run,t,scan_ok,obs_n,unobs_n,total,stopped,ramp_R_D_W,ramp_R_D_E,ramp_R_F_W,ramp_R_F_E,ramp_D,ramp_F,obs_n_32,obs_stop_32,obs_qtail_32,full_n_32,full_stop_32,obs_n_69,obs_stop_69,obs_qtail_69,full_n_69,full_stop_69,obs_n_70,obs_stop_70,obs_qtail_70,full_n_70,full_stop_70,obs_n_420,obs_stop_420,obs_qtail_420,full_n_420,full_stop_420,obs_n_31,obs_stop_31,obs_qtail_31,full_n_31,full_stop_31,obs_n_68,obs_stop_68,obs_qtail_68,full_n_68,full_stop_68,obs_n_30,obs_stop_30,obs_qtail_30,full_n_30,full_stop_30,obs_n_10482,obs_stop_10482,obs_qtail_10482,full_n_10482,full_stop_10482,obs_n_10639,obs_stop_10639,obs_qtail_10639,full_n_10639,full_stop_10639,obs_n_10681,obs_stop_10681,obs_qtail_10681,full_n_10681,full_stop_10681,obs_n_10480,obs_stop_10480,obs_qtail_10480,full_n_10480,full_stop_10480,obs_n_10637,obs_stop_10637,obs_qtail_10637,full_n_10637,full_stop_10637,obs_n_10638,obs_stop_10638,obs_qtail_10638,full_n_10638,full_stop_10638,far_interval_sec,far_freeway_exit_count,far_link_volume_veh_h_10482,far_link_volume_veh_h_10490,far_link_volume_veh_h_10639,far_link_volume_veh_h_10480,far_link_volume_veh_h_10646,far_link_volume_veh_h_10644,far_link_volume_veh_h_10681,far_link_volume_veh_h_10484,meter_R_D_W,meter_R_F_W,meter_R_D_E,meter_R_F_E,g_SC1001_p1,g_SC1001_p2,g_SC1001_p3,g_SC1001_p4,g_SC1004_p1,g_SC1004_p2,g_SC1004_p3,g_SC1004_p4,g_SC105_p1,g_SC105_p2,g_SC105_p3,g_SC105_p4,diag_leader_search_ramp_queue_stress,diag_leader_forecast_ramp_first_veh_h,diag_leader_forecast_ramp_future_mean_veh_h,diag_leader_forecast_ramp_peak_veh_h,diag_leader_ramp_queue_veh,diag_leader_ramp_queue_penalty,diag_wu_b3_meter_price_enabled,diag_wu_b3_meter_fd3_R_D_W_lo,diag_wu_b3_meter_fd3_R_D_W_base,diag_wu_b3_meter_fd3_R_D_W_hi,diag_wu_b3_meter_fd3_R_D_W_curv,diag_wu_b3_meter_fd3_R_D_W_nonlin,diag_wu_b3_meter_fd3_R_D_W_cliffup,diag_wu_b3_meter_price_R_D_W,diag_wu_b3_meter_price_ref_R_D_W,diag_wu_b3_meter_fd3_R_F_W_lo,diag_wu_b3_meter_fd3_R_F_W_base,diag_wu_b3_meter_fd3_R_F_W_hi,diag_wu_b3_meter_fd3_R_F_W_curv,diag_wu_b3_meter_fd3_R_F_W_nonlin,diag_wu_b3_meter_fd3_R_F_W_cliffup,diag_wu_b3_meter_price_R_F_W,diag_wu_b3_meter_price_ref_R_F_W,diag_wu_b3_meter_fd3_R_D_E_lo,diag_wu_b3_meter_fd3_R_D_E_base,diag_wu_b3_meter_fd3_R_D_E_hi,diag_wu_b3_meter_fd3_R_D_E_curv,diag_wu_b3_meter_fd3_R_D_E_nonlin,diag_wu_b3_meter_fd3_R_D_E_cliffup,diag_wu_b3_meter_price_R_D_E,diag_wu_b3_meter_price_ref_R_D_E,diag_wu_b3_meter_fd3_R_F_E_lo,diag_wu_b3_meter_fd3_R_F_E_base,diag_wu_b3_meter_fd3_R_F_E_hi,diag_wu_b3_meter_fd3_R_F_E_curv,diag_wu_b3_meter_fd3_R_F_E_nonlin,diag_wu_b3_meter_fd3_R_F_E_cliffup,diag_wu_b3_meter_price_R_F_E,diag_wu_b3_meter_price_ref_R_F_E,diag_phase_price_ramp_signal_zeroed,diag_leader_candidate_wu_metered_serial_override,diag_gate_onramp_queue_kept,diag_leg_ramp_split_enabled,diag_leg_ramp_split_folded_movements,diag_leg_ramp_split_folded_into_w,diag_leg_ramp_split_redistributed,diag_leg_ramp_split_moved_beta,diag_offramp_direct_enabled,diag_offramp_direct_movements,diag_offramp_direct_beta_zeroed,diag_offramp_direct_offramps,diag_leg_ramp_split_substep_rebound_modules,diag_leg_ramp_split_runtime,diag_leg_ramp_split_patched_modules,diag_leg_ramp_split_links,diag_leg_ramp_split_injected_veh,diag_offramp_direct_veh,diag_leg_ramp_split_tail_extra_exit_veh,diag_leg_ramp_split_len_SC1004_W_out,diag_leg_ramp_split_injected_R_F_E,diag_leg_ramp_split_injected_R_F_W,diag_leg_ramp_split_storage_adjust_veh,diag_leg_ramp_split_len_SC1001_W_out,diag_leg_ramp_split_injected_R_D_E,diag_leg_ramp_split_injected_R_D_W,diag_phase_local_ramp_aware_enabled,diag_phase_local_ramp_setup_built,diag_phase_local_ramp_scored,diag_leg_ramp_split_req_last_SC1001_W_out,diag_leg_ramp_split_req_last_SC1004_W_out,diag_leg_ramp_split_u_on_last
b0,1050,True,2806,550,3356,960,6,8,21,0,14,21,186,78,1501.115386,186.0,78.0,,,,61.0,0.0,,,,11.0,0.0,44,0,0.0,44.0,0.0,,,,37.0,0.0,,,,49.0,0.0,12,10,497.448041,12.0,10.0,6,0,0.0,6.0,0.0,0,0,0.0,,,0,0,0.0,,,0,0,0.0,,,,,,,,5,0,0.0,5.0,0.0,150,583,664.821569,298.270313,123.667695,264.0,839.341596,494.59948,240.0,405.449922,1800.0,1800.0,1800.0,1800.0,21.0,21.0,39.0,57.0,23.0,24.33333333333333,66.33333333333333,24.33333333333333,34.0,46.666666666666664,34.666666666666664,22.666666666666664,0.05786269411158289,2562.1614799876165,2562.1614799876165,2562.1614799876165,8.38029053021166,0.0,1.0,576.9674080461355,576.9665676684242,576.9662297946213,0.0005025039083648153,0.0,0.0,1.9683393338179896e-06,1654.5841291622282,577.0087770932271,576.9665676684242,576.9665676684242,0.04220942480287704,0.0,0.0,-1.1766162354278874e-05,1800.0,576.9703054304297,576.9665676684242,576.9665676684242,0.0037377620055849547,0.0,0.0,-7.83621965775675e-07,1800.0,576.9665676684242,576.9665676684242,576.9665676684242,0.0,0.0,0.0,0.0,1800.0,0.0,,0.0,1.0,18.0,14.0,4.0,1.6666666666666665,1.0,4.0,0.6666666666666667,4.0,0.0,1.0,5.0,2.0,4041.439576575303,9984.174577482227,4712.660044687783,1.9902,597.1472684486694,1791.0835886282857,-13199.338494070254,1.9595,1102.1391463322327,551.0695731661164,1.0,10.0,78.0,0.8490702947845805,0.6884353741496599,597.2129102415564
b0,1200,True,3247,590,3837,1132,14,19,31,3,33,34,196,75,1505.492336,196.0,75.0,,,,62.0,0.0,,,,11.0,0.0,37,0,0.0,37.0,0.0,,,,42.0,0.0,,,,52.0,2.0,19,4,520.663492,19.0,4.0,11,0,0.0,11.0,0.0,2,0,0.0,2.0,0.0,1,0,0.0,1.0,0.0,3,0,0.0,3.0,0.0,,,,,,7,0,0.0,7.0,0.0,150,540,910.314511,417.401043,210.424554,414.464888,844.459633,971.381758,275.691783,589.824872,1800.0,1800.0,1800.0,1800.0,21.0,21.0,39.0,57.0,23.0,24.33333333333333,66.33333333333334,24.33333333333333,34.0,46.666666666666664,34.666666666666664,22.666666666666664,0.11485720029059719,3976.0,3976.0,3976.0,8.627999332503094,0.0,1.0,637.7837065243954,637.7819181848995,637.7819181848995,0.001788339495760738,0.0,0.0,3.4380168586601994e-06,1800.0,637.8627524565458,637.7819181848995,637.7819181848995,0.08083427164638124,0.0,0.0,-1.9446511747744905e-05,1800.0,637.8042831069482,637.7819181848995,637.7819181848995,0.02236492204883689,0.0,0.0,3.532933821877768e-06,1800.0,637.7819181848995,637.7819181848995,637.7819181848995,0.0,0.0,0.0,0.0,1800.0,0.0,,0.0,1.0,18.0,14.0,4.0,1.6666666666666665,1.0,4.0,0.6666666666666667,4.0,0.0,1.0,5.0,2.0,4103.637879141767,10697.422416695306,5068.268470762291,1.9902,611.6872594334476,1834.6948393324735,-13660.126791933699,1.9595,1104.837186917223,552.4185934586116,1.0,10.0,54.0,0.7572789115646259,0.593066263542454,508.21829644513025
b0,1350,True,3606,619,4225,1261,5,5,26,2,10,28,188,89,1485.685179,188.0,89.0,,,,87.0,0.0,,,,9.0,0.0,53,17,678.977877,53.0,17.0,,,,31.0,0.0,,,,35.0,1.0,3,3,522.013796,3.0,3.0,5,0,0.0,5.0,0.0,2,0,0.0,2.0,0.0,0,0,0.0,,,0,0,0.0,,,,,,1.0,0.0,5,0,0.0,5.0,0.0,150,523,926.289184,484.181194,231.422982,185.535112,888.869051,1001.410672,300.308217,632.329104,1615.8882649804632,1800.0,1800.0,1800.0,24.0,20.46153846153846,38.0,55.53846153846154,20.0,24.96811594202898,68.06376811594204,24.96811594202898,34.0,46.666666666666664,34.666666666666664,22.666666666666664,0.05990476812470363,2974.0678842374846,2974.0678842374846,2974.0678842374846,9.01827324731632,0.0,1.0,686.7863278425069,686.7862977384219,686.7862977384219,3.0104084999038605e-05,0.0,0.0,2.4412733273730203e-06,1800.0,686.8381293461015,686.7862977384219,686.7862977384219,0.051831607679559966,0.0,0.0,-1.266895624962356e-05,1800.0,686.7897470609422,686.7862977384219,686.7862977384219,0.003449322520282294,0.0,0.0,-8.173388991394855e-07,1800.0,686.7862977384219,686.7862977384219,686.7862977384219,0.0,0.0,0.0,0.0,1800.0,0.0,1.0,0.0,1.0,18.0,14.0,4.0,1.6666666666666665,1.0,4.0,0.6666666666666667,4.0,0.0,1.0,5.0,2.0,4337.1239470181545,10767.970249630263,5173.3172854232325,1.9902,628.1841769706366,1884.175695772755,-13360.732169936473,1.9595,1216.5093828498307,608.2546914249153,1.0,10.0,54.0,0.7572789115646259,0.43103300579491055,683.3419694241001
b0,1500,True,3941,617,4558,1477,12,9,31,1,21,32,199,95,1464.800097,199.0,95.0,,,,63.0,0.0,,,,3.0,0.0,57,23,661.900703,57.0,23.0,,,,34.0,0.0,,,,49.0,0.0,5,5,514.463681,5.0,5.0,9,0,0.0,9.0,0.0,1,0,0.0,1.0,0.0,0,0,0.0,,,3,1,148.160489,3.0,1.0,,,,1.0,0.0,6,0,0.0,6.0,0.0,150,596,684.256162,348.125633,281.559284,322.440573,699.929388,1208.258999,312.0,508.789186,1800.0,1800.0,1800.0,1800.0,24.0,20.46153846153846,38.0,55.53846153846154,20.0,24.96811594202898,68.06376811594204,24.96811594202898,34.0,46.666666666666664,34.666666666666664,22.666666666666664,0.0858562699969731,3868.22074668003,3868.22074668003,3868.22074668003,8.731546271082966,0.0,1.0,736.6298018729962,736.6263009263822,736.6254546162236,0.002654636455417858,0.0,0.0,1.770056018978554e-07,1615.8882649804632,736.6943701144477,736.6263009263822,736.6263009263822,0.06806918806546491,0.0,0.0,4.104186009159762e-06,1800.0,736.6324617045129,736.6263009263822,736.6263009263822,0.006160778130606559,0.0,0.0,-1.4355075460375423e-06,1800.0,736.6263009263822,736.6263009263822,736.6263009263822,0.0,0.0,0.0,0.0,1800.0,0.0,,0.0,1.0,18.0,14.0,4.0,1.6666666666666665,1.0,4.0,0.6666666666666667,4.0,0.0,1.0,5.0,2.0,4099.361628320881,10473.299663210937,5140.508001401905,1.9902,600.1874877652662,1800.2024228112355,-13745.95877091773,1.9595,1132.6478118295913,566.3239059147957,1.0,10.0,81.0,0.7513948485377057,0.692625850340136,597.2129102415564
b0,1650,True,4260,619,4879,1719,6,19,38,1,25,39,203,106,1451.689184,203.0,106.0,,,,55.0,0.0,,,,2.0,0.0,61,34,638.068074,61.0,34.0,,,,33.0,0.0,,,,59.0,0.0,1,1,527.279965,1.0,1.0,5,0,0.0,5.0,0.0,1,0,0.0,1.0,0.0,0,0,0.0,,,1,0,0.0,1.0,0.0,,,,2.0,0.0,4,0,0.0,4.0,0.0,150,627,759.251202,367.637752,148.086387,196.645662,680.925672,1107.779453,336.0,679.487377,1563.3040414222664,1800.0,1800.0,1800.0,29.0,20.0,36.11538461538462,52.88461538461539,20.0,24.96811594202898,68.06376811594204,24.96811594202898,34.0,46.666666666666664,34.666666666666664,22.666666666666664,0.10857581496518653,3671.6222732491387,3671.6222732491387,3671.6222732491387,8.667523781515204,0.0,1.0,782.0659802182774,782.066027157706,782.066027157706,4.693942855737987e-05,0.0,0.0,2.53325318924327e-06,1800.0,782.1902008160669,782.066027157706,782.066027157706,0.12417365836085992,0.0,0.0,-3.9378390396925685e-05,1800.0,782.0910487054814,782.066027157706,782.066027157706,0.025021547775395447,0.0,0.0,-1.0259274646608012e-06,1800.0,782.066027157706,782.066027157706,782.066027157706,0.0,0.0,0.0,0.0,1800.0,0.0,1.0,0.0,1.0,18.0,14.0,4.0,1.6666666666666665,1.0,4.0,0.6666666666666667,4.0,0.0,1.0,5.0,2.0,4092.5826722617758,10446.703958285962,5120.525654442355,1.9902,605.9516313356062,1817.4913957276665,-14018.20303980103,1.9595,1112.7597634656859,556.3798817328429,1.0,10.0,63.0,0.7513948485377057,0.6161330309901738,513.9494056728954
b0,1800,True,4591,659,5250,1915,17,6,28,3,23,31,214,109,1430.040917,214.0,109.0,,,,59.0,0.0,,,,13.0,0.0,52,33,646.669091,52.0,33.0,,,,49.0,0.0,,,,66.0,3.0,5,2,527.34843,5.0,2.0,14,0,0.0,14.0,0.0,2,0,0.0,2.0,0.0,1,0,0.0,1.0,0.0,3,0,0.0,3.0,0.0,,,,,,3,0,0.0,3.0,0.0,150,539,754.92498,457.55911,277.947427,269.379794,974.680969,1082.36951,304.460022,728.537165,0.0,849.5564427668552,792.0362976942874,158.4072595388575,52.0,20.0,22.0,43.99999999999999,26.0,24.96811594202898,62.06376811594204,24.96811594202898,40.0,40.666666666666664,34.666666666666664,22.666666666666664,0.0862281486739226,3512.2825437545357,3512.2825437545357,3512.2825437545357,97.83960955225515,0.0,1.0,845.8221156398505,845.8108883741511,845.8085432553873,0.008882146935775381,0.0,0.0,-9.914143962063723e-06,1563.3040414222664,845.8905621688887,845.8108883741511,845.8108883741511,0.07967379473757319,0.0,0.0,-5.689419847685587e-05,1800.0,845.8145632661406,845.8108883741511,845.8108883741511,0.0036748919894762366,0.0,0.0,-7.498781167372363e-07,1800.0,845.8108883741511,845.8108883741511,845.8108883741511,0.0,0.0,0.0,0.0,1800.0,0.0,1.0,0.0,1.0,18.0,14.0,4.0,1.6666666666666665,1.0,4.0,0.6666666666666667,4.0,0.0,1.0,5.0,2.0,6759.332125404968,16635.70743154626,8109.046432953985,1.9902,986.8711950181665,2960.021580738328,-21889.324667442717,1.9595,1874.9595664323306,937.4797832161653,1.0,14.0,323.0,0.7399209256352114,0.6161330309901738,709.1725661405599
b0,1950,True,4906,712,5618,2116,63,13,46,18,76,64,232,157,1430.322835,232.0,157.0,,,,72.0,0.0,,,,11.0,0.0,31,9,687.94672,31.0,9.0,,,,49.0,0.0,,,,65.0,3.0,5,0,0.0,5.0,0.0,53,40,249.216887,53.0,40.0,13,6,271.091576,13.0,6.0,5,0,0.0,5.0,0.0,10,8,96.699285,10.0,8.0,,,,1.0,0.0,3,0,0.0,3.0,0.0,150,541,740.620116,449.122479,337.588842,133.030431,877.684787,814.713133,392.520835,441.396887,0.0,1460.2539466230685,769.8730266884659,769.8730266884656,40.0,20.0,44.0,33.99999999999999,26.0,26.30569358178053,65.38861283643894,20.30569358178053,46.0,34.666666666666664,34.666666666666664,22.666666666666664,0.22723286101334694,3976.0,3976.0,3976.0,229.78413378574297,0.0,1.0,903.1784297382856,903.1784297382856,902.8634334886034,0.3149962496822809,0.0,0.0,-0.0006763000162422372,0.0,904.3798360747812,903.1784297382856,902.3418156965998,0.3647922948098312,0.0,0.0,-0.00039019156180211375,849.5564427668552,903.3179348534123,903.1784297382856,903.1379226064017,0.09899798324295261,0.0,0.0,-6.069270584754509e-05,792.0362976942874,903.2739799625915,903.1784297382856,903.0396939932293,0.04318552075028492,0.0,0.0,-0.0002053085848136879,158.4072595388575,0.0,1.0,0.0,1.0,18.0,14.0,4.0,1.6666666666666665,1.0,4.0,0.6666666666666667,4.0,0.0,1.0,5.0,2.0,4843.6951544522435,11438.038168544983,5445.2304420574965,1.9902,737.0198851582946,2210.6175319684967,-15987.522579521039,1.9595,1264.0384915503037,632.0192457751518,1.0,12.0,305.0,0.6119425547996977,0.6696780045351474,758.0088101511133
b0,2100,True,5346,652,5998,2379,104,14,19,22,118,41,255,142,1355.112599,255.0,142.0,,,,68.0,0.0,,,,8.0,0.0,26,0,0.0,26.0,0.0,,,,29.0,0.0,,,,58.0,3.0,18,4,514.673612,18.0,4.0,84,81,115.665912,84.0,81.0,22,13,185.263283,22.0,13.0,0,0,0.0,,,20,19,26.166797,20.0,19.0,,,,1.0,0.0,11,0,0.0,11.0,0.0,150,513,357.190216,316.500194,360.961009,75.954922,902.366699,1076.246572,311.019143,621.821825,0.0,728.6981579950007,711.3018420049992,0.0,44.0,20.0,35.79591836734694,38.20408163265306,20.0,21.714927166518773,74.89157423839103,21.3934985950902,46.0,34.666666666666664,34.666666666666664,22.666666666666664,0.26421553591672586,3468.0103626943005,3468.0103626943005,3468.0103626943005,457.4558146857023,0.0,1.0,978.0540589566306,978.0540589566306,977.7113088216998,0.34275013493061124,0.0,0.0,-0.0007019483948492993,0.0,978.1278254874427,978.0540589566306,978.0194056703747,0.03911324455611975,0.0,0.0,-3.6792449095757255e-05,1460.2539466230685,978.2736149302578,978.0540589566306,978.0006013962483,0.1660984132449812,0.0,0.0,-0.0001263634376508646,769.8730266884659,978.086217018446,978.0540589566306,978.052458839179,0.0305579443638635,0.0,0.0,-1.7617276934976823e-05,769.8730266884656,0.0,1.0,0.0,1.0,18.0,14.0,4.0,1.6666666666666665,1.0,4.0,0.6666666666666667,4.0,0.0,1.0,5.0,2.0,5028.111903256702,11571.335578550603,5471.530467503459,1.9902,745.7233726186516,2236.7227733013124,-16373.778560495044,1.9595,1363.7771715578301,681.8885857789151,1.0,12.0,164.0,0.9026152683295541,0.2000504985062808,723.5409444014892
b0,2250,True,5661,675,6336,2572,140,13,58,45,153,103,280,181,951.842002,280.0,181.0,,,,63.0,0.0,,,,6.0,0.0,24,0,0.0,24.0,0.0,,,,43.0,4.0,,,,57.0,0.0,4,2,522.038209,4.0,2.0,117,117,0.015602,117.0,117.0,32,31,135.257478,32.0,31.0,13,13,247.111513,13.0,13.0,23,23,2.87112,23.0,23.0,,,,3.0,0.0,6,0,0.0,6.0,0.0,150,498,113.886722,225.411839,125.483192,4.535471,886.94925,927.384372,281.443777,568.489842,300.0,1028.6981579950007,1011.3018420049992,300.0,44.0,20.0,35.79591836734694,38.20408163265306,24.0,20.978827940535083,72.35287680658116,20.668295252883755,46.0,34.666666666666664,34.666666666666664,22.666666666666664,0.41402289210507115,3976.0,3976.0,3976.0,507.3212421132644,0.0,1.0,1032.98282213027,1032.98282213027,1032.671348954626,0.31147317564409605,0.0,0.0,-0.0006549974304429422,0.0,1034.1923171826754,1032.98282213027,1031.8451486210467,0.07182154318206813,0.0,0.0,-0.0003037525609656988,728.6981579950007,1033.1642214946673,1032.98282213027,1032.94100378203,0.1395810161575355,0.0,0.0,-8.568993536112795e-05,711.3018420049992,1032.98282213027,1032.98282213027,1032.835863369915,0.146958760355119,0.0,0.0,-0.00027045901173876374,0.0,0.0,,0.0,1.0,18.0,14.0,4.0,1.6666666666666665,1.0,4.0,0.6666666666666667,4.0,0.0,1.0,5.0,2.0,4173.166590577211,10304.08473171435,4921.412357945593,1.9902,646.375873411392,1938.7398722597275,-14545.707749549843,1.9595,1091.5558066692577,496.4950382368085,1.0,10.0,93.0,0.7924031653477719,0.7324113853024204,485.2532543425531
b0,2400,True,5908,759,6667,2720,119,5,58,41,124,99,324,199,752.562993,324.0,199.0,,,,65.0,0.0,,,,3.0,0.0,19,0,0.0,19.0,0.0,,,,33.0,0.0,,,,53.0,2.0,18,1,527.351204,18.0,1.0,98,43,12.260652,98.0,43.0,39,26,66.781403,39.0,26.0,2,0,0.0,2.0,0.0,21,15,0.149331,21.0,15.0,,,,,,7,0,0.0,7.0,0.0,150,443,520.637179,30.060756,202.829757,351.6078,922.108149,954.635305,325.722344,436.432953,600.0,1328.6981579950007,1311.3018420049993,600.0,44.0,20.0,35.79591836734694,38.20408163265306,24.0,20.978827940535083,72.35287680658116,20.668295252883755,46.0,34.666666666666664,34.666666666666664,22.666666666666664,0.3552579344236967,3483.319218241042,3483.319218241042,3483.319218241042,285.51813051615727,0.0,1.0,1070.675432567309,1070.405592599086,1070.1081246518875,0.027627978975942824,0.0,0.0,-0.0006801543327488466,300.0,1071.5866762408943,1070.405592599086,1069.651621646759,0.42711268948096404,0.0,0.0,-0.0005763826361805812,1028.6981579950007,1070.4143522981917,1070.405592599086,1070.4017903881368,0.004957488156378531,0.0,0.0,-2.1536011570017532e-06,1011.3018420049992,1070.496038892491,1070.405592599086,1070.3511435900468,0.03599728436574878,0.0,0.0,-0.00019400346407769058,300.0,0.0,,0.0,1.0,18.0,14.0,4.0,1.6666666666666665,1.0,4.0,0.6666666666666667,4.0,0.0,1.0,5.0,2.0,4942.1378975111975,11530.287636294384,5530.008527305041,1.9902,744.1673487154377,2232.0556350193106,-17803.885766922613,1.9595,1310.6099425176308,655.3049712588154,1.0,12.0,116.0,0.7924031653477719,0.7254754215130074,646.0085490605934
b0,2550,True,6115,800,6915,2860,109,14,33,42,123,75,314,195,717.651599,314.0,195.0,,,,77.0,0.0,,,,13.0,0.0,33,0,0.0,33.0,0.0,,,,36.0,0.0,,,,75.0,8.0,9,7,510.48244,9.0,7.0,94,47,7.890061,94.0,47.0,41,28,37.86336,41.0,28.0,1,0,0.0,1.0,0.0,15,8,38.772901,15.0,8.0,,,,,,8,0,0.0,8.0,0.0,150,463,743.625193,325.262969,222.273471,331.855447,989.391004,945.601126,345.786299,695.081534,900.0,1628.6981579950007,1611.3018420049993,300.0,44.0,20.0,35.79591836734694,38.20408163265306,24.0,20.978827940535083,72.35287680658116,20.668295252883755,46.0,34.666666666666664,34.666666666666664,22.666666666666664,0.324984194769821,3976.0,3976.0,3976.0,225.23124621741485,0.0,1.0,1090.7362823758074,1090.4611429498486,1090.2195813701933,0.033577846303160186,0.0,0.0,-0.0005829028495105051,600.0,1090.7894706896375,1090.4611429498486,1090.3158196397083,0.18300442964846297,0.0,0.0,-0.00016925937553453863,1328.6981579950007,1090.4951044225104,1090.4611429498486,1090.4434709965547,0.016289519368001493,0.0,0.0,-5.5189540184920235e-06,1311.3018420049993,1090.516518532025,1090.4611429498486,1090.478594068064,0.07282670039148798,1.0,0.0,-8.51354827794637e-05,600.0,0.0,,0.0,1.0,18.0,14.0,4.0,1.6666666666666665,1.0,4.0,0.6666666666666667,4.0,0.0,1.0,5.0,2.0,4887.0012844190005,11687.806411028747,5622.454136084545,1.9902,744.8521808252615,2234.1097205316737,-17751.279653308997,1.9595,1272.0262553747123,636.0131276873561,1.0,12.0,116.0,0.7924031653477719,0.42202786801141917,654.6458180937577
b0,2700,True,6155,867,7022,2777,78,11,33,41,89,74,317,178,673.729276,317.0,178.0,,,,67.0,0.0,,,,14.0,0.0,22,0,0.0,22.0,0.0,,,,25.0,0.0,,,,68.0,2.0,16,3,513.524193,16.0,3.0,76,20,19.341143,76.0,20.0,39,26,30.265851,39.0,26.0,2,0,0.0,2.0,0.0,2,0,0.0,2.0,0.0,,,,,,3,0,0.0,3.0,0.0,150,427,1289.43607,514.737031,254.667894,303.297311,1070.759111,1263.199721,259.395387,690.475333,1200.0,1800.0,1800.0,0.0,44.0,20.0,35.79591836734694,38.20408163265306,24.0,20.978827940535083,72.35287680658116,20.668295252883755,46.0,28.666666666666664,34.666666666666664,28.666666666666664,0.2660245189236833,3976.0,3976.0,3976.0,196.71397819299062,0.0,1.0,1056.881159647379,1056.7040507123497,1056.6199176503972,0.09297587307673894,0.0,0.0,-0.00030207021180635884,900.0,1056.852807930003,1056.7040507123497,1056.6592589739494,0.10396547925302002,0.0,0.0,-0.00010249019579408456,1628.6981579950007,1056.7114137896197,1056.7040507123497,1056.7016393754143,0.004951740334490751,0.0,0.0,5.363967098701545e-06,1611.3018420049993,1056.7730667104347,1056.7040507123497,1056.6724576548177,0.03742294055291495,0.0,0.0,-0.00017401849834048776,300.0,0.0,,0.0,1.0,18.0,14.0,4.0,1.6666666666666665,1.0,4.0,0.6666666666666667,4.0,0.0,1.0,5.0,2.0,4838.10782928555,11963.162334587883,5783.742048669989,1.9902,714.4474307965429,2142.913709647699,-17285.13027429713,1.9595,1320.49779256088,660.24889628044,1.0,12.0,116.0,0.7924031653477719,0.6720278680114191,551.2828260364021
b0,2850,True,6279,774,7053,2987,46,17,25,63,63,88,275,171,947.034801,275.0,171.0,,,,68.0,0.0,,,,9.0,0.0,21,0,0.0,21.0,0.0,,,,29.0,0.0,,,,55.0,0.0,11,1,527.521167,11.0,1.0,44,9,75.482425,44.0,9.0,46,46,13.793559,46.0,46.0,17,16,241.502144,17.0,16.0,2,0,0.0,2.0,0.0,,,,2.0,0.0,13,0,0.0,13.0,0.0,150,482,2090.963177,327.181611,37.130656,140.279716,995.170781,1169.617305,321.609658,692.222718,1500.0,1800.0,1800.0,0.0,44.0,20.0,35.79591836734694,38.20408163265306,24.0,20.978827940535083,72.35287680658116,20.668295252883755,46.0,28.666666666666664,34.666666666666664,28.666666666666664,0.25164038002304245,3747.80310880829,3747.80310880829,3747.80310880829,233.63545118392423,0.0,1.0,1053.9923412119988,1053.9389330181643,1053.920125594891,0.034600770561155514,0.0,0.0,-6.411070911774964e-05,1200.0,1054.0038825599577,1053.9389330181643,1053.9389330181643,0.06494954179333945,0.0,0.0,-6.972888816123814e-05,1800.0,1053.956795409405,1053.9389330181643,1053.9389330181643,0.01786239124066924,0.0,0.0,5.589496105547671e-06,1800.0,1053.9389330181643,1053.9389330181643,1053.8682970497034,0.07063596846091968,0.0,0.0,-0.00022593463272326314,0.0,0.0,,0.0,1.0,18.0,14.0,4.0,1.6666666666666665,1.0,4.0,0.6666666666666667,4.0,0.0,1.0,5.0,2.0,4860.1609993220845,11850.851973437455,5728.481131736323,1.9902,739.2118235986202,2217.1920323893946,-15905.31515940666,1.9595,1269.1714288893677,634.5857144446838,1.0,12.0,116.0,0.7924031653477719,0.5802364847914645,608.7157338886034
b0,3000,True,6243,768,7011,3145,6,5,32,71,11,103,260,174,1273.386528,260.0,174.0,,,,58.0,0.0,,,,25.0,15.0,26,0,0.0,26.0,0.0,,,,39.0,0.0,,,,78.0,0.0,9,0,0.0,9.0,0.0,6,0,0.0,6.0,0.0,47,47,2.028291,47.0,47.0,24,22,217.5685,24.0,22.0,0,0,0.0,,,,,,,,6,0,0.0,6.0,0.0,150,531,1561.456054,390.304116,0.147512,198.972875,796.193757,1051.656933,125.130041,561.79575,1800.0,1800.0,1800.0,0.0,44.0,20.0,29.795918367346943,44.20408163265306,24.0,20.978827940535083,72.35287680658116,20.668295252883755,46.0,28.666666666666664,34.666666666666664,28.666666666666664,0.18243729794928637,3263.0953376440275,3263.0953376440275,3263.0953376440275,254.37800929729505,0.0,1.0,1048.905284993613,1048.903843617541,1048.903707375302,0.001305133832829597,0.0,0.0,-6.184513415863684e-07,1500.0,1048.9967348422747,1048.903843617541,1048.903843617541,0.09289122473364841,0.0,0.0,-0.00010923835093497777,1800.0,1048.9066971045422,1048.903843617541,1048.903843617541,0.002853487001175381,0.0,0.0,2.9288101580328247e-06,1800.0,1048.903843617541,1048.903843617541,1048.8388557750925,0.06498784244831768,0.0,0.0,-0.0002205845284753612,0.0,0.0,,0.0,1.0,18.0,14.0,4.0,1.6666666666666665,1.0,4.0,0.6666666666666667,4.0,0.0,1.0,5.0,2.0,4768.651108112694,11717.424228818205,5549.755968493883,1.9902,699.2905569959527,2097.452180551746,-15900.019468589258,1.9595,1314.6055803766733,657.3027901883366,1.0,12.0,125.0,0.7924031653477719,0.42202786801141917,453.65094320681163
