time_s,vehicle,connector,kind,other_link,lane,position_m,speed_kmh,residence_s,lower_time_s,upper_time_s,inferred_unique_connector_passage
440.1,1959,10643,departure,71,2,306.07,72.56,15.0,435.1,440.1,
440.1,1705,10484,departure,24,1,438.39,66.57,40.0,435.1,440.1,
440.1,1964,10491,arrival,,1,96.75,113.43,,435.1,440.1,
440.1,2230,10482,departure,120,2,503.41,87.72,40.0,435.1,440.1,
440.1,1467,10644,departure,120,1,983.39,97.12,80.0,435.1,440.1,
440.1,2256,10482,departure,120,2,446.01,69.25,40.0,435.1,440.1,
440.1,1493,10644,departure,120,1,941.23,85.4,80.0,435.1,440.1,
440.1,1498,10639,departure,2,1,399.87,67.69,35.0,435.1,440.1,
440.1,2015,10682,arrival,,1,111.22,88.53,,435.1,440.1,
440.1,1511,10645,arrival,,1,102.31,112.56,,435.1,440.1,
440.1,1517,10645,arrival,,1,139.52,111.07,,435.1,440.1,
440.1,1521,10639,departure,2,1,343.16,56.08,30.0,435.1,440.1,
440.1,1520,10645,arrival,,1,67.05,113.11,,435.1,440.1,
445.1,1283,10480,departure,10491,1,185.26,58.67,20.0,440.1,445.1,
445.1,1283,10491,arrival,,1,10.99,84.56,,440.1,445.1,
445.1,1182,10491,departure,127,1,221.51,88.75,10.0,440.1,445.1,
445.1,2171,10644,arrival,,1,41.12,42.0,,440.1,445.1,
445.1,1712,10645,arrival,,1,131.78,125.45,,440.1,445.1,
445.1,1969,10479,departure,125,1,238.02,91.83,10.0,440.1,445.1,
445.1,1466,10638,departure,70,2,183.04,106.81,10.0,440.1,445.1,
445.1,1722,10646,departure,10638,1,339.54,82.88,20.0,440.1,445.1,
445.1,1722,10638,arrival,,1,9.85,101.38,,440.1,445.1,
445.1,2629,10482,arrival,,2,22.61,44.73,,440.1,445.1,
445.1,1997,10682,departure,123,1,195.12,108.94,10.0,440.1,445.1,
445.1,2004,10682,departure,121,1,158.42,107.17,10.0,440.1,445.1,
445.1,2005,10682,departure,121,1,126.12,87.18,10.0,440.1,445.1,
445.1,1496,10644,departure,120,1,1007.99,90.08,80.0,440.1,445.1,
445.1,2267,10482,departure,120,1,523.28,80.52,45.0,440.1,445.1,
445.1,1372,10483,departure,124,1,242.17,118.07,10.0,440.1,445.1,
445.1,2009,10491,arrival,,1,101.2,100.59,,440.1,445.1,
445.1,2015,10682,departure,121,1,111.22,88.53,5.0,440.1,445.1,
445.1,1761,10681,departure,2,2,348.73,74.26,20.0,440.1,445.1,
445.1,2145,10482,departure,120,1,478.06,76.09,40.0,440.1,445.1,
445.1,2272,10482,departure,120,2,490.49,77.53,40.0,440.1,445.1,
445.1,1253,10483,departure,125,1,300.0,113.36,10.0,440.1,445.1,
445.1,2539,10482,arrival,,1,22.67,43.01,,440.1,445.1,
445.1,2288,10482,departure,120,2,465.73,74.7,40.0,440.1,445.1,
445.1,2036,10479,arrival,,1,44.11,108.89,,440.1,445.1,
445.1,1915,10491,departure,129,1,164.17,107.53,10.0,440.1,445.1,
450.1,2693,10482,arrival,,2,38.92,44.51,,445.1,450.1,
450.1,1288,10481,departure,127,2,439.23,106.04,15.0,445.1,450.1,
450.1,2185,10644,arrival,,1,52.12,41.28,,445.1,450.1,
450.1,2826,10484,arrival,,1,41.84,43.92,,445.1,450.1,
450.1,2075,10491,arrival,,1,4.69,111.64,,445.1,450.1,
450.1,1310,10481,departure,127,1,417.51,109.41,15.0,445.1,450.1,
450.1,1566,10644,departure,120,1,926.35,77.89,75.0,445.1,450.1,
450.1,415,10480,arrival,,1,5.1,43.06,,445.1,450.1,
450.1,2853,10484,arrival,,1,2.48,44.48,,445.1,450.1,
450.1,1323,10483,arrival,,1,107.64,128.97,,445.1,450.1,
450.1,1964,10491,departure,127,1,230.21,56.26,10.0,445.1,450.1,
450.1,1198,10481,departure,127,2,331.75,104.03,15.0,445.1,450.1,
450.1,2096,10479,arrival,,1,132.09,108.69,,445.1,450.1,
450.1,1333,10483,arrival,,1,37.16,117.7,,445.1,450.1,
450.1,2617,10482,arrival,,1,22.65,40.22,,445.1,450.1,
450.1,2363,10482,departure,120,1,428.74,71.0,40.0,445.1,450.1,
450.1,1856,10681,departure,2,2,421.23,54.34,25.0,445.1,450.1,
450.1,2118,10682,departure,121,1,153.17,94.96,10.0,445.1,450.1,
450.1,2129,10479,arrival,,1,97.31,109.75,,445.1,450.1,
450.1,2529,10484,departure,24,1,445.06,71.85,40.0,445.1,450.1,
450.1,1511,10645,departure,123,1,258.61,112.17,10.0,445.1,450.1,
450.1,2152,10490,arrival,,1,9.38,30.05,,445.1,450.1,
450.1,1517,10645,departure,123,1,291.73,108.82,10.0,445.1,450.1,
450.1,1520,10645,departure,123,1,224.04,112.88,10.0,445.1,450.1,
450.1,2046,10643,arrival,,1,85.15,119.35,,445.1,450.1,
455.1,2304,10490,arrival,,1,5.5,34.13,,450.1,455.1,
455.1,1409,10483,arrival,,1,35.11,112.8,,450.1,455.1,
455.1,1550,10645,arrival,,1,146.96,110.7,,450.1,455.1,
455.1,1682,10645,arrival,,1,72.38,113.82,,450.1,455.1,
455.1,2712,10482,arrival,,1,48.26,43.07,,450.1,455.1,
455.1,1563,10644,departure,120,1,927.48,85.78,80.0,450.1,455.1,
455.1,1712,10645,departure,123,1,304.76,123.62,10.0,450.1,455.1,
455.1,2096,10479,departure,125,1,132.09,108.69,5.0,450.1,455.1,
455.1,1840,10639,arrival,,1,3.38,31.75,,450.1,455.1,
455.1,1722,10638,departure,70,2,161.63,116.89,10.0,450.1,455.1,
455.1,1353,10483,arrival,,1,116.26,116.93,,450.1,455.1,
455.1,2379,10482,departure,120,2,501.21,88.29,40.0,450.1,455.1,
455.1,2382,10482,departure,120,1,464.83,73.99,40.0,450.1,455.1,
455.1,721,10484,departure,24,1,533.46,87.48,40.0,450.1,455.1,
455.1,2009,10491,departure,129,1,219.04,65.18,10.0,450.1,455.1,
455.1,2280,10490,arrival,,1,25.7,34.97,,450.1,455.1,
455.1,1516,10639,arrival,,1,26.07,30.5,,450.1,455.1,
455.1,2036,10479,departure,125,1,190.68,98.75,10.0,450.1,455.1,
455.1,2685,10482,arrival,,1,29.54,44.06,,450.1,455.1,
460.1,1283,10491,departure,129,1,222.29,39.73,15.0,455.1,460.1,
460.1,1927,10639,arrival,,1,27.93,31.88,,455.1,460.1,
460.1,2075,10491,departure,129,1,147.35,89.61,10.0,455.1,460.1,
460.1,2083,10491,arrival,,1,111.79,93.9,,455.1,460.1,
460.1,2085,10682,arrival,,1,1.85,113.22,,455.1,460.1,
460.1,2214,10479,arrival,,1,131.22,117.56,,455.1,460.1,
460.1,1323,10483,departure,125,1,284.21,125.77,10.0,455.1,460.1,
460.1,2218,10643,arrival,,2,9.45,116.24,,455.1,460.1,
460.1,1585,10645,arrival,,1,123.73,118.03,,455.1,460.1,
460.1,1333,10483,departure,124,1,201.97,118.45,10.0,455.1,460.1,
460.1,2115,10491,arrival,,1,75.76,99.61,,455.1,460.1,
460.1,1994,10682,arrival,,1,63.71,109.23,,455.1,460.1,
460.1,2506,10482,arrival,,2,32.86,30.18,,455.1,460.1,
460.1,2129,10479,departure,125,1,245.89,100.6,10.0,455.1,460.1,
460.1,2130,10490,departure,119,1,307.52,56.34,30.0,455.1,460.1,
460.1,2259,10643,arrival,,1,113.65,119.34,,455.1,460.1,
460.1,2388,10482,departure,120,1,504.21,83.52,45.0,455.1,460.1,
460.1,1626,10644,departure,120,1,995.38,88.73,80.0,455.1,460.1,
460.1,1758,10645,arrival,,1,160.67,115.98,,455.1,460.1,
460.1,2273,10482,departure,120,1,433.96,69.87,40.0,455.1,460.1,
460.1,2277,10479,arrival,,1,21.62,115.17,,455.1,460.1,
460.1,2278,10490,arrival,,1,1.13,30.91,,455.1,460.1,
460.1,2408,10482,departure,120,2,469.54,81.89,40.0,455.1,460.1,
460.1,2030,10639,arrival,,1,7.32,34.31,,455.1,460.1,
460.1,2287,10482,departure,120,1,478.64,76.38,40.0,455.1,460.1,
460.1,2415,10482,departure,120,2,442.66,68.17,40.0,455.1,460.1,
460.1,2291,10643,arrival,,2,131.15,117.26,,455.1,460.1,
460.1,2166,10491,arrival,,1,5.75,108.99,,455.1,460.1,
460.1,2046,10643,departure,10641,1,252.39,104.57,10.0,455.1,460.1,
465.1,1409,10483,departure,124,1,191.06,110.2,10.0,460.1,465.1,
465.1,2305,10490,arrival,,1,22.76,35.06,,460.1,465.1,
465.1,4,10484,departure,24,1,466.13,73.57,40.0,460.1,465.1,
465.1,260,10481,arrival,,1,145.15,114.99,,460.1,465.1,
465.1,2309,10490,arrival,,1,4.89,35.67,,460.1,465.1,
465.1,1550,10645,departure,123,1,301.34,111.59,10.0,460.1,465.1,
465.1,2320,10482,departure,120,1,471.39,78.76,40.0,460.1,465.1,
465.1,1682,10645,departure,123,1,229.12,111.02,10.0,460.1,465.1,
465.1,2326,10490,departure,119,1,327.57,64.69,30.0,460.1,465.1,
465.1,2070,10639,arrival,,1,11.04,40.18,,460.1,465.1,
465.1,2202,10682,arrival,,1,2.93,110.53,,460.1,465.1,
465.1,2466,10482,departure,120,2,518.96,84.16,40.0,460.1,465.1,
465.1,2214,10479,departure,125,1,131.22,117.56,5.0,460.1,465.1,
465.1,2216,10491,arrival,,1,21.17,111.42,,460.1,465.1,
465.1,2490,10482,departure,120,2,489.72,79.75,40.0,460.1,465.1,
465.1,2117,10682,arrival,,1,110.69,111.64,,460.1,465.1,
465.1,1353,10483,departure,125,1,276.4,113.67,10.0,460.1,465.1,
465.1,2132,10490,departure,119,1,357.2,75.21,30.0,460.1,465.1,
465.1,2131,10682,arrival,,1,75.74,110.32,,460.1,465.1,
465.1,2134,10682,arrival,,1,49.65,112.94,,460.1,465.1,
465.1,2788,10482,arrival,,1,46.78,42.56,,460.1,465.1,
465.1,2793,10482,arrival,,2,19.65,43.84,,460.1,465.1,
465.1,1781,10645,arrival,,1,24.29,106.58,,460.1,465.1,
465.1,2303,10479,arrival,,1,30.46,115.37,,460.1,465.1,
470.1,1676,10645,arrival,,1,138.68,109.66,,465.1,470.1,
470.1,2190,10682,arrival,,1,27.1,115.12,,465.1,470.1,
470.1,415,10480,departure,10491,1,191.96,60.2,20.0,465.1,470.1,
470.1,415,10491,arrival,,1,15.98,79.58,,465.1,470.1,
470.1,32,10681,arrival,,2,161.6,119.34,,465.1,470.1,
470.1,2083,10491,departure,129,1,225.32,62.49,10.0,465.1,470.1,
470.1,2085,10682,departure,121,1,158.82,112.83,10.0,465.1,470.1,
470.1,2217,10682,arrival,,1,129.22,109.19,,465.1,470.1,
470.1,1454,10483,arrival,,1,77.08,118.96,,465.1,470.1,
470.1,1585,10645,departure,123,1,286.76,116.04,10.0,465.1,470.1,
470.1,1470,10483,arrival,,1,140.07,123.61,,465.1,470.1,
470.1,2239,10682,arrival,,1,101.17,113.31,,465.1,470.1,
470.1,2241,10491,arrival,,1,130.66,96.05,,465.1,470.1,
470.1,2115,10491,departure,129,1,196.51,68.12,10.0,465.1,470.1,
470.1,2498,10482,departure,120,2,502.88,81.06,45.0,465.1,470.1,
470.1,2117,10682,departure,121,1,110.69,111.64,5.0,465.1,470.1,
470.1,2500,10482,departure,120,2,434.04,67.2,40.0,465.1,470.1,
470.1,2116,10639,arrival,,1,44.35,41.67,,465.1,470.1,
470.1,1994,10682,departure,123,1,215.49,109.33,10.0,465.1,470.1,
470.1,2511,10490,arrival,,1,15.3,40.71,,465.1,470.1,
470.1,2131,10682,departure,121,1,75.74,110.32,5.0,465.1,470.1,
470.1,2259,10643,departure,71,1,271.01,99.0,10.0,465.1,470.1,
470.1,2516,10482,departure,120,1,457.43,74.83,40.0,465.1,470.1,
470.1,2141,10639,arrival,,1,21.35,44.49,,465.1,470.1,
470.1,1758,10645,departure,123,1,318.58,111.63,10.0,465.1,470.1,
470.1,2277,10479,departure,125,1,191.63,126.2,10.0,465.1,470.1,
470.1,2291,10643,departure,71,2,285.44,93.18,10.0,465.1,470.1,
470.1,2166,10491,departure,129,1,146.32,90.39,10.0,465.1,470.1,
470.1,2808,10482,arrival,,2,35.18,40.48,,465.1,470.1,
475.1,260,10481,departure,127,1,302.53,111.63,10.0,470.1,475.1,
475.1,2189,10644,arrival,,1,2.82,32.87,,470.1,475.1,
475.1,2317,10682,arrival,,1,61.13,115.65,,470.1,475.1,
475.1,2202,10682,departure,121,1,158.49,111.08,10.0,470.1,475.1,
475.1,1829,10645,arrival,,1,131.97,104.72,,470.1,475.1,
475.1,2342,10491,arrival,,1,52.86,109.73,,470.1,475.1,
475.1,2216,10491,departure,129,1,163.91,91.47,10.0,470.1,475.1,
475.1,2217,10682,departure,121,1,129.22,109.19,5.0,470.1,475.1,
475.1,2218,10643,departure,71,2,317.08,77.55,15.0,470.1,475.1,
475.1,2346,10482,departure,120,1,433.58,64.24,40.0,470.1,475.1,
475.1,1710,10645,arrival,,1,63.16,103.88,,470.1,475.1,
475.1,2353,10479,arrival,,1,139.92,116.89,,470.1,475.1,
475.1,2866,10482,arrival,,2,51.03,42.87,,470.1,475.1,
475.1,2612,10490,arrival,,1,29.64,41.52,,470.1,475.1,
475.1,2301,10682,arrival,,1,31.91,115.75,,470.1,475.1,
475.1,1470,10483,departure,124,1,140.07,123.61,5.0,470.1,475.1,
475.1,2239,10682,departure,121,1,101.17,113.31,5.0,470.1,475.1,
475.1,2241,10491,departure,129,1,130.66,96.05,5.0,470.1,475.1,
475.1,1875,10645,arrival,,1,97.53,105.22,,470.1,475.1,
475.1,2134,10682,departure,123,1,204.87,110.64,10.0,470.1,475.1,
475.1,2265,10682,arrival,,1,160.28,115.04,,470.1,475.1,
475.1,1767,10645,arrival,,1,30.02,103.01,,470.1,475.1,
475.1,2149,10639,arrival,,1,15.93,40.1,,470.1,475.1,
475.1,2295,10682,arrival,,1,122.12,118.69,,470.1,475.1,
475.1,2554,10490,arrival,,1,51.99,37.45,,470.1,475.1,
475.1,2300,10491,arrival,,1,110.87,85.39,,470.1,475.1,
475.1,2303,10479,departure,125,1,194.79,120.21,10.0,470.1,475.1,
480.1,2436,10482,departure,120,2,525.15,90.66,45.0,475.1,480.1,
480.1,2184,10639,arrival,,1,18.63,43.82,,475.1,480.1,
480.1,1676,10645,departure,123,1,290.47,108.61,10.0,475.1,480.1,
480.1,2190,10682,departure,123,1,187.72,114.35,10.0,475.1,480.1,
480.1,415,10491,departure,129,1,138.09,89.86,10.0,475.1,480.1,
480.1,32,10681,departure,2,2,327.35,119.34,10.0,475.1,480.1,
480.1,2348,10491,arrival,,1,92.79,114.06,,475.1,480.1,
480.1,1454,10483,departure,124,1,244.34,121.89,10.0,475.1,480.1,
480.1,2351,10482,departure,120,1,515.16,76.43,45.0,475.1,480.1,
480.1,2353,10479,departure,125,1,139.92,116.89,5.0,475.1,480.1,
480.1,2360,10682,arrival,,1,33.93,111.59,,475.1,480.1,
480.1,2491,10479,arrival,,1,39.81,106.68,,475.1,480.1,
480.1,2370,10482,departure,120,2,495.29,81.43,40.0,475.1,480.1,
480.1,2248,10644,arrival,,1,24.87,36.46,,475.1,480.1,
480.1,2387,10479,arrival,,1,139.64,113.62,,475.1,480.1,
480.1,2265,10682,departure,121,1,160.28,115.04,5.0,475.1,480.1,
480.1,2284,10643,arrival,,2,99.6,115.81,,475.1,480.1,
480.1,1776,10481,arrival,,1,60.31,111.31,,475.1,480.1,
480.1,2286,10643,arrival,,2,62.07,108.14,,475.1,480.1,
480.1,2930,10482,arrival,,2,37.11,41.92,,475.1,480.1,
480.1,1781,10645,departure,123,1,321.92,105.22,15.0,475.1,480.1,
480.1,2293,10644,arrival,,1,4.14,34.97,,475.1,480.1,
480.1,2295,10682,departure,121,1,122.12,118.69,5.0,475.1,480.1,
485.1,2317,10682,departure,123,1,219.35,114.11,10.0,480.1,485.1,
485.1,1829,10645,departure,123,1,275.26,101.62,10.0,480.1,485.1,
485.1,2342,10491,departure,127,1,196.95,97.68,10.0,480.1,485.1,
485.1,2986,10482,arrival,,2,10.38,44.29,,480.1,485.1,
485.1,2348,10491,departure,129,1,92.79,114.06,5.0,480.1,485.1,
485.1,1710,10645,departure,123,1,209.25,106.05,10.0,480.1,485.1,
485.1,2478,10491,arrival,,1,37.57,112.81,,480.1,485.1,
485.1,1719,10644,departure,120,1,942.7,84.02,75.0,480.1,485.1,
485.1,2359,10644,arrival,,1,39.07,40.53,,480.1,485.1,
485.1,2629,10482,departure,120,1,488.04,76.16,40.0,480.1,485.1,
485.1,1476,10483,arrival,,1,47.81,113.84,,480.1,485.1,
485.1,1480,10483,arrival,,1,77.14,116.84,,480.1,485.1,
485.1,1875,10645,departure,123,1,243.57,104.66,10.0,480.1,485.1,
485.1,2387,10479,departure,125,1,139.64,113.62,5.0,480.1,485.1,
485.1,2409,10491,arrival,,1,85.13,104.76,,480.1,485.1,
485.1,2912,10482,arrival,,2,40.15,40.02,,480.1,485.1,
485.1,2300,10491,departure,127,1,229.46,85.04,10.0,480.1,485.1,
485.1,2301,10682,departure,123,1,191.77,114.74,10.0,480.1,485.1,
490.1,2693,10482,departure,120,1,525.39,91.6,40.0,485.1,490.1,
490.1,2826,10484,departure,24,1,519.11,89.95,40.0,485.1,490.1,
490.1,1803,10644,departure,120,1,999.02,87.48,80.0,485.1,490.1,
490.1,2058,10645,arrival,,1,135.37,106.59,,485.1,490.1,
490.1,1683,10645,arrival,,1,100.41,102.98,,485.1,490.1,
490.1,1812,10645,arrival,,1,40.05,105.42,,485.1,490.1,
490.1,2079,10638,arrival,,2,65.8,122.47,,485.1,490.1,
490.1,1568,10483,arrival,,1,60.1,112.7,,485.1,490.1,
490.1,2853,10484,departure,24,1,452.39,72.17,40.0,485.1,490.1,
490.1,3126,10484,arrival,,1,6.29,42.85,,485.1,490.1,
490.1,2360,10682,departure,123,1,190.4,112.26,10.0,485.1,490.1,
490.1,2491,10479,departure,125,1,191.15,111.11,10.0,485.1,490.1,
490.1,2404,10682,arrival,,1,83.46,114.28,,485.1,490.1,
490.1,3012,10482,arrival,,1,53.74,44.88,,485.1,490.1,
490.1,1759,10645,arrival,,1,70.02,104.73,,485.1,490.1,
490.1,1767,10645,departure,123,1,324.74,106.08,15.0,485.1,490.1,
490.1,2152,10490,departure,119,1,312.03,47.96,40.0,485.1,490.1,
490.1,2280,10490,departure,119,1,290.17,44.68,35.0,485.1,490.1,
490.1,2284,10643,departure,71,2,259.87,103.88,10.0,485.1,490.1,
490.1,2286,10643,departure,10641,2,220.61,113.59,10.0,485.1,490.1,
490.1,2414,10479,arrival,,1,119.51,121.16,,485.1,490.1,
490.1,2422,10682,arrival,,1,50.17,114.34,,485.1,490.1,
490.1,2423,10479,arrival,,1,67.09,115.28,,485.1,490.1,
490.1,2428,10682,arrival,,1,22.44,115.71,,485.1,490.1,
495.1,2304,10490,departure,119,1,349.87,65.35,40.0,490.1,495.1,
495.1,2945,10482,arrival,,2,52.51,40.81,,490.1,495.1,
495.1,2712,10482,departure,120,2,463.35,54.71,40.0,490.1,495.1,
495.1,2851,10482,arrival,,1,32.88,43.27,,490.1,495.1,
495.1,2478,10491,departure,127,1,192.09,109.19,10.0,490.1,495.1,
495.1,2479,10479,arrival,,1,149.16,124.67,,490.1,495.1,
495.1,2484,10682,arrival,,1,69.89,120.24,,490.1,495.1,
495.1,2617,10482,departure,120,2,481.25,55.52,45.0,490.1,495.1,
495.1,2556,10682,arrival,,1,10.96,126.08,,490.1,495.1,
495.1,2493,10682,arrival,,1,149.04,117.6,,490.1,495.1,
495.1,1854,10644,departure,120,1,957.49,97.33,80.0,490.1,495.1,
495.1,1599,10483,arrival,,1,157.8,115.7,,490.1,495.1,
495.1,1476,10483,departure,124,1,207.0,115.91,10.0,490.1,495.1,
495.1,1480,10483,departure,124,1,247.1,124.97,10.0,490.1,495.1,
495.1,2383,10482,departure,120,2,508.53,52.88,55.0,490.1,495.1,
495.1,2515,10479,arrival,,1,16.81,112.0,,490.1,495.1,
495.1,2524,10682,arrival,,1,42.56,121.41,,490.1,495.1,
495.1,1630,10483,arrival,,1,40.42,118.45,,490.1,495.1,
495.1,1887,10644,departure,120,1,909.17,73.59,80.0,490.1,495.1,
495.1,1633,10483,arrival,,1,126.5,116.47,,490.1,495.1,
495.1,3039,10482,arrival,,2,31.61,42.76,,490.1,495.1,
495.1,2404,10682,departure,121,1,83.46,114.28,5.0,490.1,495.1,
495.1,2409,10491,departure,127,1,228.24,101.25,10.0,490.1,495.1,
495.1,2539,10482,departure,120,1,502.09,71.86,50.0,490.1,495.1,
495.1,2414,10479,departure,125,1,119.51,121.16,5.0,490.1,495.1,
495.1,1776,10481,departure,127,1,371.24,109.1,15.0,490.1,495.1,
495.1,1649,10483,arrival,,1,76.29,116.01,,490.1,495.1,
495.1,2803,10482,arrival,,1,54.99,43.94,,490.1,495.1,
495.1,2685,10482,departure,120,1,473.86,76.57,40.0,490.1,495.1,
500.1,2305,10490,departure,119,1,299.8,46.89,35.0,495.1,500.1,
500.1,1670,10483,arrival,,1,160.15,117.75,,495.1,500.1,
500.1,2058,10645,departure,123,1,281.13,103.73,10.0,495.1,500.1,
500.1,2570,10682,arrival,,1,148.97,122.33,,495.1,500.1,
500.1,1933,10644,departure,120,1,983.37,81.92,80.0,495.1,500.1,
500.1,2833,10482,arrival,,1,47.23,40.03,,495.1,500.1,
500.1,1683,10645,departure,123,1,244.25,104.66,10.0,495.1,500.1,
500.1,1684,10483,arrival,,1,111.06,114.98,,495.1,500.1,
500.1,2079,10638,departure,70,2,235.46,120.68,10.0,495.1,500.1,
500.1,1568,10483,departure,124,1,214.97,109.15,10.0,495.1,500.1,
500.1,2852,10482,arrival,,1,26.52,40.25,,495.1,500.1,
500.1,1702,10483,arrival,,1,33.31,108.74,,495.1,500.1,
500.1,936,10483,arrival,,1,6.81,110.87,,495.1,500.1,
500.1,2479,10479,departure,125,1,149.16,124.67,5.0,495.1,500.1,
500.1,1840,10639,departure,2,1,356.66,44.53,45.0,495.1,500.1,
500.1,2484,10682,departure,121,1,69.89,120.24,5.0,495.1,500.1,
500.1,2486,10491,arrival,,1,11.13,121.79,,495.1,500.1,
500.1,2493,10682,departure,121,1,149.04,117.6,5.0,495.1,500.1,
500.1,2494,10479,arrival,,1,91.69,116.05,,495.1,500.1,
500.1,1599,10483,departure,124,1,157.8,115.7,5.0,495.1,500.1,
500.1,2386,10644,arrival,,1,25.93,42.03,,495.1,500.1,
500.1,3034,10482,arrival,,2,12.22,41.14,,495.1,500.1,
500.1,1759,10645,departure,123,1,215.44,105.53,10.0,495.1,500.1,
500.1,2021,10644,departure,120,1,958.61,71.55,80.0,495.1,500.1,
500.1,2278,10490,departure,119,1,321.96,50.06,40.0,495.1,500.1,
500.1,1516,10639,departure,2,1,378.69,46.33,45.0,495.1,500.1,
500.1,3059,10482,arrival,,2,32.36,41.82,,495.1,500.1,
500.1,2422,10682,departure,123,1,209.1,113.48,10.0,495.1,500.1,
500.1,2423,10479,departure,125,1,227.87,116.22,10.0,495.1,500.1,
500.1,2425,10644,arrival,,1,3.17,41.6,,495.1,500.1,
500.1,2428,10682,departure,121,1,181.52,112.76,10.0,495.1,500.1,
505.1,2309,10490,departure,119,1,360.66,64.45,40.0,500.1,505.1,
505.1,1670,10483,departure,124,1,160.15,117.75,5.0,500.1,505.1,
505.1,1927,10639,departure,2,1,408.41,55.04,45.0,500.1,505.1,
505.1,2570,10682,departure,121,1,148.97,122.33,5.0,500.1,505.1,
505.1,1812,10645,departure,123,1,333.87,105.56,15.0,500.1,505.1,
505.1,2070,10639,departure,2,1,373.17,51.26,40.0,500.1,505.1,
505.1,2586,10484,arrival,,1,3.57,42.39,,500.1,505.1,
505.1,3099,10482,arrival,,2,7.38,39.75,,500.1,505.1,
505.1,2612,10490,departure,119,1,302.91,51.75,30.0,500.1,505.1,
505.1,2615,10491,arrival,,1,50.57,111.77,,500.1,505.1,
505.1,3192,10484,arrival,,1,42.26,42.2,,500.1,505.1,
505.1,2116,10639,departure,2,1,355.74,51.32,35.0,500.1,505.1,
505.1,453,10483,arrival,,1,70.67,123.26,,500.1,505.1,
505.1,2511,10490,departure,119,1,341.45,62.19,35.0,500.1,505.1,
505.1,2515,10479,departure,125,1,173.87,114.17,10.0,500.1,505.1,
505.1,2645,10643,arrival,,2,56.95,115.97,,500.1,505.1,
505.1,1755,10483,arrival,,1,130.18,109.14,,500.1,505.1,
505.1,2524,10682,departure,123,1,207.67,115.97,10.0,500.1,505.1,
505.1,2141,10639,departure,2,1,337.23,39.58,35.0,500.1,505.1,
505.1,1630,10483,departure,124,1,202.97,115.29,10.0,500.1,505.1,
505.1,1633,10483,departure,125,1,288.07,116.2,10.0,500.1,505.1,
505.1,2788,10482,departure,120,1,500.23,80.44,40.0,500.1,505.1,
505.1,2661,10643,arrival,,1,20.91,109.32,,500.1,505.1,
505.1,2793,10482,departure,120,2,440.83,71.67,40.0,500.1,505.1,
505.1,2030,10639,departure,2,1,390.57,53.39,45.0,500.1,505.1,
505.1,1649,10483,departure,124,1,235.94,112.89,10.0,500.1,505.1,
505.1,2554,10490,departure,119,1,320.21,59.47,30.0,500.1,505.1,
505.1,2556,10682,departure,123,1,181.32,119.05,10.0,500.1,505.1,
505.1,2429,10644,arrival,,1,42.77,43.01,,500.1,505.1,
505.1,1791,10483,arrival,,1,103.27,114.7,,500.1,505.1,
510.1,2563,10479,arrival,,1,114.5,109.79,,505.1,510.1,
510.1,1019,10483,arrival,,1,99.25,121.78,,505.1,510.1,
510.1,2184,10639,departure,2,1,323.96,47.03,30.0,505.1,510.1,
510.1,2315,10484,arrival,,1,17.62,44.17,,505.1,510.1,
510.1,1684,10483,departure,125,1,270.19,113.09,10.0,505.1,510.1,
510.1,1825,10483,arrival,,1,66.23,118.46,,505.1,510.1,
510.1,2467,10644,arrival,,1,57.6,44.25,,505.1,510.1,
510.1,1702,10483,departure,124,1,184.2,106.45,10.0,505.1,510.1,
510.1,2989,10482,arrival,,1,42.53,44.72,,505.1,510.1,
510.1,3248,10484,arrival,,1,42.35,43.73,,505.1,510.1,
510.1,2486,10491,departure,127,1,183.69,126.49,10.0,505.1,510.1,
510.1,3000,10482,arrival,,1,17.06,44.03,,505.1,510.1,
510.1,3128,10482,arrival,,2,18.64,40.83,,505.1,510.1,
510.1,2494,10479,departure,125,1,254.08,117.8,10.0,505.1,510.1,
510.1,2499,10491,arrival,,1,146.26,93.21,,505.1,510.1,
510.1,2503,10644,arrival,,1,30.38,41.37,,505.1,510.1,
510.1,1867,10645,arrival,,1,41.74,119.26,,505.1,510.1,
510.1,1877,10483,arrival,,1,28.99,119.55,,505.1,510.1,
510.1,2144,10645,arrival,,1,88.91,130.2,,505.1,510.1,
510.1,2149,10639,departure,2,1,360.41,62.24,35.0,505.1,510.1,
510.1,1895,10645,arrival,,1,3.68,123.02,,505.1,510.1,
510.1,2535,10644,arrival,,1,11.31,40.35,,505.1,510.1,
515.1,2563,10479,departure,125,1,114.5,109.79,5.0,510.1,515.1,
515.1,2691,10490,arrival,,1,15.28,30.83,,510.1,515.1,
515.1,2213,10638,arrival,,2,12.6,102.98,,510.1,515.1,
515.1,936,10483,departure,125,1,301.05,102.45,15.0,510.1,515.1,
515.1,1832,10638,arrival,,1,1.25,109.72,,510.1,515.1,
515.1,2866,10482,departure,120,1,460.73,62.14,40.0,510.1,515.1,
515.1,1972,10645,arrival,,1,82.98,114.7,,510.1,515.1,
515.1,2615,10491,departure,129,1,191.56,80.31,10.0,510.1,515.1,
515.1,2614,10479,arrival,,1,109.53,108.71,,510.1,515.1,
515.1,2618,10479,arrival,,1,38.07,108.21,,510.1,515.1,
