sec,link_or_cell,n,stop_le1_kph,slow_lt30_kph,mean_speed_kph
2789,10646,1,0,0,39.7
2789,10649,1,0,0,45.6
2789,10676,1,0,0,41.8
2789,10678,1,0,0,41.52
2789,10681,2,0,0,44.3
2789,10682,20,8,17,11.333
2789,10685,1,0,0,72.72
2789,10691,2,0,0,43.96
2789,10699,1,0,0,107.07
2789,10701,1,0,0,44.49
2789,10702,1,0,0,117.05
2789,119,14,0,0,93.1842857142857
2789,120,219,0,0,106.16182648401826
2789,121,13,0,0,41.894615384615385
2789,1210006903,4,0,0,36.5375
2789,1210008202,1,0,0,40.54
2789,1210008303,11,11,11,0.0
2789,1210008401,2,1,1,20.01
2789,1210008402,1,0,0,45.54
2789,1210008501,15,14,15,0.21
2789,1210009402,5,2,5,7.254
2789,1210009503,4,0,1,31.31
2789,1210009600,1,1,1,0.0
2789,1210009700,1,1,1,0.0
2789,1210012103,1,0,0,44.76
2789,1210012600,2,0,1,27.02
2789,1210012700,1,1,1,0.0
2789,1210014303,4,0,0,37.2475
2789,1210018202,3,0,0,43.24333333333333
2789,1210018302,6,3,3,19.951666666666668
2789,121008402,2,0,1,31.67
2789,122,7,0,0,45.18857142857143
2789,1220000201,2,0,1,21.47
2789,1220000402,1,0,0,43.45
2789,1220006503,7,6,7,3.4728571428571433
2789,1220006803,18,0,0,41.809444444444445
2789,1220006903,9,6,8,9.95111111111111
2789,1220007004,1,0,0,33.93
2789,1220007101,2,0,1,27.72
2789,1220007104,2,1,1,37.72
2789,1220007200,25,25,25,0.0
2789,1220007402,1,0,0,41.25
2789,1220007501,6,0,0,43.281666666666666
2789,1220008201,3,3,3,0.0
2789,1220008202,2,0,0,36.205
2789,1220008302,1,0,0,46.54
2789,1220008402,6,4,5,7.713333333333334
2789,1220008501,1,0,0,40.98
2789,1220009503,2,0,0,58.485
2789,1220011001,2,2,2,0.0
2789,1220011103,4,1,4,7.614999999999999
2789,1220011503,11,8,8,11.885454545454547
2789,1220012001,3,0,1,28.53
2789,1220012103,6,5,6,4.858333333333333
2789,1220012502,1,1,1,0.0
2789,1220012600,2,0,0,43.565
2789,1220012700,4,0,0,51.6025
2789,1220014100,6,4,4,11.24
2789,1220014201,17,12,14,6.737058823529412
2789,1220014203,10,0,0,40.611000000000004
2789,1220014303,1,0,1,12.54
2789,1220015100,6,0,0,38.45166666666667
2789,1220018201,1,0,0,42.27
2789,1220018202,3,0,0,40.95666666666667
2789,1220018302,1,0,0,30.92
2789,1220018401,17,6,12,14.99235294117647
2789,1220018404,2,0,0,40.855000000000004
2789,1220018502,4,0,1,31.0125
2789,1220018504,12,11,12,1.3383333333333336
2789,124,3,0,0,41.09666666666667
2789,126,2,0,0,42.3
2789,127,184,143,173,4.3513586956521735
2789,129,7,0,0,39.83428571428572
2789,173,6,6,6,0.0
2789,174,5,0,0,40.68
2789,176,1,1,1,0.0
2789,178,4,4,4,0.0
2789,183,2,2,2,0.0
2789,199,1,0,0,35.21
2789,2,552,135,434,22.228677536231885
2789,200,1,0,0,63.03
2789,21,3,2,2,13.943333333333333
2789,217,2,2,2,0.0
2789,24,67,0,0,101.62044776119403
2789,256,2,0,1,27.825
2789,26,387,22,123,46.714366925064596
2789,29,9,0,0,49.42444444444445
2789,30,3,0,0,96.68666666666667
2789,31,11,0,0,44.087272727272726
2789,317,1,0,0,44.68
2789,32,18,0,1,40.233333333333334
2789,321,7,7,7,0.0
2789,322,21,21,21,0.0
2789,325,18,11,17,5.242222222222222
2789,326,43,39,42,1.5383720930232558
2789,327,1,0,0,111.76
2789,328,7,0,0,75.8
2789,329,34,33,33,1.3876470588235295
2789,337,9,0,0,42.01777777777777
2789,343,3,1,3,5.609999999999999
2789,354,2,0,0,33.75
2789,358,2,0,0,40.205
2789,359,6,0,0,49.32833333333334
2789,364,3,2,3,2.5233333333333334
2789,387,2,0,0,43.75
2789,39,7,2,2,28.672857142857143
2789,40,22,5,11,25.829545454545453
2789,403,11,4,9,12.010909090909092
2789,404,2,0,0,41.79
2789,407,3,0,0,74.20333333333333
2789,409,3,0,0,42.21
2789,416,2,0,2,24.355
2789,420,7,0,0,42.25857142857143
2789,423,5,0,0,46.146
2789,424,1,0,0,46.17
2789,425,5,0,0,42.626
2789,426,6,0,0,38.45166666666666
2789,427,8,0,0,45.0725
2789,46,4,0,1,34.585
2789,47,5,4,4,8.744
2789,52,20,10,15,24.2695
2789,56,11,0,0,61.810909090909085
2789,58,11,0,0,52.33090909090909
2789,61,20,0,0,41.8575
2789,68,12,0,0,44.350833333333334
2789,69,32,0,4,37.986875
2789,70,5,0,0,43.722
2789,71,12,6,10,12.233333333333334
2789,74,139,1,5,99.27625899280575
2789,78,1,0,0,41.0
2789,E8,104,36,96,11.400769230769232
2789,E9,21,5,13,41.40238095238095
2790,100,6,0,0,40.300000000000004
2790,10032,1,0,0,40.82
2790,10118,10,0,0,49.779
2790,10119,1,0,0,41.92
2790,10179,1,0,0,40.61
2790,10186,1,0,0,32.76
2790,10189,2,0,0,43.480000000000004
2790,10191,1,0,0,34.19
2790,10208,1,0,0,37.24
2790,10248,3,0,0,41.166666666666664
2790,10249,4,0,0,39.095
2790,10302,4,0,0,41.295
2790,10380,1,0,0,38.31
2790,10396,1,0,0,40.54
2790,10414,2,0,2,23.645
2790,10429,1,0,0,36.23
2790,10480,1,0,0,40.95
2790,10481,67,49,66,3.6491044776119406
2790,10482,6,0,0,40.32833333333333
2790,10483,5,0,0,49.5
2790,10484,5,0,0,49.656
2790,10490,5,0,0,34.9
2790,10491,5,0,0,74.236
2790,10498,2,0,0,75.54
2790,10501,8,0,0,70.86
2790,10514,3,3,3,0.0
2790,10517,2,2,2,0.0
2790,10520,4,0,4,13.8125
2790,10523,5,5,5,0.0
2790,10540,2,0,0,42.275
2790,10565,1,0,0,43.33
2790,10586,2,0,0,43.22
2790,10588,2,0,0,53.400000000000006
2790,10595,1,0,0,33.15
2790,10598,1,0,0,44.6
2790,10614,1,0,0,43.41
2790,10621,6,0,2,35.915
2790,10625,2,0,0,43.405
2790,10629,7,0,0,46.45285714285715
2790,10632,1,0,0,33.31
2790,10634,3,0,0,41.29666666666667
2790,10638,4,0,0,57.9025
2790,10639,1,0,1,28.26
2790,10641,1,0,1,6.66
2790,10643,2,0,0,86.63
2790,10644,13,0,3,34.50692307692308
2790,10646,1,0,0,42.95
2790,10649,2,0,0,44.365
2790,10676,1,0,0,45.51
2790,10678,1,0,0,42.46
2790,10681,2,0,0,44.3
2790,10682,19,6,16,10.715789473684211
2790,10685,1,0,0,79.46
2790,10691,2,0,0,43.39
2790,10699,2,0,0,113.21000000000001
2790,10701,1,0,0,43.8
2790,118,1,0,0,33.88
2790,119,13,0,0,95.96923076923076
2790,120,219,0,0,106.224200913242
2790,121,15,0,0,41.96
2790,1210006903,4,0,0,36.6975
2790,1210008303,11,11,11,0.0
2790,1210008401,2,1,1,20.01
2790,1210008402,1,0,0,44.66
2790,1210008501,15,15,15,0.0
2790,1210009402,2,1,2,6.3
2790,1210009503,2,0,0,38.72
2790,1210009600,1,1,1,0.0
2790,1210009700,1,1,1,0.0
2790,1210012103,1,0,0,44.76
2790,1210012600,1,0,1,28.15
2790,1210012700,1,1,1,0.0
2790,1210014303,4,0,0,37.155
2790,1210018202,3,0,0,42.64333333333334
2790,1210018302,6,3,3,20.016666666666666
2790,1210018504,1,0,0,43.63
2790,121008402,1,0,1,29.07
2790,122,6,0,0,45.928333333333335
2790,1220000201,2,1,1,20.345
2790,1220000402,1,0,0,44.18
2790,1220006503,7,6,7,2.042857142857143
2790,1220006803,18,0,0,41.629444444444445
2790,1220006903,9,6,8,9.804444444444444
2790,1220007004,1,0,0,33.4
2790,1220007101,2,0,1,36.71
2790,1220007104,2,1,1,38.15
2790,1220007200,25,25,25,0.0
2790,1220007401,1,0,0,42.42
2790,1220007402,1,0,0,41.82
2790,1220007501,7,0,0,42.994285714285716
2790,1220008201,3,3,3,0.0
2790,1220008202,4,0,0,36.045
2790,1220008302,2,0,0,43.870000000000005
2790,1220008402,6,5,5,5.236666666666667
2790,1220008501,1,0,0,40.98
2790,1220009403,3,0,0,42.88666666666666
2790,1220009503,2,0,0,58.28
2790,1220011001,2,2,2,0.0
2790,1220011103,2,1,2,1.0
2790,1220011503,11,8,8,11.974545454545455
2790,1220012001,3,0,1,24.166666666666668
2790,1220012103,6,5,6,2.558333333333333
2790,1220012502,1,1,1,0.0
2790,1220012600,2,0,0,43.565
2790,1220012700,4,0,0,53.43
2790,1220014100,7,4,4,17.197142857142858
2790,1220014201,17,12,14,6.361764705882353
2790,1220014203,10,0,0,40.522
2790,1220014303,1,0,1,20.04
2790,1220015100,6,0,0,38.48166666666666
2790,1220018201,1,0,0,42.27
2790,1220018202,2,0,0,42.535
2790,1220018302,1,0,0,31.8
2790,1220018401,17,7,13,13.264705882352942
2790,1220018404,1,0,0,42.7
2790,1220018502,3,0,0,31.75666666666667
2790,1220018504,12,11,12,0.62
2790,124,3,0,0,41.70666666666667
2790,126,2,0,0,41.475
2790,127,182,140,173,4.251483516483517
2790,129,6,0,0,40.31166666666667
2790,173,7,6,7,1.874285714285714
2790,174,5,0,0,40.68
2790,176,1,1,1,0.0
2790,178,4,4,4,0.0
2790,183,2,2,2,0.0
2790,199,1,0,0,34.42
2790,2,553,129,439,22.23157323688969
2790,200,1,0,0,63.89
2790,21,3,2,2,13.943333333333333
2790,217,2,2,2,0.0
2790,24,68,0,0,102.33352941176472
2790,256,2,0,1,33.4
2790,26,386,27,125,46.64637305699482
2790,29,9,0,0,49.71666666666667
2790,30,4,0,0,99.08
2790,31,10,0,0,43.429
2790,317,2,0,0,42.235
2790,32,18,0,1,40.18333333333333
2790,321,7,7,7,0.0
2790,322,21,21,21,0.0
2790,325,18,10,18,5.725555555555555
2790,326,43,37,42,1.579767441860465
2790,327,2,0,0,101.785
2790,328,6,0,0,77.765
2790,329,34,33,33,1.3617647058823528
2790,337,7,0,0,41.832857142857144
2790,343,3,2,3,3.5933333333333337
2790,354,3,0,0,34.79666666666667
2790,358,2,0,0,40.39
2790,359,7,0,0,50.050000000000004
2790,364,3,2,3,0.7833333333333333
2790,387,1,0,0,44.81
2790,39,7,2,2,28.404285714285717
2790,40,22,5,11,24.411363636363635
2790,403,11,4,9,13.326363636363636
2790,404,2,0,0,40.96
2790,407,3,0,0,74.43
2790,409,2,0,0,42.59
2790,416,2,0,2,13.844999999999999
2790,420,7,0,0,42.67285714285715
2790,423,6,0,0,45.156666666666666
2790,425,5,0,0,42.626
2790,426,6,0,0,38.31666666666667
2790,427,8,0,0,45.08625
2790,46,4,0,1,32.11
2790,47,5,4,5,5.728
2790,52,20,9,14,26.625999999999998
2790,56,11,0,0,64.47636363636364
2790,58,10,0,0,48.642
2790,61,20,0,0,41.457499999999996
2790,68,11,0,0,44.08909090909091
2790,69,32,0,3,38.05
2790,70,6,0,0,46.11000000000001
2790,71,11,6,9,11.526363636363635
2790,74,137,1,4,100.12255474452554
2790,78,1,0,0,41.52
2790,E8,104,33,98,11.2775
2790,E9,21,2,13,42.667142857142856
2791,100,6,0,0,40.49166666666667
2791,10025,1,0,0,41.79
2791,10032,2,0,0,36.165
2791,10118,10,0,0,51.787
2791,10179,1,0,0,39.89
2791,10186,1,0,0,31.79
2791,10189,3,0,0,42.69333333333333
2791,10191,1,0,0,33.58
2791,10208,1,0,0,37.92
2791,10248,2,0,0,39.925
2791,10249,3,0,0,43.51666666666667
2791,10280,1,0,0,44.07
2791,10302,4,0,0,41.145
2791,10414,2,0,0,32.5
2791,10415,1,0,0,33.38
2791,10429,1,0,0,36.73
2791,10480,1,0,0,40.95
2791,10481,67,48,66,3.6331343283582087
2791,10482,5,0,0,39.848
2791,10483,5,0,0,51.61
2791,10484,5,0,0,48.757999999999996
2791,10490,5,0,0,34.904
2791,10491,5,0,0,78.33
2791,10498,1,0,0,41.23
2791,10501,7,0,0,70.39857142857143
2791,10514,3,3,3,0.0
2791,10517,2,2,2,0.0
2791,10520,5,0,5,13.038
2791,10521,1,0,0,103.95
2791,10523,5,5,5,0.0
2791,10540,2,0,0,42.275
2791,10565,1,0,0,42.97
2791,10579,2,0,0,68.22
2791,10586,2,0,0,41.595
2791,10588,2,0,0,49.120000000000005
2791,10595,1,0,0,33.94
2791,10596,1,0,0,44.48
2791,10621,6,0,1,35.62
2791,10625,1,0,0,41.97
2791,10629,5,0,0,47.508
2791,10632,1,0,0,32.36
2791,10634,4,0,0,40.3575
2791,10638,3,0,0,61.14000000000001
2791,10639,1,0,1,9.25
2791,10643,1,0,0,85.52
2791,10644,13,0,3,33.99846153846154
2791,10646,1,0,0,42.95
2791,10649,1,0,0,42.64
2791,10653,1,0,0,77.48
2791,10678,1,0,0,39.26
2791,10681,2,0,0,44.3
2791,10682,19,7,16,12.27157894736842
2791,10691,1,0,0,43.94
2791,10701,1,0,0,43.11
2791,10771,1,0,0,71.46
2791,118,2,0,0,38.03
2791,119,13,0,0,95.43384615384615
2791,120,220,0,0,106.07181818181817
2791,121,13,0,1,38.534615384615385
2791,1210006903,5,0,0,38.4
2791,1210008303,12,11,12,2.3525
2791,1210008401,2,1,1,20.01
2791,1210008402,1,0,0,43.77
2791,1210008501,15,15,15,0.0
2791,1210009402,2,0,2,16.41
2791,1210009503,1,0,0,39.67
2791,1210009600,1,1,1,0.0
2791,1210009700,1,1,1,0.0
2791,1210012103,1,0,0,44.76
2791,1210012700,1,1,1,0.0
2791,1210014303,4,0,0,37.07
2791,1210018202,3,0,0,42.050000000000004
2791,1210018302,6,3,3,19.938333333333333
2791,1210018504,1,0,0,43.63
2791,121008402,1,0,1,29.6
2791,122,5,0,0,47.501999999999995
2791,1220000201,3,1,1,27.413333333333338
2791,1220000402,1,0,0,44.91
2791,1220006503,7,6,7,0.9014285714285714
2791,1220006803,17,0,0,41.49
2791,1220006903,8,6,8,4.90625
2791,1220007001,1,0,0,42.98
2791,1220007004,1,0,0,32.87
2791,1220007101,1,0,0,36.72
2791,1220007104,2,1,1,37.72
2791,1220007200,25,25,25,0.0
2791,1220007401,1,0,0,42.42
2791,1220007402,1,0,0,42.38
2791,1220007501,8,0,0,42.285
2791,1220008201,4,3,3,10.135
2791,1220008202,4,0,0,36.1425
2791,1220008302,2,0,0,42.875
2791,1220008402,6,5,6,3.138333333333333
2791,1220008501,1,0,0,40.98
2791,1220009403,5,0,0,43.142
2791,1220009503,2,0,0,58.275000000000006
2791,1220011001,2,2,2,0.0
2791,1220011103,2,0,2,6.965
2791,1220011503,11,8,8,12.063636363636363
2791,1220012001,3,1,2,20.576666666666668
2791,1220012103,6,5,6,0.935
2791,1220012502,1,1,1,0.0
2791,1220012600,2,0,0,43.565
2791,1220012700,6,0,0,50.58166666666667
2791,1220014100,7,4,4,18.38714285714286
2791,1220014201,17,14,14,6.255294117647059
2791,1220014203,10,0,0,40.444
2791,1220015100,6,0,0,38.51833333333334
2791,1220018201,1,0,0,42.27
2791,1220018202,2,0,0,42.6
2791,1220018302,1,0,0,32.68
2791,1220018401,16,8,14,10.98625
2791,1220018502,3,0,0,32.76
2791,1220018504,12,11,12,0.21
2791,124,3,0,0,42.74666666666667
2791,126,3,0,0,54.02
2791,127,182,143,173,4.398021978021978
2791,129,6,0,0,38.78666666666667
2791,173,7,6,7,0.7971428571428572
2791,174,4,0,0,39.8325
2791,176,1,1,1,0.0
2791,178,4,4,4,0.0
2791,183,2,2,2,0.0
2791,199,1,0,0,33.63
2791,2,554,124,439,22.103790613718413
2791,200,1,0,0,63.89
2791,21,3,2,2,13.943333333333333
2791,217,2,2,2,0.0
2791,24,68,0,0,102.96426470588234
2791,256,1,0,0,43.05
2791,26,385,24,127,46.521896103896104
2791,29,10,0,0,50.013999999999996
2791,30,5,0,0,91.426
2791,31,11,0,0,43.18727272727273
2791,317,2,0,0,41.650000000000006
2791,32,19,0,1,40.17263157894737
2791,321,7,7,7,0.0
2791,322,21,21,21,0.0
2791,325,17,9,17,4.16
2791,326,43,38,42,1.4806976744186047
2791,327,2,0,0,104.365
2791,328,6,0,0,78.22
2791,329,34,33,33,1.3358823529411765
2791,337,7,0,0,41.94428571428572
2791,343,3,2,3,2.15
2791,354,3,0,0,34.86666666666667
2791,358,1,0,0,40.87
2791,359,6,0,0,49.248333333333335
2791,364,3,3,3,0.27999999999999997
2791,387,1,0,0,45.64
2791,39,7,2,2,28.187142857142856
2791,40,22,6,12,24.045454545454547
2791,403,11,4,10,14.492727272727272
2791,404,2,0,0,40.129999999999995
2791,407,2,0,0,73.25
2791,409,2,0,0,42.980000000000004
2791,416,2,0,2,5.795
2791,420,7,0,0,43.08571428571429
2791,423,7,0,0,44.857142857142854
2791,424,1,0,0,43.4
2791,425,5,0,0,42.626
2791,426,5,0,0,38.088
2791,427,8,0,0,45.13875
2791,46,4,0,1,31.025000000000002
2791,47,5,4,5,3.1100000000000003
2791,52,22,8,13,32.88136363636364
2791,56,11,0,0,67.23636363636363
2791,58,10,0,0,50.736000000000004
2791,61,20,0,0,41.037
2791,68,15,0,0,44.263333333333335
2791,69,32,0,3,38.221875
2791,70,7,0,0,44.401428571428575
2791,71,11,7,8,10.725454545454546
2791,74,137,0,3,100.96131386861315
2791,78,1,0,0,42.05
2791,E8,103,30,97,11.43116504854369
2791,E9,21,4,14,36.59904761904762
2792,100,6,0,0,40.71
2792,10025,2,0,1,31.905
2792,10032,1,0,0,31.64
2792,10118,10,0,0,47.068
2792,10189,3,0,0,53.800000000000004
2792,10191,1,0,0,33.58
2792,10248,2,0,0,43.245000000000005
2792,10249,3,0,0,45.57666666666666
2792,10302,3,0,0,41.00666666666667
2792,10317,1,0,0,63.89
2792,10346,1,0,0,44.76
2792,10429,1,0,0,37.22
2792,10481,67,49,66,3.803134328358209
2792,10482,5,0,0,39.812
2792,10483,6,0,0,57.803333333333335
2792,10484,5,0,0,47.964
2792,10490,5,0,0,34.602
2792,10491,5,0,0,75.734
2792,10498,1,0,0,40.46
2792,10501,7,0,0,70.62857142857143
2792,10514,3,3,3,0.0
2792,10517,2,2,2,0.0
2792,10520,5,0,5,15.157999999999998
2792,10523,5,5,5,0.0
2792,10525,1,0,0,40.48
2792,10565,1,0,0,43.56
2792,10579,1,0,0,42.46
2792,10586,1,0,0,40.43
2792,10588,1,0,0,59.72
2792,10595,1,0,0,34.73
2792,10596,1,0,0,43.8
2792,10613,1,0,0,120.24
2792,10621,6,0,1,35.355
2792,10625,1,0,0,40.67
2792,10629,5,0,0,48.106
2792,10632,1,0,0,31.42
2792,10634,4,0,0,40.41
2792,10638,4,0,0,55.03
2792,10639,1,0,1,8.35
2792,10641,2,0,0,56.295
2792,10643,1,0,0,91.22
2792,10644,13,0,2,34.14846153846154
2792,10646,1,0,0,42.95
2792,10649,2,0,0,42.685
2792,10676,1,0,0,44.34
2792,10678,1,0,0,40.13
2792,10681,2,0,0,44.3
2792,10682,19,5,16,11.875263157894736
2792,10691,1,0,0,43.59
2792,10699,3,0,0,117.66666666666667
2792,10701,1,0,0,42.42
2792,118,3,0,0,38.46666666666667
2792,119,12,0,0,96.92583333333333
2792,120,221,0,0,106.36158371040725
2792,121,15,0,2,38.90266666666666
2792,1210006903,5,0,0,38.158
2792,1210008303,12,11,12,1.5625
2792,1210008401,2,1,1,20.01
2792,1210008402,1,0,0,42.89
2792,1210008501,15,15,15,0.0
2792,1210009402,1,0,1,17.69
2792,1210009503,1,0,0,43.38
2792,1210009600,1,1,1,0.0
2792,1210009700,1,1,1,0.0
2792,1210012700,1,1,1,0.0
2792,1210014303,3,0,0,35.92666666666667
2792,1210018202,4,0,0,40.9775
2792,1210018302,6,3,3,19.86
2792,1210018504,2,0,0,43.0
2792,121008402,1,0,0,30.12
2792,122,4,0,0,41.32
2792,1220000201,3,1,1,27.613333333333333
2792,1220000402,1,0,0,45.64
2792,1220006503,7,6,7,0.26857142857142857
2792,1220006803,17,0,0,41.90882352941177
2792,1220006903,7,6,7,2.718571428571429
2792,1220007001,2,0,0,42.675
2792,1220007004,1,0,0,32.34
2792,1220007101,1,0,0,44.48
2792,1220007104,2,1,1,37.285
2792,1220007200,25,25,25,0.0
2792,1220007401,1,0,0,42.42
2792,1220007402,1,0,0,42.95
2792,1220007501,9,0,0,41.45666666666667
2792,1220008201,4,3,3,10.135
2792,1220008202,4,0,0,37.085
2792,1220008302,2,0,0,42.415
2792,1220008402,8,5,6,10.07875
2792,1220008501,1,0,0,40.98
2792,1220009403,5,0,0,43.57000000000001
2792,1220009503,2,0,0,58.485
2792,1220011001,2,2,2,0.0
2792,1220011103,2,0,2,12.51
2792,1220011503,11,8,8,11.974545454545455
2792,1220012001,3,1,2,17.55
2792,1220012103,6,5,6,0.28833333333333333
2792,1220012502,1,1,1,0.0
2792,1220012600,2,0,0,43.565
2792,1220012700,6,0,0,51.945
2792,1220014100,10,4,4,25.055
2792,1220014201,17,14,14,6.194705882352942
2792,1220014203,11,0,0,40.43545454545455
2792,1220015100,6,0,0,39.145
2792,1220018201,1,0,0,42.27
2792,1220018202,2,0,0,42.66
2792,1220018302,1,0,0,31.8
2792,1220018401,16,8,14,11.06875
2792,1220018502,3,0,0,33.196666666666665
2792,1220018503,1,0,0,30.82
2792,1220018504,12,12,12,0.049166666666666664
2792,124,2,0,0,44.095
2792,126,1,0,0,35.81
2792,127,181,143,171,4.285911602209945
2792,129,6,0,0,37.25333333333333
2792,173,8,6,7,4.21125
2792,174,4,0,0,39.8325
2792,176,1,1,1,0.0
2792,178,4,4,4,0.0
2792,183,2,2,2,0.0
2792,199,1,0,0,33.63
2792,2,553,125,432,21.677884267631104
2792,21,3,2,2,13.943333333333333
2792,217,2,2,2,0.0
2792,24,66,0,0,102.56333333333333
2792,256,1,0,0,43.05
2792,26,385,26,131,46.19166233766234
2792,29,10,0,0,50.863
2792,30,6,0,0,94.03166666666668
2792,31,11,0,0,43.13272727272727
2792,317,2,0,0,41.065
2792,32,20,0,1,40.555
2792,321,7,7,7,0.0
2792,322,21,21,21,0.0
2792,325,17,9,17,4.265882352941176
2792,326,43,40,42,1.3793023255813952
2792,327,3,0,0,106.68333333333334
2792,328,6,0,0,81.80166666666666
2792,329,34,33,33,1.3102941176470588
2792,337,7,0,0,42.05714285714286
2792,343,3,2,3,1.0066666666666666
2792,353,1,0,0,100.2
2792,354,3,0,0,34.94
2792,358,1,0,0,40.87
2792,359,7,0,0,50.434285714285714
2792,364,3,3,3,0.023333333333333334
2792,387,1,0,0,46.47
2792,39,7,2,2,27.90285714285714
2792,40,22,6,10,24.41181818181818
2792,403,11,4,10,14.351818181818182
2792,404,2,0,0,39.3
2792,407,2,0,0,74.00999999999999
2792,409,1,0,0,42.62
2792,411,1,0,0,76.65
2792,416,2,0,2,1.7850000000000001
2792,420,7,0,0,43.23428571428571
2792,423,7,0,0,44.737142857142864
2792,425,5,0,0,42.626
2792,426,5,0,0,39.315999999999995
2792,427,8,0,0,45.33875
2792,46,4,1,1,30.705000000000002
2792,47,5,4,5,1.186
2792,52,21,7,13,32.71904761904762
2792,56,11,0,0,69.41818181818182
2792,58,10,0,0,52.407000000000004
2792,61,20,0,0,40.835
2792,68,14,0,0,44.417857142857144
2792,69,32,0,3,38.3209375
2792,70,7,0,0,43.39714285714285
2792,71,11,7,8,11.873636363636365
2792,74,136,1,4,100.2904411764706
2792,78,1,0,0,42.57
2792,E8,103,37,97,10.04116504854369
2792,E9,21,4,14,36.87714285714286
2793,100,6,0,0,40.92
2793,10025,2,0,0,35.995
2793,10032,2,0,0,32.68
2793,10118,10,0,0,48.778000000000006
2793,10184,1,0,1,29.85
2793,10189,2,0,0,60.019999999999996
2793,10191,1,0,0,33.58
2793,10208,1,0,0,43.82
2793,10248,1,0,0,42.44
2793,10249,1,0,0,43.34
2793,10302,4,0,0,39.394999999999996
2793,10304,1,0,0,42.95
2793,10346,1,0,0,44.76
2793,10414,1,0,0,33.22
2793,10429,1,0,0,37.72
2793,10481,66,45,65,3.777121212121212
2793,10482,5,0,0,39.778
2793,10483,7,0,0,61.21
2793,10484,4,0,0,48.32
2793,10490,6,0,0,35.275
2793,10491,4,0,0,76.625
2793,10498,1,0,0,41.63
2793,10499,1,0,0,42.62
2793,10501,7,0,0,70.77142857142857
2793,10508,1,0,0,42.66
2793,10514,3,3,3,0.0
2793,10517,2,2,2,0.0
2793,10519,1,0,0,125.75
2793,10520,5,1,5,11.303999999999998
2793,10523,5,5,5,0.0
2793,10525,1,0,0,30.82
2793,10540,1,0,0,44.53
2793,10565,1,0,1,12.59
2793,10579,1,0,0,43.1
2793,10586,2,0,0,40.265
2793,10595,1,0,0,35.52
2793,10596,1,0,0,43.83
2793,10621,6,0,1,35.08166666666667
2793,10629,6,0,0,47.1
2793,10632,1,0,0,30.47
2793,10634,3,0,0,36.776666666666664
2793,10638,5,0,0,57.572
2793,10639,1,0,1,8.8
2793,10641,2,0,0,49.925
2793,10643,1,0,0,96.48
2793,10644,13,0,3,34.19923076923077
2793,10646,1,0,0,42.95
2793,10649,1,0,0,42.22
2793,10678,1,0,0,38.43
2793,10681,2,0,0,44.3
2793,10682,18,6,16,11.007222222222222
2793,10699,1,0,0,126.58
2793,118,3,0,0,38.223333333333336
2793,119,12,0,0,100.14833333333333
2793,120,223,0,0,106.54847533632288
2793,121,17,0,3,37.76470588235294
2793,1210006903,5,0,0,38.04
2793,1210008303,12,11,12,0.8616666666666667
2793,1210008401,2,1,2,14.23
2793,1210008402,1,0,0,42.0
2793,1210008501,15,15,15,0.0
2793,1210009402,1,0,1,23.01
2793,1210009503,1,0,0,52.79
2793,1210009600,1,1,1,0.0
2793,1210009700,2,1,1,31.945
2793,1210012700,1,1,1,0.0
2793,1210014303,2,0,0,38.480000000000004
2793,1210018202,4,0,0,41.269999999999996
2793,1210018302,6,3,3,19.781666666666666
2793,1210018504,3,0,0,43.53
2793,121008402,1,0,0,30.65
2793,122,4,0,0,41.205
2793,1220000201,3,1,1,27.866666666666664
2793,1220000402,1,0,0,46.37
2793,1220006503,7,7,7,0.10142857142857142
2793,1220006803,15,0,0,41.906
2793,1220006903,7,6,7,4.2299999999999995
2793,1220007001,2,0,0,42.405
2793,1220007004,1,0,0,31.81
2793,1220007104,2,1,1,36.85
2793,1220007200,25,25,25,0.0
2793,1220007401,1,0,0,42.42
2793,1220007501,9,0,0,41.04333333333333
2793,1220008201,4,3,3,10.135
2793,1220008202,4,0,0,38.1
2793,1220008302,2,0,0,41.955
2793,1220008402,8,5,7,6.54125
2793,1220008501,1,0,0,40.98
2793,1220009403,6,0,0,43.620000000000005
2793,1220009503,1,0,0,64.83
2793,1220011001,2,2,2,0.0
2793,1220011103,1,0,1,10.35
2793,1220011503,11,8,8,11.885454545454547
2793,1220012001,3,1,2,15.270000000000001
2793,1220012103,6,6,6,0.105
2793,1220012502,1,1,1,0.0
2793,1220012600,2,0,0,43.565
2793,1220012700,9,0,0,51.126666666666665
2793,1220014100,10,4,4,25.093
2793,1220014201,17,14,15,5.904117647058824
2793,1220014203,11,0,0,40.307272727272725
2793,1220015100,6,0,0,39.78333333333333
2793,1220018201,1,0,0,42.27
2793,1220018202,1,0,0,41.61
2793,1220018302,1,0,0,30.92
2793,1220018401,15,7,14,10.081333333333333
2793,1220018502,3,0,0,33.126666666666665
2793,1220018504,12,12,12,0.0
2793,124,2,0,0,44.93
2793,126,1,0,0,35.57
2793,127,181,145,172,4.235193370165746
2793,129,6,0,0,40.236666666666665
2793,173,8,7,8,2.685
2793,174,4,0,0,39.8325
2793,176,1,1,1,0.0
2793,178,4,4,4,0.0
2793,183,2,2,2,0.0
2793,199,1,0,0,33.63
2793,2,556,140,435,21.89656474820144
2793,21,3,2,3,9.283333333333333
2793,217,2,2,2,0.0
2793,24,67,0,0,101.89522388059702
2793,256,1,0,0,43.05
