time_s,vehicle,connector,kind,other_link,lane,position_m,speed_kmh,residence_s,lower_time_s,upper_time_s
5270.1,41011,10491,arrival,,1,81.28,88.07,,5265.1,5270.1
5270.1,41013,10483,departure,124,1,294.26,77.98,15.0,5265.1,5270.1
5270.1,41027,10491,arrival,,1,50.72,89.2,,5265.1,5270.1
5270.1,41029,10483,departure,124,1,266.29,77.55,15.0,5265.1,5270.1
5270.1,41033,10483,departure,124,1,217.25,57.56,15.0,5265.1,5270.1
5270.1,41039,10491,arrival,,1,13.4,76.28,,5265.1,5270.1
5270.1,44630,10482,arrival,,1,25.51,42.78,,5265.1,5270.1
5270.1,43104,10491,arrival,,1,108.73,82.56,,5265.1,5270.1
5270.1,40042,10643,departure,10641,2,312.43,2.05,560.0,5265.1,5270.1
5270.1,44167,10643,arrival,,1,88.16,86.66,,5265.1,5270.1
5270.1,42641,10638,departure,70,1,272.45,112.0,10.0,5265.1,5270.1
5270.1,44187,10643,arrival,,1,23.86,72.43,,5265.1,5270.1
5270.1,44231,10644,arrival,,1,51.48,40.55,,5265.1,5270.1
5270.1,44743,10482,arrival,,2,37.44,42.62,,5265.1,5270.1
5270.1,37094,10638,departure,70,1,150.28,127.0,5.0,5265.1,5270.1
5270.1,44781,10482,arrival,,2,18.74,43.48,,5265.1,5270.1
5270.1,32504,10484,arrival,,1,2.65,56.57,,5265.1,5270.1
5270.1,42752,10479,arrival,,1,83.1,91.64,,5265.1,5270.1
5270.1,44306,10644,arrival,,1,4.62,40.62,,5265.1,5270.1
5270.1,39761,10646,arrival,,1,22.56,38.94,,5265.1,5270.1
5270.1,32605,10681,departure,2,2,436.28,15.64,210.0,5265.1,5270.1
5270.1,40800,10638,departure,70,2,184.15,139.36,5.0,5265.1,5270.1
5270.1,44386,10490,departure,119,1,297.69,52.32,30.0,5265.1,5270.1
5270.1,44406,10490,arrival,,1,5.03,36.46,,5265.1,5270.1
5270.1,42872,10681,arrival,,1,27.47,41.03,,5265.1,5270.1
5270.1,38807,10646,arrival,,1,40.82,34.14,,5265.1,5270.1
5270.1,34212,10681,departure,2,2,427.31,9.14,210.0,5265.1,5270.1
5270.1,31654,10483,departure,124,1,235.85,67.82,15.0,5265.1,5270.1
5270.1,43444,10681,arrival,,2,4.92,0.0,,5265.1,5270.1
5270.1,37332,10480,departure,10491,1,206.49,61.28,20.0,5265.1,5270.1
5270.1,37332,10491,arrival,,1,26.44,70.29,,5265.1,5270.1
5270.1,44004,10682,arrival,,1,31.21,86.88,,5265.1,5270.1
5270.1,41454,10479,departure,125,1,132.78,102.1,10.0,5265.1,5270.1
5270.1,44030,10682,arrival,,1,8.58,79.4,,5265.1,5270.1
5275.1,44036,10682,arrival,,1,82.35,81.74,,5270.1,5275.1
5275.1,33288,10483,departure,124,1,240.4,50.85,15.0,5270.1,5275.1
5275.1,44041,10643,departure,71,1,292.25,59.83,15.0,5270.1,5275.1
5275.1,32267,10681,arrival,,1,44.49,42.01,,5270.1,5275.1
5275.1,44054,10643,departure,10641,1,238.47,59.1,15.0,5270.1,5275.1
5275.1,40990,10491,departure,129,1,134.56,77.82,10.0,5270.1,5275.1
5275.1,44074,10682,arrival,,1,57.87,85.75,,5270.1,5275.1
5275.1,41004,10483,departure,124,1,274.03,57.41,20.0,5270.1,5275.1
5275.1,34863,10490,departure,119,1,366.44,74.23,20.0,5270.1,5275.1
5275.1,44087,10645,arrival,,1,155.07,119.39,,5270.1,5275.1
5275.1,42064,10480,departure,10491,1,212.72,71.57,20.0,5270.1,5275.1
5275.1,42064,10491,arrival,,1,52.85,86.86,,5270.1,5275.1
5275.1,41062,10483,departure,124,1,255.49,52.85,15.0,5270.1,5275.1
5275.1,44648,10482,arrival,,1,46.17,44.29,,5270.1,5275.1
5275.1,44654,10482,arrival,,1,20.09,40.14,,5270.1,5275.1
5275.1,41091,10479,arrival,,1,57.64,86.12,,5270.1,5275.1
5275.1,40604,10638,departure,126,1,269.0,123.19,10.0,5270.1,5275.1
5275.1,33437,10681,departure,2,1,432.11,21.79,70.0,5270.1,5275.1
5275.1,44193,10682,arrival,,1,18.89,102.35,,5270.1,5275.1
5275.1,44209,10643,arrival,,1,74.15,70.24,,5270.1,5275.1
5275.1,33548,10681,departure,2,2,429.88,9.69,210.0,5270.1,5275.1
5275.1,43802,10639,departure,2,1,323.45,47.07,30.0,5270.1,5275.1
5275.1,41760,10681,arrival,,2,0.07,0.0,,5270.1,5275.1
5275.1,44348,10644,arrival,,1,42.88,41.08,,5270.1,5275.1
5275.1,35191,10681,arrival,,1,16.89,54.12,,5270.1,5275.1
5275.1,44460,10490,arrival,,1,29.71,37.76,,5270.1,5275.1
5275.1,44499,10490,arrival,,1,8.28,39.22,,5270.1,5275.1
5275.1,42489,10638,departure,70,2,232.99,105.73,10.0,5270.1,5275.1
5275.1,44029,10682,arrival,,1,99.97,79.62,,5270.1,5275.1
5280.1,37393,10484,departure,24,1,514.32,50.62,55.0,5275.1,5280.1
5280.1,37913,10484,departure,24,1,499.29,53.06,50.0,5275.1,5280.1
5280.1,41007,10483,departure,124,1,276.96,44.82,20.0,5275.1,5280.1
5280.1,41011,10491,departure,127,1,193.44,71.46,10.0,5275.1,5280.1
5280.1,41027,10491,departure,129,1,166.24,77.1,10.0,5275.1,5280.1
5280.1,41050,10483,departure,124,1,293.02,44.35,20.0,5275.1,5280.1
5280.1,44124,10682,arrival,,1,98.16,98.06,,5275.1,5280.1
5280.1,41053,10491,arrival,,1,101.88,84.11,,5275.1,5280.1
5280.1,41055,10483,arrival,,1,81.57,86.1,,5275.1,5280.1
5280.1,43104,10491,departure,127,1,212.12,66.07,10.0,5275.1,5280.1
5280.1,44129,10643,departure,71,1,305.14,64.41,15.0,5275.1,5280.1
5280.1,41059,10483,departure,124,1,268.08,43.48,15.0,5275.1,5280.1
5280.1,41061,10491,arrival,,1,63.86,85.19,,5275.1,5280.1
5280.1,41071,10483,departure,124,1,252.41,42.74,15.0,5275.1,5280.1
5280.1,44151,10682,arrival,,1,6.47,57.09,,5275.1,5280.1
5280.1,41604,10479,arrival,,1,21.29,78.89,,5275.1,5280.1
5280.1,44167,10643,departure,10641,1,212.6,89.32,10.0,5275.1,5280.1
5280.1,40075,10643,departure,126,2,315.91,10.74,565.0,5275.1,5280.1
5280.1,41103,10479,arrival,,1,108.08,80.49,,5275.1,5280.1
5280.1,41104,10484,departure,24,1,482.88,55.83,45.0,5275.1,5280.1
5280.1,41143,10483,arrival,,1,13.0,92.44,,5275.1,5280.1
5280.1,44736,10482,arrival,,1,58.16,42.01,,5275.1,5280.1
5280.1,42701,10491,arrival,,1,32.13,76.08,,5275.1,5280.1
5280.1,40662,10480,departure,10491,1,208.81,68.06,20.0,5275.1,5280.1
5280.1,40662,10491,arrival,,1,42.14,81.71,,5275.1,5280.1
5280.1,44761,10482,arrival,,1,36.09,43.33,,5275.1,5280.1
5280.1,42752,10479,departure,125,1,224.71,108.2,10.0,5275.1,5280.1
5280.1,44817,10482,arrival,,2,25.23,40.72,,5275.1,5280.1
5280.1,43816,10639,departure,2,1,376.8,66.32,30.0,5275.1,5280.1
5280.1,42829,10479,arrival,,1,74.08,79.33,,5275.1,5280.1
5280.1,44400,10644,arrival,,1,59.39,44.46,,5275.1,5280.1
5280.1,34170,10483,arrival,,1,42.35,90.02,,5275.1,5280.1
5280.1,44440,10644,arrival,,1,10.26,44.89,,5275.1,5280.1
5280.1,41918,10645,arrival,,1,14.52,116.19,,5275.1,5280.1
5280.1,33220,10681,departure,2,2,434.84,2.99,215.0,5275.1,5280.1
5280.1,37332,10491,departure,129,1,134.01,80.24,10.0,5275.1,5280.1
5280.1,44509,10490,arrival,,1,45.62,40.04,,5275.1,5280.1
5280.1,36832,10484,departure,24,1,536.86,55.46,60.0,5275.1,5280.1
5280.1,44004,10682,departure,121,1,165.42,103.43,10.0,5275.1,5280.1
5280.1,44030,10682,departure,121,1,125.28,91.45,10.0,5275.1,5280.1
5285.1,44036,10682,departure,121,1,194.57,80.59,10.0,5280.1,5285.1
5285.1,44059,10484,arrival,,1,10.28,42.64,,5280.1,5285.1
5285.1,44074,10682,departure,121,1,173.68,82.18,10.0,5280.1,5285.1
5285.1,44087,10645,departure,123,1,318.76,117.95,10.0,5280.1,5285.1
5285.1,44600,10484,departure,24,1,541.62,52.82,50.0,5280.1,5285.1
5285.1,42573,10481,departure,127,1,451.84,0.0,110.0,5280.1,5285.1
5285.1,41038,10483,departure,124,1,294.78,36.41,20.0,5280.1,5285.1
5285.1,41039,10491,departure,127,1,215.26,73.66,15.0,5280.1,5285.1
5285.1,42064,10491,departure,129,1,170.61,82.37,10.0,5280.1,5285.1
5285.1,41091,10479,departure,125,1,190.33,104.22,10.0,5280.1,5285.1
5285.1,42628,10479,arrival,,1,79.8,82.08,,5280.1,5285.1
5285.1,44185,10682,arrival,,1,65.12,79.81,,5280.1,5285.1
5285.1,44187,10643,departure,10641,1,263.94,83.01,15.0,5280.1,5285.1
5285.1,41116,10638,arrival,,2,71.47,106.78,,5280.1,5285.1
5285.1,44193,10682,departure,121,1,147.53,85.61,10.0,5280.1,5285.1
5285.1,44199,10682,arrival,,1,21.04,96.95,,5280.1,5285.1
5285.1,42668,10645,arrival,,1,60.28,117.46,,5280.1,5285.1
5285.1,43700,10479,arrival,,1,1.66,79.17,,5280.1,5285.1
5285.1,39615,10681,departure,2,1,427.1,17.71,70.0,5280.1,5285.1
5285.1,41184,10483,arrival,,1,118.17,93.03,,5280.1,5285.1
5285.1,41202,10483,arrival,,1,91.12,98.41,,5280.1,5285.1
5285.1,44787,10482,arrival,,1,46.62,40.41,,5280.1,5285.1
5285.1,44317,10643,arrival,,1,1.01,81.07,,5280.1,5285.1
5285.1,44833,10482,arrival,,1,17.7,40.8,,5280.1,5285.1
5285.1,44384,10482,departure,120,1,468.34,66.81,50.0,5280.1,5285.1
5285.1,41324,10479,arrival,,1,107.01,83.01,,5280.1,5285.1
5285.1,39792,10484,departure,24,1,525.69,52.82,45.0,5280.1,5285.1
5285.1,41336,10479,arrival,,1,50.93,75.7,,5280.1,5285.1
5285.1,41354,10681,departure,2,2,431.61,3.64,215.0,5280.1,5285.1
5285.1,41363,10479,arrival,,1,27.3,75.7,,5280.1,5285.1
5285.1,44439,10482,departure,120,2,447.63,70.87,45.0,5280.1,5285.1
5285.1,42935,10491,arrival,,1,99.26,82.46,,5280.1,5285.1
5285.1,43986,10639,departure,2,1,346.89,59.47,30.0,5280.1,5285.1
5285.1,43991,10639,departure,2,1,328.6,51.1,30.0,5280.1,5285.1
5285.1,44513,10482,departure,120,2,426.36,61.89,45.0,5280.1,5285.1
5285.1,44029,10682,departure,121,1,220.25,90.31,10.0,5280.1,5285.1
5290.1,34818,10681,departure,2,1,419.88,14.41,70.0,5285.1,5290.1
5290.1,44587,10490,arrival,,1,5.3,42.57,,5285.1,5290.1
5290.1,42064,10490,arrival,,1,92.75,67.14,,5285.1,5290.1
5290.1,44124,10682,departure,121,1,216.59,64.66,10.0,5285.1,5290.1
5290.1,41053,10491,departure,127,1,219.02,77.31,10.0,5285.1,5290.1
5290.1,41055,10483,departure,124,1,202.01,88.89,10.0,5285.1,5290.1
5290.1,41061,10491,departure,129,1,183.15,83.55,10.0,5285.1,5290.1
5290.1,41103,10479,departure,125,1,223.26,85.28,10.0,5285.1,5290.1
5290.1,35497,10681,departure,2,1,429.0,15.31,75.0,5285.1,5290.1
5290.1,41160,10483,arrival,,1,121.96,104.25,,5285.1,5290.1
5290.1,44245,10682,arrival,,1,53.66,87.91,,5285.1,5290.1
5290.1,40662,10491,departure,129,1,156.24,83.49,10.0,5285.1,5290.1
5290.1,41192,10483,arrival,,1,70.25,92.27,,5285.1,5290.1
5290.1,44278,10682,arrival,,1,23.7,91.9,,5285.1,5290.1
5290.1,41210,10483,arrival,,1,46.57,95.91,,5285.1,5290.1
5290.1,42769,10681,arrival,,2,0.52,6.58,,5285.1,5290.1
5290.1,44856,10482,arrival,,1,52.19,42.57,,5285.1,5290.1
5290.1,41285,10483,arrival,,1,24.38,99.22,,5285.1,5290.1
5290.1,44871,10482,arrival,,2,15.62,42.63,,5285.1,5290.1
5290.1,42829,10479,departure,125,1,187.37,83.84,10.0,5285.1,5290.1
5290.1,44885,10482,arrival,,2,54.1,41.68,,5285.1,5290.1
5290.1,43357,10481,arrival,,1,55.01,132.47,,5285.1,5290.1
5290.1,44391,10482,departure,120,1,500.34,65.85,50.0,5285.1,5290.1
5290.1,43386,10643,arrival,,2,20.01,44.86,,5285.1,5290.1
5290.1,31636,10483,arrival,,1,92.36,93.38,,5285.1,5290.1
5290.1,44472,10482,departure,120,1,456.25,63.81,45.0,5285.1,5290.1
5290.1,44481,10482,departure,120,2,504.15,81.5,45.0,5285.1,5290.1
5290.1,44503,10482,departure,120,1,475.6,66.22,50.0,5285.1,5290.1
5295.1,43037,10481,departure,127,2,454.39,4.19,85.0,5290.1,5295.1
5295.1,29242,10681,departure,2,1,418.72,16.4,65.0,5290.1,5295.1
5295.1,44614,10490,arrival,,1,37.56,42.0,,5290.1,5295.1
5295.1,44118,10643,arrival,,1,108.51,79.29,,5290.1,5295.1
5295.1,44639,10490,arrival,,1,8.87,45.25,,5290.1,5295.1
5295.1,42603,10645,arrival,,1,135.24,110.31,,5290.1,5295.1
5295.1,44151,10682,departure,121,1,208.06,74.27,15.0,5290.1,5295.1
5295.1,41604,10479,departure,125,1,250.41,86.68,15.0,5290.1,5295.1
5295.1,42628,10479,departure,125,1,196.06,85.8,10.0,5290.1,5295.1
5295.1,44185,10682,departure,121,1,175.45,77.43,10.0,5290.1,5295.1
5295.1,41116,10638,departure,70,2,221.08,108.25,10.0,5290.1,5295.1
5295.1,44199,10682,departure,121,1,147.47,84.23,10.0,5290.1,5295.1
5295.1,42668,10645,departure,123,1,223.39,116.16,10.0,5290.1,5295.1
5295.1,43188,10481,departure,127,1,449.69,3.98,50.0,5290.1,5295.1
5295.1,41143,10483,departure,124,1,262.85,88.85,15.0,5290.1,5295.1
5295.1,44213,10682,arrival,,1,122.49,94.37,,5290.1,5295.1
5295.1,42701,10491,departure,127,1,225.91,56.71,15.0,5290.1,5295.1
5295.1,41184,10483,departure,124,1,244.98,89.6,10.0,5290.1,5295.1
5295.1,41202,10483,departure,124,1,222.55,92.15,10.0,5290.1,5295.1
5295.1,35087,10484,arrival,,1,12.49,41.33,,5290.1,5295.1
5295.1,44323,10643,arrival,,1,79.51,84.92,,5290.1,5295.1
5295.1,36166,10681,arrival,,2,7.0,21.25,,5290.1,5295.1
5295.1,44897,10482,arrival,,1,49.91,41.67,,5290.1,5295.1
5295.1,41324,10479,departure,125,1,225.0,87.32,10.0,5290.1,5295.1
5295.1,41336,10479,departure,125,1,164.43,84.18,10.0,5290.1,5295.1
5295.1,34170,10483,departure,125,1,291.55,92.52,15.0,5290.1,5295.1
5295.1,41872,10681,departure,2,2,426.87,6.93,220.0,5290.1,5295.1
5295.1,40339,10484,arrival,,1,49.44,41.2,,5290.1,5295.1
5295.1,42935,10491,departure,129,1,200.71,60.91,10.0,5290.1,5295.1
5295.1,42939,10638,arrival,,2,49.55,114.03,,5290.1,5295.1
5295.1,41918,10645,departure,123,1,336.01,114.58,15.0,5290.1,5295.1
5295.1,42454,10479,arrival,,1,40.22,82.94,,5290.1,5295.1
5295.1,30714,10681,departure,2,2,435.61,17.17,225.0,5290.1,5295.1
5300.1,34304,10681,departure,2,2,434.89,13.14,220.0,5295.1,5300.1
5300.1,44605,10482,departure,120,2,524.47,92.58,40.0,5295.1,5300.1
5300.1,44646,10482,departure,120,1,440.21,66.41,40.0,5295.1,5300.1
5300.1,43133,10681,arrival,,2,19.27,14.41,,5295.1,5300.1
5300.1,33443,10484,arrival,,1,49.44,42.18,,5295.1,5300.1
5300.1,43700,10479,departure,125,1,227.91,87.39,15.0,5295.1,5300.1
5300.1,44213,10682,departure,121,1,122.49,94.37,5.0,5295.1,5300.1
5300.1,41160,10483,departure,124,1,265.55,102.35,10.0,5295.1,5300.1
5300.1,44245,10682,departure,121,1,179.67,90.01,10.0,5295.1,5300.1
5300.1,41192,10483,departure,124,1,200.86,101.38,10.0,5295.1,5300.1
5300.1,44264,10682,arrival,,1,80.58,122.19,,5295.1,5300.1
5300.1,44278,10682,departure,121,1,151.33,91.65,10.0,5295.1,5300.1
5300.1,41210,10483,departure,124,1,178.35,94.07,10.0,5295.1,5300.1
5300.1,44293,10682,arrival,,1,38.28,111.49,,5295.1,5300.1
5300.1,43291,10481,departure,127,2,450.77,2.82,55.0,5295.1,5300.1
5300.1,44321,10682,arrival,,1,7.66,114.57,,5295.1,5300.1
5300.1,43324,10681,departure,2,1,420.21,22.45,55.0,5295.1,5300.1
5300.1,44354,10643,arrival,,1,112.23,91.24,,5295.1,5300.1
5300.1,35677,10681,departure,2,1,433.37,24.51,65.0,5295.1,5300.1
5300.1,36208,10484,departure,24,1,480.91,56.99,55.0,5295.1,5300.1
5300.1,31636,10483,departure,124,1,231.59,103.45,10.0,5295.1,5300.1
5300.1,41363,10479,departure,125,1,253.42,87.23,15.0,5295.1,5300.1
5300.1,42913,10479,arrival,,1,70.22,88.2,,5295.1,5300.1
5300.1,41919,10645,arrival,,1,116.0,113.14,,5295.1,5300.1
5300.1,41415,10484,departure,24,1,514.24,51.56,55.0,5295.1,5300.1
5300.1,44000,10638,arrival,,2,121.98,116.33,,5295.1,5300.1
5305.1,41066,10645,arrival,,1,139.88,105.66,,5300.1,5305.1
5305.1,42603,10645,departure,123,1,289.15,110.87,10.0,5300.1,5305.1
5305.1,44663,10482,departure,120,2,474.45,67.9,40.0,5300.1,5305.1
5305.1,44158,10639,arrival,,1,53.16,40.28,,5300.1,5305.1
5305.1,44207,10639,arrival,,1,34.72,39.11,,5300.1,5305.1
5305.1,43187,10481,departure,127,2,450.42,13.0,55.0,5300.1,5305.1
5305.1,44222,10639,arrival,,1,16.42,41.58,,5300.1,5305.1
5305.1,42716,10479,arrival,,1,19.25,85.22,,5300.1,5305.1
5305.1,41700,10645,arrival,,1,40.49,104.96,,5300.1,5305.1
5305.1,44264,10682,departure,121,1,80.58,122.19,5.0,5300.1,5305.1
5305.1,43753,10644,departure,120,1,926.63,69.33,100.0,5300.1,5305.1
5305.1,43249,10491,arrival,,1,2.46,77.75,,5300.1,5305.1
5305.1,32504,10484,departure,24,1,510.73,66.21,35.0,5300.1,5305.1
5305.1,43269,10481,departure,127,1,453.43,0.0,60.0,5300.1,5305.1
5305.1,44299,10645,arrival,,1,72.01,104.99,,5300.1,5305.1
5305.1,41235,10483,arrival,,1,18.05,76.49,,5300.1,5305.1
5305.1,44314,10682,arrival,,1,118.8,112.13,,5300.1,5305.1
5305.1,44326,10682,arrival,,1,88.95,112.66,,5300.1,5305.1
5305.1,41285,10483,departure,125,1,289.59,93.3,15.0,5300.1,5305.1
5305.1,44358,10682,arrival,,1,31.22,122.05,,5300.1,5305.1
5305.1,24436,10681,departure,2,2,436.05,10.25,220.0,5300.1,5305.1
5305.1,44405,10643,arrival,,1,8.73,108.87,,5300.1,5305.1
5305.1,44411,10682,arrival,,1,2.12,126.07,,5300.1,5305.1
5305.1,28542,10484,departure,24,1,537.5,55.5,55.0,5300.1,5305.1
5305.1,44434,10643,arrival,,1,44.42,112.2,,5300.1,5305.1
5305.1,42939,10638,departure,70,2,208.3,114.56,10.0,5300.1,5305.1
5305.1,44992,10482,arrival,,2,15.94,40.27,,5300.1,5305.1
5305.1,42955,10491,arrival,,1,39.44,74.82,,5300.1,5305.1
5305.1,42454,10479,departure,125,1,174.87,109.53,10.0,5300.1,5305.1
5305.1,44532,10482,departure,120,1,442.7,58.19,50.0,5300.1,5305.1
5305.1,42488,10645,arrival,,1,104.72,105.72,,5300.1,5305.1
5310.1,41553,10479,arrival,,1,97.97,88.98,,5305.1,5310.1
5310.1,43616,10643,arrival,,2,0.35,26.74,,5305.1,5310.1
5310.1,44667,10482,departure,120,2,527.44,90.26,45.0,5305.1,5310.1
5310.1,44723,10482,departure,120,1,492.42,75.68,45.0,5305.1,5310.1
5310.1,44743,10482,departure,120,2,472.29,73.27,40.0,5305.1,5310.1
5310.1,41186,10646,departure,10638,1,385.76,50.28,45.0,5305.1,5310.1
5310.1,41186,10638,arrival,,1,3.54,58.89,,5305.1,5310.1
5310.1,44781,10482,departure,120,1,453.32,72.43,40.0,5305.1,5310.1
5310.1,44286,10639,arrival,,1,37.1,40.69,,5305.1,5310.1
5310.1,44293,10682,departure,123,1,191.94,109.24,10.0,5305.1,5310.1
5310.1,43785,10644,departure,120,1,999.78,78.12,100.0,5305.1,5310.1
5310.1,44314,10682,departure,121,1,118.8,112.13,5.0,5305.1,5310.1
5310.1,44321,10682,departure,121,1,165.23,111.43,10.0,5305.1,5310.1
5310.1,44326,10682,departure,121,1,88.95,112.66,5.0,5305.1,5310.1
5310.1,42808,10638,arrival,,2,45.05,113.58,,5305.1,5310.1
5310.1,41802,10638,arrival,,1,150.85,111.22,,5305.1,5310.1
5310.1,39761,10646,departure,120,1,347.0,47.55,40.0,5305.1,5310.1
5310.1,41297,10483,arrival,,1,74.5,86.45,,5305.1,5310.1
5310.1,43357,10481,departure,127,2,438.25,24.77,20.0,5305.1,5310.1
5310.1,30054,10681,departure,2,2,432.52,9.31,225.0,5305.1,5310.1
5310.1,44390,10682,arrival,,1,5.13,105.1,,5305.1,5310.1
5310.1,43368,10481,arrival,,1,123.06,123.71,,5305.1,5310.1
5310.1,41328,10483,arrival,,1,30.43,97.95,,5305.1,5310.1
5310.1,41332,10483,arrival,,1,91.78,83.81,,5305.1,5310.1
5310.1,44406,10490,departure,119,1,362.48,53.66,40.0,5305.1,5310.1
5310.1,41341,10483,arrival,,1,5.31,104.22,,5305.1,5310.1
5310.1,37767,10483,arrival,,1,52.98,92.46,,5305.1,5310.1
5310.1,38807,10646,departure,120,1,362.98,49.62,40.0,5305.1,5310.1
5310.1,42913,10479,departure,125,1,208.55,110.11,10.0,5305.1,5310.1
5310.1,44460,10490,departure,119,1,339.25,52.12,35.0,5305.1,5310.1
5310.1,43955,10644,departure,120,1,978.25,68.39,95.0,5305.1,5310.1
5310.1,41919,10645,departure,123,1,270.1,109.74,10.0,5305.1,5310.1
5310.1,41407,10491,arrival,,1,30.86,92.19,,5305.1,5310.1
5310.1,45009,10482,arrival,,1,38.45,40.2,,5305.1,5310.1
5310.1,44499,10490,departure,119,1,322.29,49.59,35.0,5305.1,5310.1
5310.1,45012,10482,arrival,,1,15.72,42.28,,5305.1,5310.1
5310.1,44509,10490,departure,119,1,307.58,45.02,30.0,5305.1,5310.1
5310.1,44000,10638,departure,70,2,282.38,114.14,10.0,5305.1,5310.1
5310.1,44512,10643,arrival,,1,119.92,92.11,,5305.1,5310.1
5310.1,43490,10643,arrival,,2,41.26,44.04,,5305.1,5310.1
5310.1,44019,10644,departure,120,1,959.46,69.95,90.0,5305.1,5310.1
5315.1,41998,10491,arrival,,1,44.01,90.9,,5310.1,5315.1
5315.1,31764,10681,departure,2,2,427.34,6.68,220.0,5310.1,5315.1
5315.1,44581,10643,arrival,,1,20.42,93.51,,5310.1,5315.1
5315.1,42064,10490,departure,119,1,364.02,58.92,25.0,5310.1,5315.1
5315.1,41066,10645,departure,123,1,283.49,97.89,10.0,5310.1,5315.1
5315.1,44209,10643,departure,10641,1,317.87,10.55,40.0,5310.1,5315.1
5315.1,41178,10645,arrival,,1,58.69,114.03,,5310.1,5315.1
5315.1,42716,10479,departure,125,1,153.58,107.21,10.0,5310.1,5315.1
5315.1,43246,10481,departure,127,1,453.46,3.45,65.0,5310.1,5315.1
5315.1,41229,10483,arrival,,1,120.25,95.06,,5310.1,5315.1
5315.1,44317,10643,departure,10641,1,307.98,5.69,30.0,5310.1,5315.1
5315.1,41255,10483,arrival,,1,61.11,105.42,,5310.1,5315.1
5315.1,44861,10490,arrival,,1,3.91,41.74,,5310.1,5315.1
5315.1,44358,10682,departure,123,1,198.37,118.38,10.0,5310.1,5315.1
5315.1,41802,10638,departure,70,1,150.85,111.22,5.0,5310.1,5315.1
5315.1,39761,10638,arrival,,2,60.34,76.99,,5310.1,5315.1
5315.1,44373,10639,arrival,,1,58.61,42.77,,5310.1,5315.1
5315.1,44398,10682,arrival,,1,126.73,103.79,,5310.1,5315.1
5315.1,44409,10682,arrival,,1,9.22,106.49,,5310.1,5315.1
5315.1,44411,10682,departure,121,1,173.05,119.68,10.0,5310.1,5315.1
5315.1,44412,10639,arrival,,1,25.9,44.3,,5310.1,5315.1
5315.1,38807,10638,arrival,,2,100.52,93.37,,5310.1,5315.1
5315.1,44443,10682,arrival,,1,102.4,106.79,,5310.1,5315.1
5315.1,35762,10681,departure,2,2,434.91,7.7,225.0,5310.1,5315.1
5315.1,42955,10491,departure,129,1,145.39,76.76,10.0,5310.1,5315.1
5315.1,45013,10482,arrival,,1,41.73,40.95,,5310.1,5315.1
5315.1,44514,10482,departure,120,1,475.39,48.51,55.0,5310.1,5315.1
5315.1,42980,10491,arrival,,1,82.02,90.72,,5310.1,5315.1
5315.1,43506,10479,arrival,,1,54.34,90.17,,5310.1,5315.1
5315.1,42488,10645,departure,123,1,251.28,101.26,10.0,5310.1,5315.1
5315.1,41470,10491,arrival,,1,127.73,87.38,,5310.1,5315.1
5320.1,45056,10482,arrival,,1,48.77,41.87,,5315.1,5320.1
5320.1,44576,10643,arrival,,1,116.1,86.4,,5315.1,5320.1
5320.1,44587,10490,departure,119,1,306.23,60.8,30.0,5315.1,5320.1
5320.1,39482,10681,departure,2,2,430.62,9.34,225.0,5315.1,5320.1
5320.1,41553,10479,departure,125,1,229.47,100.08,10.0,5315.1,5320.1
5320.1,44630,10482,departure,120,1,506.39,50.47,50.0,5315.1,5320.1
5320.1,44648,10482,departure,120,1,490.61,52.68,45.0,5315.1,5320.1
5320.1,44654,10482,departure,120,1,473.51,55.28,45.0,5315.1,5320.1
5320.1,41603,10491,arrival,,1,93.2,95.38,,5315.1,5320.1
5320.1,41635,10491,arrival,,1,54.38,95.93,,5315.1,5320.1
5320.1,43710,10681,departure,2,1,419.87,18.44,65.0,5315.1,5320.1
5320.1,44736,10482,departure,120,1,455.93,53.17,40.0,5315.1,5320.1
5320.1,43732,10481,arrival,,1,126.49,132.66,,5315.1,5320.1
5320.1,41700,10645,departure,123,1,322.32,87.66,15.0,5315.1,5320.1
5320.1,43759,10479,arrival,,1,47.91,61.62,,5315.1,5320.1
5320.1,43249,10491,departure,127,1,212.27,69.36,15.0,5315.1,5320.1
5320.1,43271,10645,arrival,,1,86.0,123.48,,5315.1,5320.1
5320.1,44299,10645,departure,123,1,348.86,82.82,15.0,5315.1,5320.1
5320.1,41235,10483,departure,124,1,251.66,90.89,15.0,5315.1,5320.1
5320.1,44817,10482,departure,120,2,433.94,63.92,40.0,5315.1,5320.1
5320.1,42808,10638,departure,70,2,202.21,110.8,10.0,5315.1,5320.1
5320.1,41297,10483,departure,124,1,191.66,82.42,10.0,5315.1,5320.1
5320.1,41298,10483,arrival,,1,103.69,108.18,,5315.1,5320.1
5320.1,44390,10682,departure,121,1,152.11,103.7,10.0,5315.1,5320.1
5320.1,44398,10682,departure,121,1,126.73,103.79,5.0,5315.1,5320.1
5320.1,41332,10483,departure,124,1,211.2,88.81,10.0,5315.1,5320.1
