window_start_s,window_end_s,connector,kind,road,start_n_veh,end_n_veh,arrivals_veh,departures_veh,unresolved_absences_veh,stopped_veh,mean_speed_kmh,conservation_residual_veh
6900.1,6930.1,10646,ramp,FW_W,7,0,1,8,0,0,,0
6900.1,6930.1,10644,ramp,FW_W,7,3,3,7,0,0,41.46666666666667,0
6900.1,6930.1,10639,ramp,FW_E,1,0,0,1,0,0,,0
6900.1,6930.1,10681,ramp,FW_E,46,35,0,11,0,3,8.10657142857143,0
6900.1,6930.1,10490,ramp,FW_E,3,2,2,3,0,0,41.754999999999995,0
6900.1,6930.1,10484,ramp,FW_E,7,3,2,6,0,0,45.946666666666665,0
6900.1,6930.1,10481,offramp,FW_E,1,2,3,2,0,0,111.96000000000001,0
6900.1,6930.1,10483,offramp,FW_E,8,6,14,16,0,0,113.52499999999999,0
6900.1,6930.1,10491,offramp,FW_W,2,3,10,9,0,0,64.94,0
6900.1,6930.1,10479,offramp,FW_W,0,2,6,4,0,0,80.9,0
6900.1,6930.1,10643,offramp,FW_E,2,2,8,8,0,0,48.05,0
6900.1,6930.1,10682,offramp,FW_E,0,3,8,5,0,0,84.25,0
6900.1,6930.1,10638,offramp,FW_W,1,3,8,6,0,0,101.05666666666667,0
6900.1,6930.1,10645,offramp,FW_W,3,0,3,6,0,0,,0
6930.1,6960.1,10480,ramp,FW_W,1,0,0,1,0,0,,0
6930.1,6960.1,10482,ramp,FW_W,12,11,8,9,0,0,45.49454545454545,0
6930.1,6960.1,10646,ramp,FW_W,0,0,0,0,0,0,,0
6930.1,6960.1,10644,ramp,FW_W,3,4,1,0,0,0,41.5025,0
6930.1,6960.1,10639,ramp,FW_E,0,0,0,0,0,0,,0
6930.1,6960.1,10681,ramp,FW_E,35,28,0,7,0,2,9.026785714285714,0
6930.1,6960.1,10490,ramp,FW_E,2,0,0,2,0,0,,0
6930.1,6960.1,10484,ramp,FW_E,3,2,2,3,0,0,43.695,0
6930.1,6960.1,10481,offramp,FW_E,2,0,0,2,0,0,,0
6930.1,6960.1,10483,offramp,FW_E,6,3,11,14,0,0,114.79666666666667,0
6930.1,6960.1,10491,offramp,FW_W,3,2,11,12,0,0,61.34,0
6930.1,6960.1,10479,offramp,FW_W,2,1,8,9,0,0,114.19,0
6930.1,6960.1,10643,offramp,FW_E,2,3,6,5,0,0,82.48666666666666,0
6930.1,6960.1,10682,offramp,FW_E,3,7,18,14,0,0,91.30714285714285,0
6930.1,6960.1,10638,offramp,FW_W,3,0,2,5,0,0,,0
6930.1,6960.1,10645,offramp,FW_W,0,4,9,5,0,0,113.735,0
6960.1,6990.1,10480,ramp,FW_W,0,0,0,0,0,0,,0
6960.1,6990.1,10482,ramp,FW_W,11,15,12,8,0,0,43.448,0
6960.1,6990.1,10646,ramp,FW_W,0,0,0,0,0,0,,0
6960.1,6990.1,10644,ramp,FW_W,4,7,3,0,0,0,40.76428571428572,0
6960.1,6990.1,10639,ramp,FW_E,0,2,2,0,0,0,44.435,0
6960.1,6990.1,10681,ramp,FW_E,28,28,6,6,0,3,14.949642857142857,0
6960.1,6990.1,10490,ramp,FW_E,0,5,5,0,0,0,34.510000000000005,0
6960.1,6990.1,10484,ramp,FW_E,2,4,2,0,0,0,54.4625,0
6960.1,6990.1,10481,offramp,FW_E,0,2,2,0,0,0,114.00999999999999,0
6960.1,6990.1,10483,offramp,FW_E,3,7,9,5,0,0,106.09142857142857,0
6960.1,6990.1,10491,offramp,FW_W,2,1,8,9,0,0,115.26,0
6960.1,6990.1,10479,offramp,FW_W,1,1,6,6,0,0,50.4,0
6960.1,6990.1,10643,offramp,FW_E,3,1,4,6,0,0,92.44,0
6960.1,6990.1,10682,offramp,FW_E,7,3,11,15,0,0,96.96666666666665,0
6960.1,6990.1,10638,offramp,FW_W,0,1,3,2,0,0,134.55,0
6960.1,6990.1,10645,offramp,FW_W,4,3,7,8,0,0,107.44666666666667,0
6990.1,7020.1,10480,ramp,FW_W,0,0,0,0,0,0,,0
6990.1,7020.1,10482,ramp,FW_W,15,15,10,10,0,0,41.559999999999995,0
6990.1,7020.1,10646,ramp,FW_W,0,4,4,0,0,0,45.11,0
6990.1,7020.1,10644,ramp,FW_W,7,6,2,3,0,0,41.615,0
6990.1,7020.1,10639,ramp,FW_E,2,0,0,2,0,0,,0
6990.1,7020.1,10681,ramp,FW_E,28,39,18,7,0,3,14.379487179487178,0
6990.1,7020.1,10490,ramp,FW_E,5,4,4,5,0,0,38.47,0
6990.1,7020.1,10484,ramp,FW_E,4,4,3,3,0,0,51.0025,0
6990.1,7020.1,10481,offramp,FW_E,2,0,5,7,0,0,,0
6990.1,7020.1,10483,offramp,FW_E,7,6,9,10,0,0,85.94166666666666,0
6990.1,7020.1,10491,offramp,FW_W,1,4,9,6,0,0,110.3,0
6990.1,7020.1,10479,offramp,FW_W,1,0,4,5,0,0,,0
6990.1,7020.1,10643,offramp,FW_E,1,0,2,3,0,0,,0
6990.1,7020.1,10682,offramp,FW_E,3,1,5,7,0,0,114.79,0
6990.1,7020.1,10638,offramp,FW_W,1,2,2,1,0,0,122.95,0
6990.1,7020.1,10645,offramp,FW_W,3,2,8,9,0,0,116.05000000000001,0
7020.1,7050.1,10480,ramp,FW_W,0,1,2,1,0,0,30.3,0
7020.1,7050.1,10482,ramp,FW_W,15,18,10,7,0,0,51.91722222222222,0
7020.1,7050.1,10646,ramp,FW_W,4,7,7,4,0,0,42.98428571428571,0
7020.1,7050.1,10644,ramp,FW_W,6,7,4,3,0,0,47.980000000000004,0
7020.1,7050.1,10639,ramp,FW_E,0,1,1,0,0,0,44.23,0
7020.1,7050.1,10681,ramp,FW_E,39,34,6,11,0,7,8.786176470588236,0
7020.1,7050.1,10490,ramp,FW_E,4,8,8,4,0,0,37.8825,0
7020.1,7050.1,10484,ramp,FW_E,4,8,7,3,0,0,32.22,0
7020.1,7050.1,10481,offramp,FW_E,0,5,9,4,0,0,110.694,0
7020.1,7050.1,10483,offramp,FW_E,6,7,10,9,0,0,103.17285714285715,0
7020.1,7050.1,10491,offramp,FW_W,4,1,4,7,0,0,98.61,0
7020.1,7050.1,10479,offramp,FW_W,0,0,6,6,0,0,,0
7020.1,7050.1,10643,offramp,FW_E,0,2,2,0,0,0,79.53999999999999,0
7020.1,7050.1,10682,offramp,FW_E,1,3,8,6,0,0,33.553333333333335,0
7020.1,7050.1,10638,offramp,FW_W,2,1,4,5,0,0,106.74,0
7020.1,7050.1,10645,offramp,FW_W,2,2,11,11,0,0,116.415,0
7050.1,7080.1,10480,ramp,FW_W,1,1,4,4,0,0,53.4,0
7050.1,7080.1,10482,ramp,FW_W,18,13,10,15,0,0,45.75769230769231,0
7050.1,7080.1,10646,ramp,FW_W,7,7,5,5,0,0,41.24714285714286,0
7050.1,7080.1,10644,ramp,FW_W,7,5,0,2,0,0,50.426,0
7050.1,7080.1,10639,ramp,FW_E,1,3,3,1,0,0,42.15,0
7050.1,7080.1,10681,ramp,FW_E,34,28,1,7,0,1,11.407142857142857,0
7050.1,7080.1,10490,ramp,FW_E,8,5,5,8,0,0,35.516000000000005,0
7050.1,7080.1,10484,ramp,FW_E,8,2,1,7,0,0,43.894999999999996,0
7050.1,7080.1,10481,offramp,FW_E,5,0,0,5,0,0,,0
7050.1,7080.1,10483,offramp,FW_E,7,2,10,15,0,0,61.76,0
7050.1,7080.1,10491,offramp,FW_W,1,5,9,5,0,0,66.086,0
7050.1,7080.1,10479,offramp,FW_W,0,1,5,4,0,0,99.43,0
7050.1,7080.1,10643,offramp,FW_E,2,2,8,8,0,0,78.96000000000001,0
7050.1,7080.1,10682,offramp,FW_E,3,2,7,8,0,0,93.63499999999999,0
7050.1,7080.1,10638,offramp,FW_W,1,1,8,8,0,0,99.09,0
7050.1,7080.1,10645,offramp,FW_W,2,4,9,7,0,0,119.76,0
7080.1,7110.1,10480,ramp,FW_W,1,0,1,2,0,0,,0
7080.1,7110.1,10482,ramp,FW_W,13,14,8,7,0,0,51.83571428571429,0
7080.1,7110.1,10646,ramp,FW_W,7,0,0,7,0,0,,0
7080.1,7110.1,10644,ramp,FW_W,5,7,4,2,0,0,49.42285714285714,0
7080.1,7110.1,10639,ramp,FW_E,3,0,0,3,0,0,,0
7080.1,7110.1,10681,ramp,FW_E,28,19,0,9,0,3,9.114210526315789,0
7080.1,7110.1,10490,ramp,FW_E,5,9,7,3,0,0,39.739999999999995,0
7080.1,7110.1,10484,ramp,FW_E,2,1,1,2,0,0,41.61,0
7080.1,7110.1,10481,offramp,FW_E,0,1,3,2,0,0,118.47,0
7080.1,7110.1,10483,offramp,FW_E,2,1,2,3,0,0,91.54,0
7080.1,7110.1,10491,offramp,FW_W,5,3,10,12,0,0,94.10333333333334,0
7080.1,7110.1,10479,offramp,FW_W,1,2,5,4,0,0,88.065,0
7080.1,7110.1,10643,offramp,FW_E,2,0,3,5,0,0,,0
7080.1,7110.1,10682,offramp,FW_E,2,5,9,6,0,0,97.994,0
7080.1,7110.1,10638,offramp,FW_W,1,4,9,6,0,0,80.5425,0
7080.1,7110.1,10645,offramp,FW_W,4,0,1,5,0,0,,0
7110.1,7140.1,10480,ramp,FW_W,0,0,0,0,0,0,,0
7110.1,7140.1,10482,ramp,FW_W,14,19,17,12,0,0,41.29052631578947,0
7110.1,7140.1,10646,ramp,FW_W,0,0,0,0,0,0,,0
7110.1,7140.1,10644,ramp,FW_W,7,8,4,3,0,0,36.45375,0
7110.1,7140.1,10639,ramp,FW_E,0,4,4,0,0,0,41.61,0
7110.1,7140.1,10681,ramp,FW_E,19,20,8,7,0,5,19.899,0
7110.1,7140.1,10490,ramp,FW_E,9,3,3,9,0,0,43.64333333333334,0
7110.1,7140.1,10484,ramp,FW_E,1,0,0,1,0,0,,0
7110.1,7140.1,10481,offramp,FW_E,1,1,1,1,0,0,120.95,0
7110.1,7140.1,10483,offramp,FW_E,1,11,19,9,0,0,59.692727272727275,0
7110.1,7140.1,10491,offramp,FW_W,3,2,8,9,0,0,104.71,0
7110.1,7140.1,10479,offramp,FW_W,2,4,5,3,0,0,79.3325,0
7110.1,7140.1,10643,offramp,FW_E,0,3,3,0,0,0,92.14,0
7110.1,7140.1,10682,offramp,FW_E,5,7,16,14,0,0,102.63857142857144,0
7110.1,7140.1,10638,offramp,FW_W,4,2,5,7,0,0,106.775,0
7110.1,7140.1,10645,offramp,FW_W,0,2,13,11,0,0,112.12,0
7140.1,7170.1,10480,ramp,FW_W,0,0,0,0,0,0,,0
7140.1,7170.1,10482,ramp,FW_W,19,21,11,9,0,0,45.63380952380952,0
7140.1,7170.1,10646,ramp,FW_W,0,3,3,0,0,0,43.98666666666667,0
7140.1,7170.1,10644,ramp,FW_W,8,9,1,0,0,0,34.87222222222223,0
7140.1,7170.1,10639,ramp,FW_E,4,6,4,2,0,0,54.58166666666667,0
7140.1,7170.1,10681,ramp,FW_E,20,30,18,8,0,2,21.721333333333334,0
7140.1,7170.1,10490,ramp,FW_E,3,1,1,3,0,0,43.52,0
7140.1,7170.1,10484,ramp,FW_E,0,6,6,0,0,0,56.64666666666667,0
7140.1,7170.1,10481,offramp,FW_E,1,2,3,2,0,0,117.0,0
7140.1,7170.1,10483,offramp,FW_E,11,5,8,14,0,0,100.344,0
7140.1,7170.1,10491,offramp,FW_W,2,3,6,5,0,0,89.21666666666665,0
7140.1,7170.1,10479,offramp,FW_W,4,3,5,6,0,0,102.54,0
7140.1,7170.1,10643,offramp,FW_E,3,1,4,6,0,0,101.74,0
7140.1,7170.1,10682,offramp,FW_E,7,6,7,8,0,0,104.645,0
7140.1,7170.1,10638,offramp,FW_W,2,0,2,4,0,0,,0
7140.1,7170.1,10645,offramp,FW_W,2,3,14,13,0,0,112.96333333333332,0
7170.1,7200.1,10480,ramp,FW_W,0,9,9,0,0,0,46.07333333333333,0
7170.1,7200.1,10482,ramp,FW_W,21,12,10,19,0,0,46.08833333333333,0
7170.1,7200.1,10646,ramp,FW_W,3,5,5,3,0,0,56.391999999999996,0
7170.1,7200.1,10644,ramp,FW_W,9,7,1,3,0,0,53.80714285714286,0
7170.1,7200.1,10639,ramp,FW_E,6,2,2,6,0,0,41.655,0
7170.1,7200.1,10681,ramp,FW_E,30,28,6,8,0,5,8.738214285714285,0
7170.1,7200.1,10490,ramp,FW_E,1,1,1,1,0,0,41.89,0
7170.1,7200.1,10484,ramp,FW_E,6,4,4,6,0,0,50.7525,0
7170.1,7200.1,10481,offramp,FW_E,2,0,0,2,0,0,,0
7170.1,7200.1,10483,offramp,FW_E,5,7,12,10,0,0,99.76714285714286,0
7170.1,7200.1,10491,offramp,FW_W,3,3,8,8,0,0,96.89333333333333,0
7170.1,7200.1,10479,offramp,FW_W,3,2,9,10,0,0,96.345,0
7170.1,7200.1,10643,offramp,FW_E,1,4,7,4,0,0,68.1225,0
7170.1,7200.1,10682,offramp,FW_E,6,0,3,9,0,0,,0
7170.1,7200.1,10638,offramp,FW_W,0,1,5,4,0,0,110.32,0
7170.1,7200.1,10645,offramp,FW_W,3,1,3,5,0,0,97.41,0
7200.1,7230.1,10480,ramp,FW_W,9,0,0,9,0,0,,0
7200.1,7230.1,10482,ramp,FW_W,12,8,5,9,0,0,46.8425,0
7200.1,7230.1,10646,ramp,FW_W,5,4,3,4,0,0,64.005,0
7200.1,7230.1,10644,ramp,FW_W,7,3,2,6,0,0,38.66,0
7200.1,7230.1,10639,ramp,FW_E,2,0,0,2,0,0,,0
7200.1,7230.1,10681,ramp,FW_E,28,21,2,9,0,4,8.738095238095237,0
7200.1,7230.1,10490,ramp,FW_E,1,5,5,1,0,0,44.434,0
7200.1,7230.1,10484,ramp,FW_E,4,0,1,5,0,0,,0
7200.1,7230.1,10481,offramp,FW_E,0,0,1,1,0,0,,0
7200.1,7230.1,10483,offramp,FW_E,7,1,9,15,0,0,111.35,0
7200.1,7230.1,10491,offramp,FW_W,3,4,11,10,0,0,73.8,0
7200.1,7230.1,10479,offramp,FW_W,2,3,6,5,0,0,73.66333333333334,0
7200.1,7230.1,10643,offramp,FW_E,4,2,2,4,0,0,70.195,0
7200.1,7230.1,10682,offramp,FW_E,0,6,18,12,0,0,74.13166666666667,0
7200.1,7230.1,10638,offramp,FW_W,1,2,8,7,0,0,107.91499999999999,0
7200.1,7230.1,10645,offramp,FW_W,1,3,7,5,0,0,98.24000000000001,0
7230.1,7260.1,10480,ramp,FW_W,0,0,0,0,0,0,,0
7230.1,7260.1,10482,ramp,FW_W,8,14,13,7,0,0,39.489285714285714,0
7230.1,7260.1,10646,ramp,FW_W,4,0,0,4,0,0,,0
7230.1,7260.1,10644,ramp,FW_W,3,7,4,0,0,0,36.3,0
7230.1,7260.1,10639,ramp,FW_E,0,4,4,0,0,0,42.7475,0
7230.1,7260.1,10681,ramp,FW_E,21,15,1,7,0,2,6.082666666666666,0
7230.1,7260.1,10490,ramp,FW_E,5,0,1,6,0,0,,0
7230.1,7260.1,10484,ramp,FW_E,0,3,3,0,0,0,42.64,0
7230.1,7260.1,10481,offramp,FW_E,0,1,1,0,0,0,117.22,0
7230.1,7260.1,10483,offramp,FW_E,1,8,9,2,0,0,106.005,0
7230.1,7260.1,10491,offramp,FW_W,4,5,13,12,0,0,91.982,0
7230.1,7260.1,10479,offramp,FW_W,3,4,8,7,0,0,95.265,0
7230.1,7260.1,10643,offramp,FW_E,2,1,2,3,0,0,86.86,0
7230.1,7260.1,10682,offramp,FW_E,6,0,3,9,0,0,,0
7230.1,7260.1,10638,offramp,FW_W,2,1,7,8,0,0,117.8,0
7230.1,7260.1,10645,offramp,FW_W,3,4,13,12,0,0,112.41,0
7260.1,7290.1,10480,ramp,FW_W,0,0,0,0,0,0,,0
7260.1,7290.1,10482,ramp,FW_W,14,22,10,2,0,0,48.498636363636365,0
7260.1,7290.1,10646,ramp,FW_W,0,1,1,0,0,0,44.69,0
7260.1,7290.1,10644,ramp,FW_W,7,11,5,1,0,0,39.24,0
7260.1,7290.1,10639,ramp,FW_E,4,2,2,4,0,0,43.035,0
7260.1,7290.1,10681,ramp,FW_E,15,19,11,7,0,0,26.455263157894734,0
7260.1,7290.1,10490,ramp,FW_E,0,3,3,0,0,0,35.723333333333336,0
7260.1,7290.1,10484,ramp,FW_E,3,4,1,0,0,0,59.9525,0
7260.1,7290.1,10481,offramp,FW_E,1,2,3,2,0,0,117.895,0
7260.1,7290.1,10483,offramp,FW_E,8,4,14,18,0,0,114.0925,0
7260.1,7290.1,10491,offramp,FW_W,5,2,7,10,0,0,127.24,0
7260.1,7290.1,10479,offramp,FW_W,4,0,4,8,0,0,,0
7260.1,7290.1,10643,offramp,FW_E,1,0,4,5,0,0,,0
7260.1,7290.1,10682,offramp,FW_E,0,2,9,7,0,0,100.445,0
7260.1,7290.1,10638,offramp,FW_W,1,0,0,1,0,0,,0
7260.1,7290.1,10645,offramp,FW_W,4,0,3,7,0,0,,0
7290.1,7320.1,10480,ramp,FW_W,0,2,3,1,0,0,46.28,0
7290.1,7320.1,10482,ramp,FW_W,22,8,5,19,0,0,47.92,0
7290.1,7320.1,10646,ramp,FW_W,1,3,3,1,0,0,43.21,0
7290.1,7320.1,10644,ramp,FW_W,11,10,0,1,0,0,31.796,0
7290.1,7320.1,10639,ramp,FW_E,2,7,7,2,0,0,37.38142857142857,0
7290.1,7320.1,10681,ramp,FW_E,19,31,20,8,0,3,28.610967741935486,0
7290.1,7320.1,10490,ramp,FW_E,3,4,4,3,0,0,34.975,0
7290.1,7320.1,10484,ramp,FW_E,4,8,7,3,0,0,37.7275,0
7290.1,7320.1,10481,offramp,FW_E,2,3,4,3,0,0,122.62,0
7290.1,7320.1,10483,offramp,FW_E,4,6,12,10,0,0,110.00666666666666,0
7290.1,7320.1,10491,offramp,FW_W,2,2,9,9,0,0,103.795,0
7290.1,7320.1,10479,offramp,FW_W,0,3,7,4,0,0,78.92,0
7290.1,7320.1,10643,offramp,FW_E,0,3,5,2,0,0,75.02666666666666,0
7290.1,7320.1,10682,offramp,FW_E,2,2,7,7,0,0,80.11500000000001,0
7290.1,7320.1,10638,offramp,FW_W,0,1,4,3,0,0,130.13,0
7290.1,7320.1,10645,offramp,FW_W,0,1,9,8,0,0,100.87,0
7320.1,7350.1,10480,ramp,FW_W,2,0,0,2,0,0,,0
7320.1,7350.1,10482,ramp,FW_W,8,13,11,6,0,0,39.74923076923077,0
7320.1,7350.1,10646,ramp,FW_W,3,9,9,3,0,0,45.76111111111111,0
7320.1,7350.1,10644,ramp,FW_W,10,9,3,4,0,0,37.23777777777778,0
7320.1,7350.1,10639,ramp,FW_E,7,0,0,7,0,0,,0
7320.1,7350.1,10681,ramp,FW_E,31,28,7,10,0,4,11.117142857142856,0
7320.1,7350.1,10490,ramp,FW_E,4,2,2,4,0,0,114.595,0
7320.1,7350.1,10484,ramp,FW_E,8,6,6,8,0,0,38.574999999999996,0
7320.1,7350.1,10481,offramp,FW_E,3,0,0,3,0,0,,0
7320.1,7350.1,10483,offramp,FW_E,6,3,9,12,0,0,116.59333333333332,0
7320.1,7350.1,10491,offramp,FW_W,2,4,9,7,0,0,82.24,0
7320.1,7350.1,10479,offramp,FW_W,3,5,8,6,0,0,96.084,0
7320.1,7350.1,10643,offramp,FW_E,3,2,4,5,0,0,115.71000000000001,0
7320.1,7350.1,10682,offramp,FW_E,2,0,0,2,0,0,,0
7320.1,7350.1,10638,offramp,FW_W,1,2,4,3,0,0,119.09,0
7320.1,7350.1,10645,offramp,FW_W,1,1,10,10,0,0,116.75,0
7350.1,7380.1,10480,ramp,FW_W,0,1,1,0,0,0,45.37,0
7350.1,7380.1,10482,ramp,FW_W,13,15,13,11,0,0,39.96133333333333,0
7350.1,7380.1,10646,ramp,FW_W,9,2,2,9,0,0,60.78,0
7350.1,7380.1,10644,ramp,FW_W,9,9,6,6,0,0,41.278888888888886,0
7350.1,7380.1,10639,ramp,FW_E,0,2,2,0,0,0,31.53,0
7350.1,7380.1,10681,ramp,FW_E,28,19,0,9,0,1,11.332631578947368,0
7350.1,7380.1,10490,ramp,FW_E,2,10,10,2,0,0,36.632,0
7350.1,7380.1,10484,ramp,FW_E,6,3,0,3,0,0,43.81,0
7350.1,7380.1,10481,offramp,FW_E,0,0,0,0,0,0,,0
7350.1,7380.1,10483,offramp,FW_E,3,2,11,12,0,0,103.925,0
7350.1,7380.1,10491,offramp,FW_W,4,6,9,7,0,0,68.85833333333333,0
7350.1,7380.1,10479,offramp,FW_W,5,3,7,9,0,0,102.70333333333333,0
7350.1,7380.1,10643,offramp,FW_E,2,0,0,2,0,0,,0
7350.1,7380.1,10682,offramp,FW_E,0,2,6,4,0,0,67.695,0
7350.1,7380.1,10638,offramp,FW_W,2,3,12,11,0,0,103.53000000000002,0
7350.1,7380.1,10645,offramp,FW_W,1,6,8,3,0,0,104.195,0
7380.1,7410.1,10480,ramp,FW_W,1,0,0,1,0,0,,0
7380.1,7410.1,10482,ramp,FW_W,15,16,10,9,0,0,47.30625,0
7380.1,7410.1,10646,ramp,FW_W,2,0,0,2,0,0,,0
7380.1,7410.1,10644,ramp,FW_W,9,12,4,1,0,0,43.73666666666667,0
7380.1,7410.1,10639,ramp,FW_E,2,5,3,0,0,0,38.221999999999994,0
7380.1,7410.1,10681,ramp,FW_E,19,9,0,10,0,1,9.244444444444445,0
7380.1,7410.1,10490,ramp,FW_E,10,6,6,10,0,0,49.84166666666667,0
7380.1,7410.1,10484,ramp,FW_E,3,3,3,3,0,0,43.61333333333334,0
7380.1,7410.1,10481,offramp,FW_E,0,1,1,0,0,0,109.79,0
7380.1,7410.1,10483,offramp,FW_E,2,10,15,7,0,0,90.96900000000001,0
7380.1,7410.1,10491,offramp,FW_W,6,2,4,8,0,0,87.935,0
7380.1,7410.1,10479,offramp,FW_W,3,0,6,9,0,0,,0
7380.1,7410.1,10643,offramp,FW_E,0,0,2,2,0,0,,0
7380.1,7410.1,10682,offramp,FW_E,2,8,8,2,0,0,89.57124999999999,0
7380.1,7410.1,10638,offramp,FW_W,3,0,6,9,0,0,,0
7380.1,7410.1,10645,offramp,FW_W,6,5,10,11,0,0,114.74000000000001,0
7410.1,7440.1,10480,ramp,FW_W,0,1,1,0,0,0,66.58,0
7410.1,7440.1,10482,ramp,FW_W,16,13,9,12,0,0,46.362307692307695,0
7410.1,7440.1,10646,ramp,FW_W,0,1,1,0,0,0,71.24,0
7410.1,7440.1,10644,ramp,FW_W,12,10,0,2,0,0,34.509,0
7410.1,7440.1,10639,ramp,FW_E,5,3,3,5,0,0,34.696666666666665,0
7410.1,7440.1,10681,ramp,FW_E,9,10,10,9,0,0,38.813,0
7410.1,7440.1,10490,ramp,FW_E,6,1,1,6,0,0,44.13,0
7410.1,7440.1,10484,ramp,FW_E,3,8,6,1,0,0,51.21,0
7410.1,7440.1,10481,offramp,FW_E,1,0,1,2,0,0,,0
7410.1,7440.1,10483,offramp,FW_E,10,4,14,20,0,0,117.175,0
7410.1,7440.1,10491,offramp,FW_W,2,2,13,13,0,0,119.215,0
7410.1,7440.1,10479,offramp,FW_W,0,4,7,3,0,0,113.2875,0
7410.1,7440.1,10643,offramp,FW_E,0,3,3,0,0,0,89.22333333333334,0
7410.1,7440.1,10682,offramp,FW_E,8,0,3,11,0,0,,0
7410.1,7440.1,10638,offramp,FW_W,0,0,3,3,0,0,,0
7410.1,7440.1,10645,offramp,FW_W,5,4,4,5,0,0,110.965,0
7440.1,7470.1,10480,ramp,FW_W,1,0,3,4,0,0,,0
7440.1,7470.1,10482,ramp,FW_W,13,14,11,10,0,0,42.723571428571425,0
7440.1,7470.1,10646,ramp,FW_W,1,2,2,1,0,0,44.055,0
7440.1,7470.1,10644,ramp,FW_W,10,11,8,7,0,0,36.9,0
7440.1,7470.1,10639,ramp,FW_E,3,0,0,3,0,0,,0
7440.1,7470.1,10681,ramp,FW_E,10,25,20,5,0,0,36.7568,0
7440.1,7470.1,10490,ramp,FW_E,1,1,2,2,0,0,40.88,0
7440.1,7470.1,10484,ramp,FW_E,8,7,5,6,0,0,54.667142857142856,0
7440.1,7470.1,10481,offramp,FW_E,0,1,4,3,0,0,143.69,0
7440.1,7470.1,10483,offramp,FW_E,4,6,8,6,0,0,83.97,0
7440.1,7470.1,10491,offramp,FW_W,2,2,10,10,0,0,111.9,0
7440.1,7470.1,10479,offramp,FW_W,4,1,8,11,0,0,119.65,0
7440.1,7470.1,10643,offramp,FW_E,3,0,4,7,0,0,,0
7440.1,7470.1,10682,offramp,FW_E,0,0,3,3,0,0,,0
7440.1,7470.1,10638,offramp,FW_W,0,1,3,2,0,0,120.66,0
7440.1,7470.1,10645,offramp,FW_W,4,3,7,8,0,0,113.27,0
7470.1,7500.1,10480,ramp,FW_W,0,4,4,0,0,0,62.3225,0
7470.1,7500.1,10482,ramp,FW_W,14,13,10,11,0,0,44.21846153846154,0
7470.1,7500.1,10646,ramp,FW_W,2,6,5,1,0,0,55.19166666666666,0
7470.1,7500.1,10644,ramp,FW_W,11,10,2,3,0,0,31.916000000000004,0
7470.1,7500.1,10639,ramp,FW_E,0,3,3,0,0,0,36.50666666666667,0
7470.1,7500.1,10681,ramp,FW_E,25,30,13,8,0,0,18.43166666666667,0
7470.1,7500.1,10490,ramp,FW_E,1,5,5,1,0,0,37.708,0
7470.1,7500.1,10484,ramp,FW_E,7,8,5,4,0,0,43.815,0
7470.1,7500.1,10481,offramp,FW_E,1,1,2,2,0,0,113.49,0
7470.1,7500.1,10483,offramp,FW_E,6,4,13,15,0,0,98.8825,0
7470.1,7500.1,10491,offramp,FW_W,2,5,10,7,0,0,78.16,0
7470.1,7500.1,10479,offramp,FW_W,1,5,6,2,0,0,90.382,0
7470.1,7500.1,10643,offramp,FW_E,0,2,2,0,0,0,98.66499999999999,0
7470.1,7500.1,10682,offramp,FW_E,0,9,9,0,0,0,81.69999999999999,0
7470.1,7500.1,10638,offramp,FW_W,1,0,2,3,0,0,,0
7470.1,7500.1,10645,offramp,FW_W,3,6,11,8,0,0,107.38666666666667,0
7500.1,7530.1,10480,ramp,FW_W,4,1,1,4,0,0,34.02,0
7500.1,7530.1,10482,ramp,FW_W,13,13,9,9,0,0,41.51230769230769,0
7500.1,7530.1,10646,ramp,FW_W,6,3,3,6,0,0,41.13666666666666,0
7500.1,7530.1,10644,ramp,FW_W,10,11,1,0,0,0,32.53454545454545,0
7500.1,7530.1,10639,ramp,FW_E,3,3,2,2,0,0,44.76333333333333,0
7500.1,7530.1,10681,ramp,FW_E,30,23,3,10,0,2,17.700434782608696,0
7500.1,7530.1,10490,ramp,FW_E,5,3,1,3,0,0,55.46,0
7500.1,7530.1,10484,ramp,FW_E,8,3,2,7,0,0,43.526666666666664,0
7500.1,7530.1,10481,offramp,FW_E,1,1,3,3,0,0,123.47,0
7500.1,7530.1,10483,offramp,FW_E,4,6,14,12,0,0,104.09666666666668,0
7500.1,7530.1,10491,offramp,FW_W,5,4,10,11,0,0,93.1275,0
7500.1,7530.1,10479,offramp,FW_W,5,1,4,8,0,0,87.37,0
7500.1,7530.1,10643,offramp,FW_E,2,0,1,3,0,0,,0
7500.1,7530.1,10682,offramp,FW_E,9,9,17,17,0,0,49.51,0
7500.1,7530.1,10638,offramp,FW_W,0,1,11,10,0,0,99.29,0
7500.1,7530.1,10645,offramp,FW_W,6,0,8,14,0,0,,0
7530.1,7560.1,10480,ramp,FW_W,1,0,0,1,0,0,,0
7530.1,7560.1,10482,ramp,FW_W,13,15,13,11,0,0,44.62933333333333,0
7530.1,7560.1,10646,ramp,FW_W,3,0,0,3,0,0,,0
7530.1,7560.1,10644,ramp,FW_W,11,11,2,2,0,0,61.305454545454545,0
7530.1,7560.1,10639,ramp,FW_E,3,0,0,3,0,0,,0
7530.1,7560.1,10681,ramp,FW_E,23,18,2,7,0,2,8.234444444444444,0
