run,t,link,lane,cls,n,stopped,min_pos,max_pos,q_up_end_pos,q_down_end_pos,vmean
g1_base_x18_20260905,1801,70,2,signal_or_other,6,3,113.47,331.51,316.1499938964844,331.510009765625,24.543335
g1_base_x18_20260905,1951,70,1,ramp_R_F_E,1,0,38.72,38.72,,,42.1
g1_base_x18_20260905,1951,70,1,signal_or_other,6,0,67.45,316.43,,,42.468334
g1_base_x18_20260905,1951,70,2,signal_or_other,4,0,233.18,333.81,,,40.7975
g1_base_x18_20260905,2101,70,1,ramp_R_F_E,1,0,164.38,164.38,,,41.62
g1_base_x18_20260905,2101,70,1,signal_or_other,4,0,89.13,313.93,,,63.495
g1_base_x18_20260905,2101,70,2,signal_or_other,5,0,48.15,327.17,,,51.413994
g1_base_x18_20260905,2251,70,1,ramp_R_F_E,2,0,15.06,168.16,,,37.71
g1_base_x18_20260905,2251,70,1,signal_or_other,2,0,142.93,270.41,,,42.715
g1_base_x18_20260905,2251,70,2,signal_or_other,2,0,123.18,161.95,,,49.905
g1_base_x18_20260905,2401,70,1,ramp_R_F_E,1,0,11.36,11.36,,,40.02
g1_base_x18_20260905,2401,70,1,signal_or_other,7,0,102.78,327.24,,,39.23
g1_base_x18_20260905,2401,70,2,signal_or_other,7,0,70.24,299.83,,,42.944283
g1_base_x18_20260905,2551,70,1,ramp_R_F_E,1,0,95.53,95.53,,,28.34
g1_base_x18_20260905,2551,70,1,signal_or_other,1,0,266.27,266.27,,,68.6
g1_base_x18_20260905,2551,70,2,signal_or_other,5,3,89.13,330.32,320.6099853515625,330.32000732421875,17.926
g1_base_x18_20260905,2701,70,1,ramp_R_F_E,1,0,124.66,124.66,,,41.67
g1_base_x18_20260905,2701,70,1,signal_or_other,4,0,103.07,213.78,,,48.777496
g1_base_x18_20260905,2701,70,2,signal_or_other,11,2,59.61,332.14,326.3500061035156,332.1400146484375,29.525454
g1_base_x18_20260905,2851,70,1,ramp_R_F_E,3,0,17.61,165.34,,,39.11
g1_base_x18_20260905,2851,70,1,signal_or_other,5,0,50.56,282.2,,,52.076
g1_base_x18_20260905,2851,70,2,signal_or_other,9,0,53.63,329.15,,,52.86
g1_base_x18_20260905,3001,70,1,signal_or_other,5,0,42.86,255.24,,,59.438
g1_base_x18_20260905,3001,70,2,signal_or_other,10,5,47.05,330.3,307.0899963378906,330.29998779296875,28.25
g1_base_x18_20260905,3151,70,1,signal_or_other,3,0,63.94,134.17,,,42.63
g1_base_x18_20260905,3151,70,2,ramp_R_F_E,1,1,327.69,327.69,327.69000244140625,327.69000244140625,0.0
g1_base_x18_20260905,3151,70,2,signal_or_other,8,3,49.69,333.42,316.489990234375,333.4200134277344,19.91375
g1_base_x18_20260905,3301,70,1,signal_or_other,2,0,245.31,278.58,,,46.725
g1_base_x18_20260905,3301,70,2,ramp_R_F_E,1,0,330.44,330.44,,,8.11
g1_base_x18_20260905,3301,70,2,signal_or_other,17,12,45.21,320.34,209.9199981689453,312.510009765625,12.034706
g1_base_x18_20260905,3451,70,1,ramp_R_F_E,1,0,56.38,56.38,,,42.98
g1_base_x18_20260905,3451,70,1,signal_or_other,2,0,51.15,144.17,,,29.45
g1_base_x18_20260905,3451,70,2,signal_or_other,26,18,47.1,329.91,176.13999938964844,329.9100036621094,7.728846
g1_base_x18_20260905,3601,70,1,ramp_R_F_E,1,0,32.26,32.26,,,42.32
g1_base_x18_20260905,3601,70,1,signal_or_other,12,1,58.74,326.04,314.3900146484375,314.3900146484375,26.413332
g1_base_x18_20260905,3601,70,2,signal_or_other,19,7,150.17,331.77,193.63999938964844,331.05999755859375,10.086316
g1_base_x18_20260905,3751,70,1,ramp_R_F_E,2,0,141.29,167.88,,,34.48
g1_base_x18_20260905,3751,70,1,signal_or_other,3,0,191.44,284.12,,,47.603333
g1_base_x18_20260905,3751,70,2,signal_or_other,27,17,128.24,329.75,167.42999267578125,329.75,4.001111
g1_base_x18_20260905,3901,70,1,ramp_R_F_E,2,0,55.38,102.21,,,36.65
g1_base_x18_20260905,3901,70,1,signal_or_other,2,0,278.06,323.67,,,48.9
g1_base_x18_20260905,3901,70,2,signal_or_other,15,8,201.65,328.26,217.25999450683594,328.260009765625,5.6653333
g1_base_x18_20260905,4051,70,1,ramp_R_F_E,2,0,18.37,200.31,,,40.77
g1_base_x18_20260905,4051,70,1,signal_or_other,5,0,76.33,315.89,,,44.322
g1_base_x18_20260905,4051,70,2,ramp_R_F_E,1,0,18.95,18.95,,,46.08
g1_base_x18_20260905,4051,70,2,signal_or_other,21,15,46.88,333.82,252.8800048828125,333.82000732421875,13.993811
g1_base_x18_20260905,4201,70,1,ramp_R_F_E,1,0,65.18,65.18,,,43.35
g1_base_x18_20260905,4201,70,1,signal_or_other,3,0,246.09,297.75,,,27.57
g1_base_x18_20260905,4201,70,2,signal_or_other,12,6,173.63,332.66,279.70001220703125,332.6600036621094,10.75
g1_base_x18_20260905,4351,70,1,ramp_R_F_E,1,0,140.47,140.47,,,38.67
g1_base_x18_20260905,4351,70,1,signal_or_other,3,0,266.15,333.04,,,45.656666
g1_base_x18_20260905,4351,70,2,signal_or_other,16,11,95.61,332.33,260.0400085449219,332.3299865722656,10.945625
g1_base_x18_20260905,4501,70,1,signal_or_other,5,0,96.05,254.03,,,42.384003
g1_base_x18_20260905,4501,70,2,signal_or_other,13,6,108.04,327.38,232.19000244140625,327.3800048828125,14.1776905
g1_base_x18_20260905,4651,70,1,ramp_R_F_E,2,0,45.32,122.8,,,42.055
g1_base_x18_20260905,4651,70,1,signal_or_other,1,0,88.03,88.03,,,41.61
g1_base_x18_20260905,4651,70,2,signal_or_other,14,12,155.83,333.53,272.70001220703125,333.5299987792969,4.3749995
g1_base_x18_20260905,4801,70,1,signal_or_other,5,0,112.92,320.03,,,34.728004
g1_base_x18_20260905,4801,70,2,signal_or_other,18,7,104.79,333.54,253.39999389648438,325.739990234375,11.307776
g1_base_x18_20260905,4951,70,1,signal_or_other,8,0,80.13,321.36,,,29.11125
g1_base_x18_20260905,4951,70,2,signal_or_other,18,9,53.03,334.0,246.4199981689453,320.92999267578125,21.312223
g1_base_x18_20260905,5101,70,1,ramp_R_F_E,1,0,105.33,105.33,,,32.44
g1_base_x18_20260905,5101,70,1,signal_or_other,2,0,125.37,257.8,,,41.690002
g1_base_x18_20260905,5101,70,2,signal_or_other,6,3,104.2,326.66,298.5400085449219,317.1000061035156,16.16
g1_base_x18_20260905,5251,70,1,signal_or_other,4,0,48.28,284.48,,,43.485
g1_base_x18_20260905,5251,70,2,signal_or_other,6,1,73.13,332.64,332.6400146484375,332.6400146484375,43.385
h0_nocontrol_lcd1000_x18_20260906,901,32,1,ramp_R_D_E,4,0,303.64,999.32,,,43.11
h0_nocontrol_lcd1000_x18_20260906,901,32,1,ramp_R_D_W,7,0,167.62,1023.79,,,41.638573
h0_nocontrol_lcd1000_x18_20260906,901,32,1,signal_or_other,50,28,1377.77,1953.97,1545.5,1953.969970703125,10.919399
h0_nocontrol_lcd1000_x18_20260906,901,32,2,ramp_R_D_W,8,0,129.47,914.81,,,42.75375
h0_nocontrol_lcd1000_x18_20260906,901,32,2,signal_or_other,38,20,721.95,1954.13,1543.72998046875,1954.1300048828125,9.999738
h0_nocontrol_lcd1000_x18_20260906,901,32,2,unknown_or_exit,1,0,1482.83,1482.83,,,59.74
h0_nocontrol_lcd1000_x18_20260906,901,32,3,signal_or_other,53,41,1016.32,1954.14,1549.3599853515625,1954.1400146484375,5.5290565
h0_nocontrol_lcd1000_x18_20260906,1051,32,1,ramp_R_D_E,10,0,426.94,1295.74,,,39.869003
h0_nocontrol_lcd1000_x18_20260906,1051,32,1,ramp_R_D_W,11,0,124.08,1005.57,,,42.061817
h0_nocontrol_lcd1000_x18_20260906,1051,32,1,signal_or_other,54,41,314.2,1954.38,1494.6500244140625,1954.3800048828125,5.772037
h0_nocontrol_lcd1000_x18_20260906,1051,32,2,ramp_R_D_E,2,0,154.6,423.78,,,38.55
h0_nocontrol_lcd1000_x18_20260906,1051,32,2,ramp_R_D_W,13,0,212.35,1018.16,,,40.830772
h0_nocontrol_lcd1000_x18_20260906,1051,32,2,signal_or_other,51,36,122.11,1953.92,1499.699951171875,1953.9200439453125,6.586078
h0_nocontrol_lcd1000_x18_20260906,1051,32,3,ramp_R_D_E,2,0,126.23,171.14,,,36.8
h0_nocontrol_lcd1000_x18_20260906,1051,32,3,ramp_R_D_W,2,0,24.9,310.1,,,35.940002
h0_nocontrol_lcd1000_x18_20260906,1051,32,3,signal_or_other,54,36,238.67,1948.12,1507.3800048828125,1937.93994140625,7.761296
h0_nocontrol_lcd1000_x18_20260906,1051,32,3,unknown_or_exit,1,1,1658.83,1658.83,1658.8299560546875,1658.8299560546875,0.0
h0_nocontrol_lcd1000_x18_20260906,1201,32,1,ramp_R_D_E,11,0,300.36,1080.63,,,35.555454
h0_nocontrol_lcd1000_x18_20260906,1201,32,1,ramp_R_D_W,10,0,14.35,936.01,,,37.578995
h0_nocontrol_lcd1000_x18_20260906,1201,32,1,signal_or_other,57,42,777.57,1954.21,1479.2900390625,1954.2099609375,7.69193
h0_nocontrol_lcd1000_x18_20260906,1201,32,2,ramp_R_D_E,1,0,752.94,752.94,,,42.77
h0_nocontrol_lcd1000_x18_20260906,1201,32,2,ramp_R_D_W,18,0,61.62,974.01,,,41.33111
h0_nocontrol_lcd1000_x18_20260906,1201,32,2,signal_or_other,56,41,1357.31,1953.96,1494.469970703125,1953.9599609375,7.115714
h0_nocontrol_lcd1000_x18_20260906,1201,32,3,ramp_R_D_E,2,0,69.63,295.19,,,45.645
h0_nocontrol_lcd1000_x18_20260906,1201,32,3,signal_or_other,58,40,135.59,1950.38,1502.7099609375,1894.4200439453125,8.635517
h0_nocontrol_lcd1000_x18_20260906,1201,32,3,unknown_or_exit,1,0,1938.12,1938.12,,,23.52
h0_nocontrol_lcd1000_x18_20260906,1351,32,1,ramp_R_D_E,9,0,242.38,1213.48,,,41.744442
h0_nocontrol_lcd1000_x18_20260906,1351,32,1,ramp_R_D_W,8,0,104.43,985.79,,,42.29625
h0_nocontrol_lcd1000_x18_20260906,1351,32,1,signal_or_other,59,41,783.95,1954.24,1441.2099609375,1954.239990234375,10.698645
h0_nocontrol_lcd1000_x18_20260906,1351,32,2,ramp_R_D_E,2,1,30.1,1532.76,1532.760009765625,1532.760009765625,22.525
h0_nocontrol_lcd1000_x18_20260906,1351,32,2,ramp_R_D_W,9,0,258.11,1027.34,,,42.733334
h0_nocontrol_lcd1000_x18_20260906,1351,32,2,signal_or_other,65,48,114.81,1954.44,1432.6800537109375,1954.43994140625,6.435231
h0_nocontrol_lcd1000_x18_20260906,1351,32,3,ramp_R_D_E,3,1,65.57,1552.34,1552.3399658203125,1552.3399658203125,22.876665
h0_nocontrol_lcd1000_x18_20260906,1351,32,3,signal_or_other,64,48,262.96,1952.61,1442.06005859375,1952.6099853515625,6.275
h0_nocontrol_lcd1000_x18_20260906,1351,32,3,unknown_or_exit,4,3,1414.52,1557.59,1541.4100341796875,1557.5899658203125,9.33
h0_nocontrol_lcd1000_x18_20260906,1501,32,1,ramp_R_D_E,11,1,240.45,1619.36,1619.3599853515625,1619.3599853515625,37.053635
h0_nocontrol_lcd1000_x18_20260906,1501,32,1,ramp_R_D_W,9,0,159.26,1011.48,,,39.471115
h0_nocontrol_lcd1000_x18_20260906,1501,32,1,signal_or_other,65,51,499.97,1954.24,1384.0400390625,1954.239990234375,6.2890773
h0_nocontrol_lcd1000_x18_20260906,1501,32,2,ramp_R_D_E,2,0,149.54,1673.58,,,20.734999
h0_nocontrol_lcd1000_x18_20260906,1501,32,2,ramp_R_D_W,12,0,84.01,1018.69,,,37.600834
h0_nocontrol_lcd1000_x18_20260906,1501,32,2,signal_or_other,71,55,1304.06,1954.1,1420.8900146484375,1954.0999755859375,5.163662
h0_nocontrol_lcd1000_x18_20260906,1501,32,3,ramp_R_D_E,1,0,188.96,188.96,,,41.63
h0_nocontrol_lcd1000_x18_20260906,1501,32,3,ramp_R_D_W,1,0,11.0,11.0,,,43.32
h0_nocontrol_lcd1000_x18_20260906,1501,32,3,signal_or_other,66,49,439.7,1947.37,1380.3499755859375,1836.469970703125,5.130606
h0_nocontrol_lcd1000_x18_20260906,1501,32,3,unknown_or_exit,4,4,1553.7,1688.22,1553.699951171875,1688.219970703125,0.0
h0_nocontrol_lcd1000_x18_20260906,1651,32,1,ramp_R_D_E,11,1,544.04,1884.13,1884.1300048828125,1884.1300048828125,32.330906
h0_nocontrol_lcd1000_x18_20260906,1651,32,1,ramp_R_D_W,8,0,82.86,995.99,,,42.05
h0_nocontrol_lcd1000_x18_20260906,1651,32,1,signal_or_other,67,52,565.53,1954.0,1350.5699462890625,1954.0,5.6171637
h0_nocontrol_lcd1000_x18_20260906,1651,32,2,ramp_R_D_E,2,0,31.59,1930.18,,,27.32
h0_nocontrol_lcd1000_x18_20260906,1651,32,2,ramp_R_D_W,11,0,107.34,943.63,,,40.340908
h0_nocontrol_lcd1000_x18_20260906,1651,32,2,signal_or_other,75,55,85.19,1954.04,1374.010009765625,1954.0400390625,5.456933
h0_nocontrol_lcd1000_x18_20260906,1651,32,3,ramp_R_D_W,1,0,33.23,33.23,,,32.22
h0_nocontrol_lcd1000_x18_20260906,1651,32,3,signal_or_other,71,55,1338.72,1953.75,1372.8499755859375,1953.75,4.7707043
h0_nocontrol_lcd1000_x18_20260906,1651,32,3,unknown_or_exit,4,4,1663.92,1900.4,1663.9200439453125,1900.4000244140625,1.4324999
h0_nocontrol_lcd1000_x18_20260906,1801,32,1,ramp_R_D_E,11,1,122.84,1324.2,1324.199951171875,1324.199951171875,33.72273
h0_nocontrol_lcd1000_x18_20260906,1801,32,1,ramp_R_D_W,8,0,31.64,757.87,,,40.03625
h0_nocontrol_lcd1000_x18_20260906,1801,32,1,signal_or_other,73,58,301.08,1954.63,1317.8800048828125,1954.6300048828125,5.1756167
h0_nocontrol_lcd1000_x18_20260906,1801,32,2,ramp_R_D_E,1,0,366.24,366.24,,,38.43
h0_nocontrol_lcd1000_x18_20260906,1801,32,2,ramp_R_D_W,11,0,42.33,908.4,,,38.580906
h0_nocontrol_lcd1000_x18_20260906,1801,32,2,signal_or_other,78,58,1311.17,1954.37,1337.3299560546875,1954.3699951171875,4.087564
h0_nocontrol_lcd1000_x18_20260906,1801,32,3,ramp_R_D_E,3,1,77.16,1410.53,1410.530029296875,1410.530029296875,29.356667
h0_nocontrol_lcd1000_x18_20260906,1801,32,3,ramp_R_D_W,1,0,44.02,44.02,,,44.55
h0_nocontrol_lcd1000_x18_20260906,1801,32,3,signal_or_other,69,49,1314.78,1943.61,1352.6700439453125,1931.1300048828125,6.0111604
h0_nocontrol_lcd1000_x18_20260906,1801,32,3,unknown_or_exit,3,1,1347.06,1894.41,1422.5,1422.5,8.243333
h0_nocontrol_lcd1000_x18_20260906,1951,32,1,ramp_R_D_E,11,0,95.33,1297.41,,,37.20818
h0_nocontrol_lcd1000_x18_20260906,1951,32,1,ramp_R_D_W,4,0,75.74,862.57,,,37.2125
h0_nocontrol_lcd1000_x18_20260906,1951,32,1,signal_or_other,69,52,119.72,1954.24,1366.9200439453125,1954.239990234375,5.263768
h0_nocontrol_lcd1000_x18_20260906,1951,32,1,unknown_or_exit,2,2,1378.59,1383.95,1378.5899658203125,1383.949951171875,0.0
h0_nocontrol_lcd1000_x18_20260906,1951,32,2,ramp_R_D_E,1,0,1442.62,1442.62,,,9.25
h0_nocontrol_lcd1000_x18_20260906,1951,32,2,ramp_R_D_W,13,0,19.39,1005.12,,,41.420773
h0_nocontrol_lcd1000_x18_20260906,1951,32,2,signal_or_other,68,56,902.14,1947.46,1372.010009765625,1947.4599609375,4.8914704
h0_nocontrol_lcd1000_x18_20260906,1951,32,2,unknown_or_exit,2,2,1402.14,1954.14,1402.1400146484375,1954.1400146484375,0.0
h0_nocontrol_lcd1000_x18_20260906,1951,32,3,ramp_R_D_E,2,1,184.14,1542.78,1542.780029296875,1542.780029296875,19.615
h0_nocontrol_lcd1000_x18_20260906,1951,32,3,ramp_R_D_W,1,0,93.69,93.69,,,39.0
h0_nocontrol_lcd1000_x18_20260906,1951,32,3,signal_or_other,69,60,1384.53,1953.66,1384.530029296875,1953.6600341796875,2.6228986
h0_nocontrol_lcd1000_x18_20260906,1951,32,3,unknown_or_exit,4,2,1347.32,1554.57,1414.8699951171875,1554.5699462890625,14.9575
h0_nocontrol_lcd1000_x18_20260906,2101,32,1,ramp_R_D_E,9,1,318.99,1326.2,1326.199951171875,1326.199951171875,36.533333
h0_nocontrol_lcd1000_x18_20260906,2101,32,1,ramp_R_D_W,12,0,66.56,997.02,,,38.239166
h0_nocontrol_lcd1000_x18_20260906,2101,32,1,signal_or_other,76,57,35.12,1954.27,1337.949951171875,1954.27001953125,6.3732896
h0_nocontrol_lcd1000_x18_20260906,2101,32,1,unknown_or_exit,2,2,1443.84,1449.2,1443.8399658203125,1449.199951171875,0.0
h0_nocontrol_lcd1000_x18_20260906,2101,32,2,ramp_R_D_E,1,1,1520.35,1520.35,1520.3499755859375,1520.3499755859375,0.0
h0_nocontrol_lcd1000_x18_20260906,2101,32,2,ramp_R_D_W,15,0,61.43,1013.55,,,40.050667
h0_nocontrol_lcd1000_x18_20260906,2101,32,2,signal_or_other,76,58,18.87,1954.3,1386.9000244140625,1954.300048828125,5.0472364
h0_nocontrol_lcd1000_x18_20260906,2101,32,3,ramp_R_D_E,2,1,289.95,1688.78,1688.780029296875,1688.780029296875,22.68
h0_nocontrol_lcd1000_x18_20260906,2101,32,3,ramp_R_D_W,2,0,49.13,67.32,,,40.405
h0_nocontrol_lcd1000_x18_20260906,2101,32,3,signal_or_other,64,45,1355.47,1950.38,1365.9000244140625,1739.5799560546875,5.622031
h0_nocontrol_lcd1000_x18_20260906,2101,32,3,unknown_or_exit,5,5,1502.81,1700.62,1502.81005859375,1700.6199951171875,0.0
h0_nocontrol_lcd1000_x18_20260906,2251,32,1,ramp_R_D_E,14,0,89.16,1178.36,,,39.106426
h0_nocontrol_lcd1000_x18_20260906,2251,32,1,ramp_R_D_W,12,0,17.19,940.83,,,36.73917
h0_nocontrol_lcd1000_x18_20260906,2251,32,1,signal_or_other,72,58,332.59,1954.22,1340.550048828125,1954.219970703125,6.182083
h0_nocontrol_lcd1000_x18_20260906,2251,32,1,unknown_or_exit,2,2,1514.62,1519.91,1514.6199951171875,1519.9100341796875,0.0
h0_nocontrol_lcd1000_x18_20260906,2251,32,2,ramp_R_D_E,3,1,45.41,1616.67,1616.6700439453125,1616.6700439453125,28.36
h0_nocontrol_lcd1000_x18_20260906,2251,32,2,ramp_R_D_W,11,0,124.04,993.25,,,40.743637
h0_nocontrol_lcd1000_x18_20260906,2251,32,2,signal_or_other,74,59,140.38,1954.14,1354.4000244140625,1954.1400146484375,3.4082434
h0_nocontrol_lcd1000_x18_20260906,2251,32,2,unknown_or_exit,1,0,1811.57,1811.57,,,27.32
h0_nocontrol_lcd1000_x18_20260906,2251,32,3,ramp_R_D_E,1,0,1873.21,1873.21,,,24.37
h0_nocontrol_lcd1000_x18_20260906,2251,32,3,ramp_R_D_W,1,0,51.09,51.09,,,44.23
h0_nocontrol_lcd1000_x18_20260906,2251,32,3,signal_or_other,71,56,740.91,1953.69,1366.7900390625,1953.68994140625,4.1712675
h0_nocontrol_lcd1000_x18_20260906,2251,32,3,unknown_or_exit,4,3,1635.3,1898.24,1635.300048828125,1683.469970703125,8.2675
h0_nocontrol_lcd1000_x18_20260906,2401,32,1,ramp_R_D_E,12,0,523.09,1318.57,,,34.21
h0_nocontrol_lcd1000_x18_20260906,2401,32,1,ramp_R_D_W,6,0,288.14,980.71,,,39.570004
h0_nocontrol_lcd1000_x18_20260906,2401,32,1,signal_or_other,73,61,66.43,1954.32,1346.9300537109375,1954.3199462890625,4.8369865
h0_nocontrol_lcd1000_x18_20260906,2401,32,1,unknown_or_exit,2,2,1628.02,1639.99,1628.02001953125,1639.989990234375,0.0
h0_nocontrol_lcd1000_x18_20260906,2401,32,2,ramp_R_D_E,1,0,302.7,302.7,,,38.98
h0_nocontrol_lcd1000_x18_20260906,2401,32,2,ramp_R_D_W,13,0,41.47,967.91,,,41.356148
h0_nocontrol_lcd1000_x18_20260906,2401,32,2,signal_or_other,76,60,1273.8,1954.0,1369.8399658203125,1954.0,4.4032893
h0_nocontrol_lcd1000_x18_20260906,2401,32,2,unknown_or_exit,1,1,1924.51,1924.51,1924.510009765625,1924.510009765625,0.0
h0_nocontrol_lcd1000_x18_20260906,2401,32,3,ramp_R_D_E,2,1,348.55,1819.75,1819.75,1819.75,18.165
h0_nocontrol_lcd1000_x18_20260906,2401,32,3,signal_or_other,68,50,116.08,1950.35,1381.4599609375,1835.3499755859375,5.8595586
h0_nocontrol_lcd1000_x18_20260906,2401,32,3,unknown_or_exit,3,1,1724.5,1936.54,1724.5,1724.5,19.413334
h0_nocontrol_lcd1000_x18_20260906,2551,32,1,ramp_R_D_E,11,2,216.83,1329.3,1256.219970703125,1292.6400146484375,25.438183
h0_nocontrol_lcd1000_x18_20260906,2551,32,1,ramp_R_D_W,10,0,14.51,828.43,,,37.240997
h0_nocontrol_lcd1000_x18_20260906,2551,32,1,signal_or_other,73,62,355.51,1954.36,1270.3499755859375,1954.3599853515625,3.3116438
h0_nocontrol_lcd1000_x18_20260906,2551,32,1,unknown_or_exit,2,2,1879.17,1890.99,1879.1700439453125,1890.989990234375,0.0
h0_nocontrol_lcd1000_x18_20260906,2551,32,2,ramp_R_D_E,2,0,307.58,601.72,,,39.765
h0_nocontrol_lcd1000_x18_20260906,2551,32,2,ramp_R_D_W,19,0,60.19,992.4,,,39.776844
h0_nocontrol_lcd1000_x18_20260906,2551,32,2,signal_or_other,76,56,80.49,1954.1,1374.6199951171875,1954.0999755859375,5.567895
h0_nocontrol_lcd1000_x18_20260906,2551,32,3,ramp_R_D_E,2,0,226.84,321.82,,,35.565002
h0_nocontrol_lcd1000_x18_20260906,2551,32,3,signal_or_other,72,54,1206.15,1949.76,1388.530029296875,1754.219970703125,6.5347223
h0_nocontrol_lcd1000_x18_20260906,2701,32,1,ramp_R_D_E,7,0,538.48,1197.24,,,39.61143
h0_nocontrol_lcd1000_x18_20260906,2701,32,1,ramp_R_D_W,12,0,42.94,992.05,,,39.713337
h0_nocontrol_lcd1000_x18_20260906,2701,32,1,signal_or_other,73,53,636.62,1954.2,1361.3599853515625,1954.199951171875,7.240959
h0_nocontrol_lcd1000_x18_20260906,2701,32,2,ramp_R_D_W,11,0,74.28,991.05,,,38.94182
h0_nocontrol_lcd1000_x18_20260906,2701,32,2,signal_or_other,75,59,614.33,1954.03,1383.3299560546875,1954.030029296875,4.403333
h0_nocontrol_lcd1000_x18_20260906,2701,32,3,ramp_R_D_W,1,0,15.06,15.06,,,44.46
h0_nocontrol_lcd1000_x18_20260906,2701,32,3,signal_or_other,71,50,787.22,1953.62,1395.949951171875,1953.6199951171875,6.0763383
h0_nocontrol_lcd1000_x18_20260906,2851,32,1,ramp_R_D_E,11,0,16.62,1322.47,,,31.986364
h0_nocontrol_lcd1000_x18_20260906,2851,32,1,ramp_R_D_W,10,0,158.92,1020.13,,,39.448997
h0_nocontrol_lcd1000_x18_20260906,2851,32,1,signal_or_other,81,66,763.98,1954.27,1347.27001953125,1954.27001953125,3.9890122
h0_nocontrol_lcd1000_x18_20260906,2851,32,2,ramp_R_D_E,1,0,377.22,377.22,,,41.9
h0_nocontrol_lcd1000_x18_20260906,2851,32,2,ramp_R_D_W,11,0,65.55,880.49,,,41.569096
h0_nocontrol_lcd1000_x18_20260906,2851,32,2,signal_or_other,75,58,167.58,1954.19,1357.9000244140625,1954.18994140625,4.3084
h0_nocontrol_lcd1000_x18_20260906,2851,32,3,signal_or_other,70,50,195.59,1952.93,1373.780029296875,1952.9300537109375,6.8768573
h0_nocontrol_lcd1000_x18_20260906,3001,32,1,ramp_R_D_E,9,1,254.51,1320.15,1320.1500244140625,1320.1500244140625,28.35111
h0_nocontrol_lcd1000_x18_20260906,3001,32,1,ramp_R_D_W,4,0,91.05,886.55,,,42.43
h0_nocontrol_lcd1000_x18_20260906,3001,32,1,signal_or_other,81,67,947.47,1954.05,1331.8599853515625,1954.050048828125,3.464568
h0_nocontrol_lcd1000_x18_20260906,3001,32,2,ramp_R_D_W,8,0,26.65,995.17,,,40.7675
h0_nocontrol_lcd1000_x18_20260906,3001,32,2,signal_or_other,76,57,168.5,1953.99,1349.7900390625,1953.989990234375,4.973158
h0_nocontrol_lcd1000_x18_20260906,3001,32,3,signal_or_other,76,56,227.72,1951.05,1365.0699462890625,1765.530029296875,6.8121057
h0_nocontrol_lcd1000_x18_20260906,3151,32,1,ramp_R_D_E,5,0,420.01,1326.33,,,39.038002
h0_nocontrol_lcd1000_x18_20260906,3151,32,1,ramp_R_D_W,11,0,6.8,1011.37,,,41.29
h0_nocontrol_lcd1000_x18_20260906,3151,32,1,signal_or_other,80,66,172.58,1954.11,1340.93994140625,1954.1099853515625,4.202375
h0_nocontrol_lcd1000_x18_20260906,3151,32,2,ramp_R_D_W,13,0,2.05,872.2,,,42.00308
h0_nocontrol_lcd1000_x18_20260906,3151,32,2,signal_or_other,79,60,244.06,1954.13,1357.25,1954.1300048828125,5.317468
h0_nocontrol_lcd1000_x18_20260906,3151,32,3,ramp_R_D_W,1,0,18.38,18.38,,,42.06
h0_nocontrol_lcd1000_x18_20260906,3151,32,3,signal_or_other,78,60,413.69,1952.67,1392.1199951171875,1825.4200439453125,5.0049996
h0_nocontrol_lcd1000_x18_20260906,3301,32,1,ramp_R_D_E,12,3,446.6,1328.6,1309.699951171875,1328.5999755859375,30.792498
h0_nocontrol_lcd1000_x18_20260906,3301,32,1,ramp_R_D_W,6,0,30.27,799.5,,,39.221664
h0_nocontrol_lcd1000_x18_20260906,3301,32,1,signal_or_other,80,67,349.39,1954.35,1334.6700439453125,1954.3499755859375,4.3235
h0_nocontrol_lcd1000_x18_20260906,3301,32,2,ramp_R_D_E,1,0,247.95,247.95,,,39.68
h0_nocontrol_lcd1000_x18_20260906,3301,32,2,ramp_R_D_W,13,0,75.56,948.44,,,42.365383
h0_nocontrol_lcd1000_x18_20260906,3301,32,2,signal_or_other,82,61,1310.12,1954.04,1310.1199951171875,1954.0400390625,4.2258544
h0_nocontrol_lcd1000_x18_20260906,3301,32,3,ramp_R_D_E,2,0,145.39,243.48,,,34.415
h0_nocontrol_lcd1000_x18_20260906,3301,32,3,signal_or_other,77,55,61.0,1952.17,1395.7900390625,1749.449951171875,6.4758434
h0_nocontrol_lcd1000_x18_20260906,3451,32,1,ramp_R_D_E,6,1,199.63,1320.76,1269.8199462890625,1269.8199462890625,27.896667
h0_nocontrol_lcd1000_x18_20260906,3451,32,1,ramp_R_D_W,11,0,41.78,932.53,,,42.671818
h0_nocontrol_lcd1000_x18_20260906,3451,32,1,signal_or_other,68,57,1237.88,1954.26,1364.510009765625,1954.260009765625,4.4075
h0_nocontrol_lcd1000_x18_20260906,3451,32,1,unknown_or_exit,1,1,1376.46,1376.46,1376.4599609375,1376.4599609375,0.0
h0_nocontrol_lcd1000_x18_20260906,3451,32,2,ramp_R_D_W,12,0,84.59,1008.95,,,38.80167
h0_nocontrol_lcd1000_x18_20260906,3451,32,2,signal_or_other,70,52,1297.06,1953.93,1364.4300537109375,1953.9300537109375,5.1132855
h0_nocontrol_lcd1000_x18_20260906,3451,32,3,ramp_R_D_E,1,0,184.8,184.8,,,45.73
h0_nocontrol_lcd1000_x18_20260906,3451,32,3,signal_or_other,79,62,297.24,1942.64,1371.43994140625,1936.9200439453125,3.6459494
