link,h11,b0,h0,g1,h11-h0,b0-h0
115,9.193055555555556,9.277777777777779,9.313888888888888,9.302777777777777,-0.1208333333333318,-0.03611111111110965
116,1.0055555555555555,1.0027777777777778,0.9472222222222222,1.0805555555555555,0.05833333333333335,0.05555555555555558
117,40.09166666666667,43.55,42.334722222222226,38.87777777777778,-2.243055555555557,1.2152777777777715
118,6.330555555555556,6.684722222222222,5.729166666666667,6.027777777777778,0.6013888888888888,0.9555555555555548
122,4.3125,4.041666666666667,4.541666666666667,4.163888888888889,-0.22916666666666696,-0.5
128,4.201388888888889,3.7819444444444446,4.408333333333333,4.3875,-0.20694444444444393,-0.6263888888888887
136,0.4041666666666667,0.39305555555555555,0.3638888888888889,0.35694444444444445,0.0402777777777778,0.029166666666666674
138,1.636111111111111,1.773611111111111,1.6736111111111112,1.6472222222222221,-0.03750000000000009,0.09999999999999987
142,0.001388888888888889,0.001388888888888889,0.0,0.0,0.001388888888888889,0.001388888888888889
164,0.32916666666666666,0.3277777777777778,0.31805555555555554,0.325,0.011111111111111127,0.009722222222222243
165,0.20833333333333334,0.21944444444444444,0.23472222222222222,0.20833333333333334,-0.02638888888888888,-0.015277777777777779
167,0.1125,0.10694444444444444,0.12916666666666668,0.12222222222222222,-0.016666666666666677,-0.02222222222222224
168,0.6805555555555556,0.7583333333333333,0.8902777777777777,0.8347222222222223,-0.20972222222222214,-0.13194444444444442
170,0.030555555555555555,0.034722222222222224,0.03611111111111111,0.03888888888888889,-0.005555555555555553,-0.001388888888888884
172,0.015277777777777777,0.013888888888888888,0.005555555555555556,0.008333333333333333,0.009722222222222222,0.008333333333333331
173,7.030555555555556,6.643055555555556,7.502777777777778,7.8597222222222225,-0.4722222222222223,-0.8597222222222225
174,15.915277777777778,15.955555555555556,15.27361111111111,16.533333333333335,0.6416666666666675,0.6819444444444454
176,13.420833333333333,12.947222222222223,5.102777777777778,12.11111111111111,8.318055555555555,7.844444444444445
178,14.394444444444444,12.98611111111111,4.9319444444444445,14.32638888888889,9.462499999999999,8.054166666666667
182,8.222222222222221,8.293055555555556,7.563888888888889,8.113888888888889,0.6583333333333323,0.729166666666667
183,12.030555555555555,12.666666666666666,5.331944444444445,9.740277777777777,6.69861111111111,7.334722222222221
190,0.42916666666666664,0.41388888888888886,0.42083333333333334,0.44166666666666665,0.008333333333333304,-0.006944444444444475
194,0.22777777777777777,0.23055555555555557,0.23055555555555557,0.23194444444444445,-0.0027777777777777957,0.0
196,0.16527777777777777,0.1625,0.20833333333333334,0.1486111111111111,-0.04305555555555557,-0.04583333333333334
199,0.6125,0.6138888888888889,0.6472222222222223,0.6263888888888889,-0.03472222222222221,-0.033333333333333326
200,0.4513888888888889,0.45694444444444443,0.5791666666666667,0.4388888888888889,-0.12777777777777782,-0.12222222222222229
201,0.04722222222222222,0.04861111111111111,0.04861111111111111,0.04722222222222222,-0.001388888888888891,0.0
210,0.12916666666666668,0.12777777777777777,0.11944444444444445,0.1375,0.00972222222222223,0.008333333333333318
213,1.2194444444444446,1.0944444444444446,1.0222222222222221,1.1833333333333333,0.1972222222222224,0.07222222222222241
217,0.8222222222222222,0.8222222222222222,0.8222222222222222,0.8222222222222222,0.0,0.0
225,0.05138888888888889,0.05138888888888889,0.05138888888888889,0.05138888888888889,0.0,0.0
236,0.26944444444444443,0.2777777777777778,0.30972222222222223,0.2763888888888889,-0.0402777777777778,-0.03194444444444444
245,0.525,0.5138888888888888,0.31805555555555554,0.5097222222222222,0.2069444444444445,0.1958333333333333
254,0.16527777777777777,0.14166666666666666,0.1625,0.1736111111111111,0.002777777777777768,-0.020833333333333343
255,0.08472222222222223,0.08611111111111111,0.07361111111111111,0.0875,0.011111111111111113,0.012499999999999997
256,1.5361111111111112,1.5347222222222223,1.5361111111111112,1.5361111111111112,0.0,-0.001388888888888884
259,0.7763888888888889,0.7805555555555556,0.34305555555555556,0.8125,0.43333333333333335,0.4375
260,0.175,0.19583333333333333,0.19027777777777777,0.18194444444444444,-0.015277777777777779,0.005555555555555564
265,0.2638888888888889,0.24027777777777778,0.30416666666666664,0.2972222222222222,-0.040277777777777746,-0.06388888888888886
268,1.113888888888889,1.1027777777777779,1.0694444444444444,1.0972222222222223,0.04444444444444451,0.03333333333333344
269,0.9916666666666667,1.0277777777777777,0.9833333333333333,0.9666666666666667,0.008333333333333415,0.0444444444444444
270,3.0069444444444446,3.0388888888888888,3.0430555555555556,2.995833333333333,-0.03611111111111098,-0.004166666666666874
271,2.8430555555555554,2.7916666666666665,3.311111111111111,2.7125,-0.46805555555555545,-0.5194444444444444
274,0.9138888888888889,0.8944444444444445,1.0625,0.8236111111111111,-0.14861111111111114,-0.1680555555555555
275,2.9402777777777778,2.95,2.915277777777778,3.013888888888889,0.02499999999999991,0.03472222222222232
276,1.3597222222222223,1.3347222222222221,1.3333333333333333,1.3597222222222223,0.026388888888889017,0.001388888888888884
