run,t,rc_R_D_W,rc_R_D_E,rc_R_F_W,rc_R_F_E,rc_D,rc_F,lc_32,ls_32,lt_32,lc_29,ls_29,lt_29,lc_37,ls_37,lt_37,lc_40,ls_40,lt_40,lc_66,ls_66,lt_66,lc_420,ls_420,lt_420,lc_329,ls_329,lt_329,far_10482,far_10490,far_10480,far_10484,far_10646,far_10681,qb_32_L1_n,qb_32_L1_stop,qb_32_L1_minstopbin_m,qb_32_L2_n,qb_32_L2_stop,qb_32_L2_minstopbin_m,qb_32_L3_n,qb_32_L3_stop,qb_32_L3_minstopbin_m,vr_32_L1_n,vr_32_L1_stop,vr_32_L1_minstoppos,vr_32_L2_n,vr_32_L2_stop,vr_32_L2_minstoppos,vr_32_L3_n,vr_32_L3_stop,vr_32_L3_minstoppos,vr_32_L4_n,vr_32_L4_stop,vr_32_L4_minstoppos,vr_31_L1_n,vr_31_L1_stop,vr_31_L1_minstoppos,vr_31_L2_n,vr_31_L2_stop,vr_31_L2_minstoppos,vr_31_L3_n,vr_31_L3_stop,vr_31_L3_minstoppos,vr_31_L4_n,vr_31_L4_stop,vr_31_L4_minstoppos,vr_68_L1_n,vr_68_L1_stop,vr_68_L1_minstoppos,vr_68_L2_n,vr_68_L2_stop,vr_68_L2_minstoppos,vr_68_L3_n,vr_68_L3_stop,vr_68_L3_minstoppos,vr_68_L4_n,vr_68_L4_stop,vr_68_L4_minstoppos,vr_10482_n,vr_10490_n,vr_10480_n,vr_10484_n,vr_10646_n,vr_10681_n,stopped_vehicles,total_vehicles,ramp_vehicles,meter_R_D_W,meter_R_F_W,meter_R_D_E,meter_R_F_E,g_SC1001_p1,g_SC1001_p2,g_SC1001_p3,g_SC1001_p4,g_SC1004_p1,g_SC1004_p2,g_SC1004_p3,g_SC1004_p4,md_controller,md_controller_variant,md_tuning_name,md_F_ramp_mode,md_ramp_obs_R_D_W_queue_veh,md_ramp_obs_R_D_W_queue_cap_veh,md_ramp_obs_R_D_W_occupancy,md_ramp_obs_R_D_W_merge_controllable_veh_h,md_ramp_obs_R_D_W_merge_uncontrollable_veh_h,md_ramp_obs_R_D_W_controllable_share,md_far_rate_est_ramp_R_D_W,md_far_rate_obs_ramp_R_D_W,md_boundary_out_ramp_split_SC1001_W_out_free,md_boundary_out_ramp_split_SC1001_W_out_R_D_E,md_boundary_out_ramp_split_SC1001_W_out_R_D_W,pred_ramp_queue_R_D_W,pred_ramp_queue_total,N_UF_star,N_P_star,dg_wu_pre_refine_SC1001_p1,dg_wu_pre_refine_SC1001_p2,dg_wu_pre_refine_SC1001_p3,dg_wu_pre_refine_SC1001_p4,dg_wu_phase_price_SC1001_p1,dg_wu_phase_price_SC1001_p2,dg_wu_phase_price_SC1001_p3,dg_wu_phase_price_SC1001_p4,dg_leader_search_ramp_queue_stress,dg_leader_ramp_queue_veh,dg_leader_ramp_queue_penalty,dg_leader_selected_N_P_star,dg_leader_selected_N_UF_star,dg_leader_selected_intent_N_P_star,dg_leader_selected_intent_N_UF_star,dg_leader_selected_realized_N_P_star,dg_leader_selected_projected_N_P_star,dg_leader_selected_realized_N_UF_star,dg_leader_selected_objective,dg_leader_selected_stage_coarse,dg_leader_selected_stage_refined,dg_leader_selected_stage_fallback,dg_leader_selected_stage_fallback_pfo,dg_leader_selected_stage_fallback_no_control,dg_wu_b3_meter_fd3_R_D_W_lo,dg_wu_b3_meter_fd3_R_D_W_base,dg_wu_b3_meter_fd3_R_D_W_hi,dg_wu_b3_meter_fd3_R_D_W_curv,dg_wu_b3_meter_fd3_R_D_W_nonlin,dg_wu_b3_meter_fd3_R_D_W_cliffup,dg_wu_b3_meter_price_R_D_W,dg_wu_b3_meter_price_ref_R_D_W,dg_wu_b3cert_R_D_W,dg_leg_ramp_split_injected_R_D_W
g1_base_x18_20260905,1350,7,4,27,1,11,28,166,73,1500.310716,3,3,530.719463,14,2,527.415795,26,12,1190.487389,107,56,2305.397462,75,49,594.706519,14,5,70.218995,921.629145,570.979563,244.292132,728.377759,748.507195,285.776142,54,22,1498.0,58,24,1505.0,54,27,1512.0,54,22,1500.31071620744,58,24,1506.13802783309,54,27,1517.57975379623,0,0,,12,0,,12,0,,5,0,,0,0,,18,0,,19,0,,8,0,,13,0,,5,0,2,4,2,0,1285,4136,39,1800.0,1800.0,1800.0,1800.0,24.0,22.275862068965516,69.44827586206897,22.275862068965516,20.0,23.057471264367813,71.88505747126436,23.057471264367813,WuDistributedController,wu-link,canon_farbn_d00_x18_20260901,metered,7.0,153.2,0.04569190600522194,244.292132,921.629145,0.2095271240169674,1200.626683085,1165.921277,0.25,0.25,0.5,0.0,0.0,7200.0,317.2009220861678,24.0,22.275862068965516,69.44827586206897,22.275862068965516,0.008840187024787838,0.006656815083360357,-0.010758362567173663,0.003990863221133623,0.0607253348474366,0.0,0.0,317.2009220861678,7200.0,317.2009220861678,7200.0,317.2009220861678,317.2009220861678,7200.0,1373.419775539979,0.0,0.0,1.0,1.0,0.0,690.3662700818886,690.3632659523896,690.3632659523896,0.0030041294990041933,0.0,0.0,-5.835921059550565e-06,1800.0,0.0,
g1_base_x18_20260905,1500,7,8,36,0,15,36,174,70,1483.804606,2,2,535.630796,21,11,502.742363,35,32,1065.011351,119,70,2099.03448,84,60,572.377902,20,12,3.252246,696.07746,336.236994,372.927589,493.963316,814.030794,336.0,60,28,1477.0,54,17,1491.0,60,25,1505.0,60,28,1483.8046058571,54,17,1496.12173424558,60,25,1506.02136076054,0,0,,17,0,,15,0,,9,0,,0,0,,17,0,,13,0,,13,0,,9,0,,7,1,0,7,5,0,1463,4415,51,498.4054061416841,1800.0,1800.0,1031.5945938583159,23.0,21.298850574712645,72.40229885057471,21.298850574712645,20.0,23.057471264367813,71.88505747126436,23.057471264367813,WuDistributedController,wu-link,canon_farbn_d00_x18_20260901,metered,7.0,153.2,0.04569190600522194,372.927589,696.07746,0.34885484343488826,1194.623549669575,1069.0050489999999,0.25,0.25,0.5,0.0,0.0,5130.0,343.90185706094104,29.0,21.298850574712645,66.40229885057471,21.298850574712645,-5.2336420139909023e-05,0.004858150533806338,-0.008759606317255475,0.008926115985531169,0.08098451924418854,0.0018815421612363714,0.0,343.90185706094104,5130.0,-250.0,5130.0,343.90185706094104,343.90185706094104,5130.0,1536.4161758381033,1.0,0.0,0.0,0.0,0.0,739.7174769139817,739.7153705777623,739.7153705777623,0.0021063362194126967,0.0,0.0,-3.0943008871828525e-06,1800.0,0.0,
g1_base_x18_20260905,1650,12,16,44,4,28,48,166,72,1504.171015,8,4,530.224852,16,4,521.951399,45,38,1032.562469,118,74,2070.743582,104,79,520.475527,29,15,0.494332,743.148344,419.330117,236.46409,770.269875,995.161689,244.279443,50,22,1505.0,61,23,1498.0,55,27,1505.0,50,22,1507.0730532644,61,23,1504.17101546839,55,27,1508.28789239836,0,0,,16,0,,17,0,,14,0,,0,0,,20,4,270.559475294854,13,0,,8,0,,7,0,,10,5,2,11,17,2,1649,4716,76,798.4054061416841,1800.0,1800.0,1331.5945938583159,23.0,21.298850574712645,72.40229885057471,21.298850574712645,20.0,23.057471264367813,71.88505747126436,23.057471264367813,WuDistributedController,wu-link,canon_farbn_d00_x18_20260901,metered,12.0,153.2,0.0783289817232376,236.46409,743.148344,0.24138534974945003,1188.650431921227,979.6124339999999,0.25,0.25,0.5,0.0,0.0,5730.0,328.3727787971939,23.0,21.298850574712645,72.40229885057471,21.298850574712645,0.005007753850264862,0.009661564707357684,-0.007725047828557763,0.007097331686509278,0.1251011344027264,0.0,0.0,328.3727787971939,5730.0,-250.0,1440.0,319.9394454638606,319.9394454638606,1440.0,1771.221682971252,0.0,0.0,1.0,1.0,0.0,799.8955117430603,799.7955316300745,799.7730658828007,0.077514365711977,0.0,0.0,-4.774354464779485e-05,498.4054061416841,0.0,
g1_base_x18_20260905,1800,17,9,24,3,26,27,158,63,1505.562086,2,2,535.852689,14,2,533.064471,43,37,1047.525364,131,86,1986.133219,95,53,570.481135,38,29,3.314357,769.723612,466.618842,376.967862,700.444115,1240.086575,312.008447,59,24,1505.0,48,17,1512.0,51,22,1512.0,59,24,1505.56208594699,48,17,1517.66873877688,51,22,1515.59292567007,0,0,,17,0,,11,0,,8,0,,0,0,,18,0,,14,0,,11,0,,10,0,,13,4,4,5,8,1,1724,4999,53,1098.4054061416841,1800.0,1800.0,1631.5945938583159,23.0,21.298850574712645,72.40229885057471,21.298850574712645,20.0,23.057471264367813,71.88505747126436,23.057471264367813,WuDistributedController,wu-link,canon_farbn_d00_x18_20260901,metered,17.0,153.2,0.11096605744125328,376.967862,769.723612,0.3287439302962848,1182.7071797616209,1146.691474,0.25,0.25,0.5,0.0,0.0,6330.0,328.3513758829366,23.0,21.298850574712645,72.40229885057471,21.298850574712645,0.003372505570681028,0.00581837770846505,-0.006808978951767131,0.008290152188067168,0.0872420939646814,0.0,0.0,328.3513758829366,6330.0,-250.0,1440.0,319.3206311958617,319.3206311958617,1440.0,1989.4358681544848,0.0,0.0,1.0,1.0,0.0,843.8386274291116,843.7788524876305,843.7584034965716,0.039325950422153255,0.0,0.0,-2.482632548388924e-05,798.4054061416841,0.0,
g1_base_x18_20260905,1950,15,6,29,4,21,33,157,69,1520.966713,0,0,0.0,22,10,505.119455,47,44,1028.152987,151,102,1891.121473,103,52,385.962293,43,28,3.425434,915.093009,630.484479,442.568048,403.743045,884.792994,403.71211,59,24,1526.0,51,22,1519.0,47,23,1526.0,59,24,1527.03798679783,51,22,1520.96671333334,47,23,1529.30178119531,0,0,,12,0,,18,0,,10,0,,0,0,,19,0,,18,0,,12,0,,17,0,,15,4,0,2,8,0,1894,5316,54,1398.4054061416841,1800.0,1800.0,1800.0,23.0,21.298850574712645,72.40229885057471,21.298850574712645,20.0,23.057471264367813,71.88505747126436,23.057471264367813,WuDistributedController,wu-link,canon_farbn_d00_x18_20260901,metered,15.0,153.2,0.097911227154047,442.568048,915.093009,0.3259783034345368,1357.661057,1357.661057,0.25,0.25,0.5,0.0,0.0,6798.405406141685,311.77840195124725,23.0,21.298850574712645,72.40229885057471,21.298850574712645,0.0027816578895425437,0.008107654859685454,-0.005625421071471237,0.009597635593607379,0.0860247100252347,0.0,0.0,311.77840195124725,6798.405406141685,-250.0,1440.0,304.3777216791384,304.3777216791384,1440.0,2217.580615637866,0.0,0.0,1.0,1.0,0.0,891.0965070905792,891.0770363393684,891.0693254884654,0.01175990030765206,0.0,0.0,-1.3262050507655183e-07,1098.4054061416841,0.0,
g1_base_x18_20260905,2100,12,6,24,1,18,25,170,66,1513.556835,2,0,0.0,22,12,505.540559,47,40,1015.357416,168,113,1801.086305,107,60,509.952293,46,33,0.030867,837.404941,450.391013,253.965851,515.110095,798.652119,304.809918,64,21,1512.0,56,25,1512.0,50,20,1526.0,64,21,1513.55683483244,56,25,1516.67615312793,50,20,1531.65738610643,0,0,,6,0,,13,0,,5,0,,0,0,,21,0,,15,0,,11,0,,10,0,,11,2,1,4,9,1,2046,5600,43,0.0,727.7446078547703,474.8369280968199,237.41846404840993,23.0,20.187606196901548,74.6247876061969,20.187606196901548,20.0,23.057471264367813,71.88505747126436,23.057471264367813,WuDistributedController,wu-link,canon_farbn_d00_x18_20260901,metered,12.0,153.2,0.0783289817232376,253.965851,837.404941,0.23270354389326556,1350.872751715,1091.370792,0.25,0.25,0.5,24.73048248791128,42.780680164144826,1440.0000000000002,312.5218125308958,29.0,20.187606196901548,68.6247876061969,20.187606196901548,-0.002243035926767334,0.0038202063265089237,-0.004758495135590124,0.008878828826567542,0.06908301238529739,179.21532450518762,0.0,312.5218125308958,1440.0000000000002,-250.0,1440.0,312.5218125308958,312.5218125308958,1440.0000000000002,2429.2514820694973,1.0,0.0,0.0,0.0,0.0,938.0375924391001,938.0314516727683,938.0284176893304,0.0031067828938375897,0.0,0.0,9.686874901228103e-07,1398.4054061416841,0.0,
g1_base_x18_20260905,2250,69,10,73,7,79,80,168,66,1517.923777,3,3,531.363276,16,7,516.241455,54,46,987.985387,178,122,1751.371835,99,61,571.070563,50,35,2.503685,840.550707,289.546011,224.157836,459.896068,894.272103,260.697582,59,21,1512.0,54,21,1526.0,55,24,1526.0,59,21,1517.92377711119,54,21,1530.37442877505,55,24,1526.57734012899,0,0,,16,0,,22,0,,10,0,,0,0,,20,0,,12,2,329.488652320379,11,1,334.238420792831,5,0,,55,1,14,9,34,2,2308,5970,159,0.0,1371.2337407049613,1057.3052160791988,211.4610432158397,23.0,20.0,75.0,20.0,20.0,23.057471264367813,71.88505747126436,23.057471264367813,WuDistributedController,wu-link,canon_farbn_d00_x18_20260901,metered,69.0,153.2,0.4503916449086162,224.157836,840.550707,0.2105344579732559,1344.118387956425,1064.708543,0.25,0.25,0.5,81.58834516106378,128.25909184903998,2640.0,299.692523104025,29.0,20.0,69.0,20.0,0.0016870608432668632,0.005125201520897349,-0.0013654358324117766,0.00814398671560923,0.2510576820029403,392.0933113809399,0.0,299.692523104025,2640.0,310.030744475907,2640.0,299.692523104025,299.692523104025,2640.0,2638.4501834971634,1.0,0.0,0.0,0.0,0.0,998.0296314441149,998.0296314441149,997.8544367887583,0.1751946553565631,0.0,0.0,-0.0002492643906794317,0.0,0.0,
g1_base_x18_20260905,2400,116,7,27,7,123,34,166,70,1512.092447,0,0,0.0,19,9,510.927941,54,48,957.603937,199,133,1728.840967,116,75,367.385425,59,37,0.420967,325.079285,425.096196,55.91908,641.888341,1193.789894,430.693552,48,19,1512.0,59,23,1512.0,59,28,1512.0,48,19,1512.09244723575,59,23,1512.87813356054,59,28,1517.68658059924,0,0,,12,0,,10,0,,10,0,,0,0,,21,0,,12,0,,10,0,,13,0,,93,2,23,5,8,3,2386,6271,157,300.0,1671.2337407049613,1357.3052160791988,511.4610432158397,23.0,20.0,75.0,20.0,24.0,22.275862068965516,69.44827586206897,22.275862068965516,WuDistributedController,wu-link,canon_farbn_d00_x18_20260901,metered,116.0,153.2,0.7571801566579635,55.91908,325.079285,0.1467698686843446,1337.397796016643,380.99836500000004,0.25,0.25,0.5,116.44048757911116,117.8415256814764,3840.0,332.05334937414966,23.0,20.0,75.0,20.0,0.0026237884550823765,0.006322013041113905,-0.0008034169233894772,0.010771688287888992,0.25510762682716875,365.64838526503524,0.0,332.05334937414966,3840.0,-250.0,1440.0,323.00594432879825,323.00594432879825,1440.0,2816.3932432088995,0.0,0.0,1.0,1.0,0.0,1027.6809833756802,1027.6809833756802,1027.4934109677897,0.18757240789045682,0.0,0.0,-0.0002652224888440931,0.0,0.0,
g1_base_x18_20260905,2550,112,7,24,4,119,28,175,66,1022.131664,1,1,535.92399,17,9,509.415027,72,57,919.617011,204,137,1722.833516,151,107,343.419582,56,45,1.571368,572.637456,497.225749,299.578944,680.755071,866.824591,266.266374,53,15,1512.0,61,22,1022.0,61,29,1512.0,53,15,1517.04087252167,61,22,1022.13166428707,61,29,1516.10544873794,0,0,,16,0,,16,0,,9,0,,0,0,,25,0,,17,5,318.343490905593,9,1,339.503984101163,9,0,,97,4,15,3,8,1,2590,6515,147,600.0,1800.0,1657.3052160791988,811.4610432158397,23.0,20.0,75.0,20.0,24.0,22.275862068965516,69.44827586206897,22.275862068965516,WuDistributedController,wu-link,canon_farbn_d00_x18_20260901,metered,112.0,153.2,0.731070496083551,299.578944,572.637456,0.34346859793051354,1330.7108070365598,872.2164,0.25,0.25,0.5,99.63419985188813,99.63419985188813,4868.766259295038,323.305966163407,23.0,20.0,75.0,20.0,0.0030999950039642954,0.0061864984888586605,-0.0006671078567990207,0.009618779730317328,0.23939940491422465,270.0277696236923,0.0,323.305966163407,4868.766259295038,-250.0,1440.0,314.430669961593,314.430669961593,1440.0,2930.0641319845063,0.0,0.0,1.0,1.0,0.0,1048.5674557147227,1048.4115879849444,1048.303464808651,0.04774455348479023,0.0,0.0,-0.00019606056486674625,300.0,0.0,
g1_base_x18_20260905,2700,107,9,29,3,116,32,183,79,969.907782,1,0,0.0,12,1,533.416779,79,65,776.536231,204,153,1711.456029,170,126,249.518871,59,52,0.254429,740.730775,402.57695,309.955125,610.690713,1033.722043,273.532575,69,29,987.0,59,22,966.0,55,28,1008.0,69,29,989.846645310557,59,22,969.90778177121,55,28,1009.76504548061,0,0,,18,0,,12,0,,7,0,,0,0,,23,0,,18,4,319.947598002911,14,1,339.503984081397,10,0,,97,2,10,7,3,0,2599,6547,148,900.0,1800.0,1800.0,1111.4610432158397,23.0,20.0,75.0,20.0,24.0,22.275862068965516,69.44827586206897,22.275862068965516,WuDistributedController,wu-link,canon_farbn_d00_x18_20260901,metered,107.0,153.2,0.6984334203655354,309.955125,740.730775,0.2950026501735676,1324.057253001377,1050.6859,0.25,0.25,0.5,82.88680861306207,82.88680861306207,5611.46104321584,319.1816051826814,23.0,20.0,75.0,20.0,0.006703483245516395,0.006682303775107812,-0.0023482835867696394,0.009227160140667934,0.2412722584779869,182.28559590721366,0.0,319.1816051826814,5611.46104321584,-250.0,1440.0,309.4287707155613,309.4287707155613,1440.0,2805.7238814693314,0.0,0.0,1.0,1.0,0.0,1023.038120086625,1022.9127907760436,1022.8112182502349,0.023756784772785977,0.0,0.0,-0.00011369798438624437,600.0,0.0,
g1_base_x18_20260905,2850,80,6,30,6,86,36,169,65,950.267199,0,0,0.0,20,11,504.411163,78,68,736.687878,214,150,1729.919421,175,133,256.207548,60,43,3.977509,1267.367249,470.449468,351.487812,653.008335,642.079095,225.209002,56,20,945.0,61,21,973.0,52,24,1519.0,56,20,950.267199014584,61,21,977.520690829733,52,24,1522.0633672107,0,0,,14,0,,14,0,,7,0,,0,0,,19,1,327.778843866095,13,0,,12,0,,10,0,,77,2,3,4,7,2,2657,6627,122,1200.0,1800.0,1800.0,1411.4610432158397,23.0,20.0,75.0,20.0,24.0,22.275862068965516,69.44827586206897,22.275862068965516,WuDistributedController,wu-link,canon_farbn_d00_x18_20260901,metered,80.0,153.2,0.5221932114882507,351.487812,1267.367249,0.21712123615493953,1618.855061,1618.855061,0.25,0.25,0.5,43.00659798114118,43.00659798114118,6211.46104321584,304.7466249569161,23.0,20.0,75.0,20.0,0.0014746380929153702,0.005302252031285093,-0.0007320831469428413,0.011504649746299833,0.19678307919856594,51.38825265162475,0.0,304.7466249569161,6211.46104321584,-250.0,1440.0,294.89817417006805,294.89817417006805,1440.0,2815.092905937494,0.0,0.0,1.0,1.0,0.0,1019.7508247932317,1019.6605835483197,1019.585720498199,0.015378194791310307,0.0,0.0,-9.453925198101842e-05,900.0,0.0,
g1_base_x18_20260905,3000,21,9,39,1,30,40,148,62,1517.615116,0,0,0.0,20,6,520.887707,83,72,712.267777,227,156,1729.795966,199,152,191.825138,60,44,2.614114,1833.699497,440.49641,290.100046,466.086766,952.920004,278.790998,50,18,1512.0,56,23,1526.0,42,21,1526.0,50,18,1517.6151156208,56,23,1530.4698461325,42,21,1529.9729176559,0,0,,21,0,,16,0,,13,0,,0,0,,18,0,,19,0,,15,0,,9,0,,20,4,1,5,8,0,2779,6606,70,1500.0,1800.0,1800.0,1711.4610432158397,23.0,20.0,75.0,20.0,24.0,22.275862068965516,69.44827586206897,22.275862068965516,WuDistributedController,wu-link,canon_farbn_d00_x18_20260901,metered,21.0,153.2,0.13707571801566582,290.100046,1833.699497,0.13659483398805874,2123.799543,2123.799543,0.25,0.25,0.5,0.0,0.0,6811.46104321584,293.1086252970522,23.0,20.0,75.0,20.0,0.0027358781587736303,0.008911412730952861,-0.0015122683114441315,0.011670363247503701,0.11200427212165608,0.0,0.0,293.1086252970522,6811.46104321584,-250.0,1440.0,282.8394642993198,282.8394642993198,1439.9999999999998,2869.2617363588633,0.0,0.0,1.0,1.0,0.0,1032.9526964712952,1032.9280787095502,1032.918524838261,0.015063890455621731,0.0,0.0,-2.4399840439078464e-05,1200.0,0.0,
g1_base_x18_20260905,3150,8,8,29,2,16,31,155,55,1533.247644,1,0,0.0,26,12,491.158358,95,86,629.721237,250,170,1674.725931,204,151,141.831144,65,53,1.950571,557.538419,402.79912,356.478539,751.324557,810.340429,189.570178,52,12,1533.0,52,20,1533.0,51,23,1533.0,52,12,1533.24764427401,52,20,1537.63084562316,51,23,1538.84436392817,0,0,,16,0,,12,0,,3,0,,0,0,,14,0,,13,0,,11,0,,6,0,,6,3,2,5,12,1,2818,6593,47,1800.0,1800.0,1800.0,1800.0,23.0,20.0,75.0,20.0,24.0,22.275862068965516,69.44827586206897,22.275862068965516,WuDistributedController,wu-link,canon_farbn_d00_x18_20260901,metered,8.0,153.2,0.05221932114882507,356.478539,557.538419,0.3900130472196338,2113.180545285,914.0169579999999,0.25,0.25,0.5,0.0,0.0,7200.0,310.33535888081065,23.0,20.0,75.0,20.0,0.002222681070861654,0.007913324912351527,-9.732310672916356e-06,0.013938571952962775,0.07584292806829372,0.0,0.0,310.33535888081065,7200.0,-250.0,1440.0,299.5083747538266,299.5083747538266,1440.0,2973.0889686491832,0.0,0.0,1.0,1.0,0.0,1051.1413582168807,1051.138806663204,1051.13712382545,0.0008687159229339159,0.0,0.0,-3.3694818198300295e-06,1500.0,0.0,
g1_base_x18_20260905,3300,6,10,23,5,16,28,162,54,1519.536809,0,0,0.0,28,14,493.285131,109,95,584.061012,270,188,1670.963216,202,147,167.158141,65,54,0.016252,941.105715,321.420732,415.389896,681.91051,781.789094,278.103498,52,18,1519.0,52,12,1526.0,58,24,1533.0,52,18,1519.53680942751,52,12,1527.04579258196,58,24,1534.66283378796,0,0,,14,0,,10,0,,11,0,,0,0,,17,0,,13,0,,12,0,,6,0,,5,4,1,6,8,2,2820,6646,44,1800.0,1800.0,1800.0,1800.0,23.0,20.0,75.0,20.0,24.0,22.275862068965516,69.44827586206897,22.275862068965516,WuDistributedController,wu-link,canon_farbn_d00_x18_20260901,metered,6.0,153.2,0.0391644908616188,415.389896,941.105715,0.3062228087076354,2102.614642558575,1356.495611,0.25,0.25,0.5,0.0,0.0,7200.0,323.2169941179138,23.0,20.0,75.0,20.0,0.005680833466811919,0.007737583457327446,-0.0016652422510503584,0.010371442916465412,0.07336244733550804,0.0,0.0,323.2169941179138,7200.0,-250.0,1440.0,314.64919366439915,314.64919366439915,1440.0,3020.450599637964,0.0,0.0,1.0,1.0,0.0,1059.46009767317,1059.4573897585753,1059.4573897585753,0.002707914594338945,0.0,0.0,-4.824967841996239e-06,1800.0,0.0,
g1_base_x18_20260905,3450,8,6,35,2,14,37,153,52,1539.107462,1,0,0.0,26,9,514.508663,106,98,575.768569,273,208,1667.398655,194,143,176.526627,60,50,1.708355,726.228533,594.330622,346.966871,662.115241,755.286813,372.326324,52,17,1540.0,53,17,1540.0,48,18,1533.0,52,17,1543.9514033798,53,17,1542.968717837,48,18,1539.10746161652,0,0,,20,0,,14,0,,12,0,,0,0,,23,0,,14,0,,10,0,,8,0,,8,4,0,2,15,0,2859,6578,51,1800.0,1800.0,1800.0,1800.0,77.0,20.0,21.0,20.0,24.0,22.275862068965516,69.44827586206897,22.275862068965516,WuDistributedController,wu-link,canon_farbn_d00_x18_20260901,metered,8.0,153.2,0.05221932114882507,346.966871,726.228533,0.32330260613005757,2092.101569345782,1073.195404,0.25,0.25,0.5,0.0,0.0,7200.0,299.17729275736957,23.0,20.0,75.0,20.0,-0.00016840749933066945,0.009521013271665879,0.0014025009851081904,0.011287271096591667,0.07994251372927781,0.0,0.0,299.17729275736957,7200.0,-250.0,1440.0,291.31765556916105,291.31765556916105,1440.0,2951.931314248097,0.0,0.0,1.0,1.0,0.0,1046.0703566276102,1046.0674385365276,1046.0674385365276,0.0029180910828472406,0.0,0.0,-4.679301266700502e-06,1800.0,0.0,
g1_base_x18_20260905,3600,8,12,38,1,20,39,223,147,1529.146691,0,0,0.0,12,0,0.0,108,95,571.510782,291,222,1671.052778,186,148,203.05925,66,51,1.219073,887.032677,362.828985,168.0,835.528047,845.295857,312.0,83,51,1526.0,71,49,1540.0,69,47,1540.0,83,51,1529.14669132646,71,49,1543.03663185962,69,47,1546.78844849691,0,0,,13,0,,12,0,,8,0,,0,0,,22,0,,12,1,347.003983712415,11,0,,12,0,,8,2,0,10,11,0,2972,6737,59,1800.0,1800.0,1800.0,1800.0,25.0,21.311475409836067,70.37704918032787,21.311475409836067,24.0,22.275862068965516,69.44827586206897,22.275862068965516,WuDistributedController,wu-link,canon_farbn_d00_x18_20260901,metered,8.0,153.2,0.05221932114882507,168.0,887.032677,0.15923677404733122,2081.641061499053,1055.0326770000001,0.25,0.25,0.5,0.0,0.0,7200.0,266.53247264852604,73.0,21.311475409836067,22.37704918032787,21.311475409836067,0.005258978229221611,0.0022776131473563055,-0.019804536524929972,0.0025257400363329907,0.09610211246504566,0.0,0.0,266.53247264852604,7200.0,-250.0,1440.0,257.82657695691614,257.82657695691614,1440.0,2772.911448409611,0.0,0.0,1.0,1.0,0.0,1036.6827533031922,1036.6807638041719,1036.6807638041719,0.0019894990200555185,0.0,0.0,-2.6794556536597403e-06,1800.0,0.0,
g1_base_x18_20260905,3750,4,5,15,1,9,16,181,88,1464.729522,5,1,535.90879,23,12,504.802052,107,88,606.398495,291,241,1691.776277,207,158,193.300804,59,51,0.737913,958.40666,288.026998,240.0,691.76637,868.866424,298.570728,66,31,1463.0,60,28,1477.0,55,29,1484.0,66,31,1464.729522328,60,28,1479.94850563208,55,29,1486.37550483326,0,0,,15,0,,13,0,,7,0,,0,0,,24,0,,19,0,,14,0,,13,0,,4,1,0,4,3,1,2798,6481,25,0.0,656.1753696892572,391.9123151553714,391.9123151553714,23.0,20.55708689975337,73.88582620049326,20.55708689975337,20.0,23.057471264367813,71.88505747126436,23.057471264367813,WuDistributedController,wu-link,canon_farbn_d00_x18_20260901,metered,4.0,153.2,0.026109660574412535,240.0,958.40666,0.20026590973718386,2071.232856191558,1198.40666,0.25,0.25,0.5,14.013154832827801,24.651834140927583,1440.0,270.0385132380953,29.0,20.55708689975337,67.88582620049326,20.55708689975337,0.0047408802788595494,0.0070897942153038684,-0.007869343328991363,0.008170033255254339,0.040885997851219276,117.42182595653692,0.0,270.0385132380953,1440.0,-250.0,1440.0,270.0385132380953,270.0385132380953,1440.0,2624.310327741751,1.0,0.0,0.0,0.0,0.0,995.0973272947058,995.0973272947058,995.0973272947058,0.0,0.0,0.0,0.0,1800.0,0.0,
g1_base_x18_20260905,3900,40,6,25,0,46,25,161,72,1486.524447,0,0,0.0,21,8,509.832589,100,90,571.785349,289,241,1762.922599,219,175,142.551895,64,55,0.911762,537.52679,186.141314,200.898207,405.131338,677.19182,325.429272,57,23,1484.0,57,25,1491.0,47,24,1491.0,57,23,1486.52444676374,57,25,1494.23899428809,47,24,1495.12818427351,0,0,,14,0,,20,0,,13,0,,0,0,,22,0,,17,2,334.862652035968,12,0,,10,0,,28,0,12,6,14,0,2916,6428,71,0.0,1215.3346374879486,1424.6653625120514,0.0,23.0,20.0,75.0,20.0,20.0,23.057471264367813,71.88505747126436,23.057471264367813,WuDistributedController,wu-link,canon_farbn_d00_x18_20260901,metered,40.0,153.2,0.26109660574412535,200.898207,537.52679,0.27206311787410953,2060.8766919106,738.4249970000001,0.25,0.25,0.5,53.333034147426346,59.68621927237996,2640.0,318.37802093537425,29.0,20.0,69.0,20.0,-0.00029100573389939655,0.005008402908373455,-0.0006130660810157451,0.00976891377156619,0.11457997898029965,234.28530103898993,0.0,318.37802093537425,2640.0,328.24559463151934,2640.0,318.37802093537425,318.37802093537425,2640.0,2559.9768208566957,1.0,0.0,0.0,0.0,0.0,982.54824587361,982.54824587361,982.3733544732928,0.17489140031716488,0.0,0.0,-0.00025134436704282357,0.0,0.0,
